Date,Recommendation
2015-12-29,118.32937649002085
2015-12-30,117.2349957774668
2015-12-31,116.03824873196997
2016-01-04,111.07216613448965
2016-01-05,111.93718169010805
2016-01-06,109.85147379406892
2016-01-07,106.48829438372128
2016-01-08,104.15544066218011
2016-01-11,104.37292580203213
2016-01-12,105.77784262814528
2016-01-13,103.49785401341637
2016-01-14,102.44194487804006
2016-01-15,98.25183745343415
2016-01-18,98.2802845269766
2016-01-19,100.60533557153185
2016-01-20,97.47501077589685
2016-01-21,99.98800893141868
2016-01-22,102.84363412676439
2016-01-25,102.23270687419271
2016-01-26,103.44057376541564
2016-01-27,102.85081878748927
2016-01-28,100.9326814113242
2016-01-29,105.06113274811233
2016-02-01,105.3739582086587
2016-02-02,101.7875767284637
2016-02-03,100.37767947230114
2016-02-04,99.95072729474518
2016-02-05,97.66299831938072
2016-02-08,93.54899057507721
2016-02-09,92.92764021372592
2016-02-10,93.55124107906533
2016-02-11,89.89513987541268
2016-02-12,92.22455045825716
2016-02-15,94.93068925900278
2016-02-16,95.78564599879026
2016-02-17,99.17415932196047
2016-02-18,99.50435975479597
2016-02-19,98.87841861134801
2016-02-22,101.33861581437563
2016-02-23,99.71030203536888
2016-02-24,98.20471603427843
2016-02-25,100.90253433349248
2016-02-26,101.82864876220296
2016-02-29,101.96109573368297
2016-03-01,104.89867017255767
2016-03-02,105.07555740301942
2016-03-03,104.60229510190904
2016-03-04,105.61598710735498
2016-03-07,105.55767606047011
2016-03-08,104.89237789201732
2016-03-09,105.4262262003632
2016-03-10,104.12287005974396
2016-03-11,107.67610590146954
2016-03-14,108.24413884818337
2016-03-15,107.55703768197732
2016-03-16,108.00504530622628
2016-03-17,107.74576010891793
2016-03-18,108.94527982642181
2016-03-21,109.62365354953923
2016-03-22,109.82652208208572
2016-03-23,109.41700568069179
2016-03-24,107.82842097687535
2016-03-28,107.60131329209985
2016-03-29,109.50133692532886
2016-03-30,111.17938225381563
2016-03-31,110.12235403446003
2016-04-01,109.65588258941183
2016-04-04,109.73597048338706
2016-04-05,107.10503243273612
2016-04-06,108.4144126014576
2016-04-07,106.54040042372876
2016-04-08,107.6281560615241
2016-04-11,107.83879057507829
2016-04-12,109.04448300785417
2016-04-13,112.34654890302164
2016-04-14,113.28682645339886
2016-04-15,112.72831012019735
2016-04-18,113.62086292992056
2016-04-19,115.16544734652452
2016-04-20,115.51595998672131
2016-04-21,115.34531705813055
2016-04-22,114.61809506166053
2016-04-25,114.29554675888956
2016-04-26,114.06945576372452
2016-04-27,114.58805243005914
2016-04-28,113.33677509100283
2016-04-29,109.56590942759493
2016-05-02,110.36686865849335
2016-05-03,108.13674467679743
2016-05-04,106.23368893539094
2016-05-05,106.28448276860401
2016-05-06,106.48925208140992
2016-05-09,107.41827525887592
2016-05-10,109.01729242778059
2016-05-11,107.48717815898908
2016-05-12,106.81914092989898
2016-05-13,106.3801326383603
2016-05-16,107.39416384354081
2016-05-17,106.32073520193954
2016-05-18,107.02904407087063
2016-05-19,105.39574260457765
2016-05-20,107.2026284677396
2016-05-23,106.26746177828309
2016-05-24,109.33285903824246
2016-05-25,111.43691656292856
2016-05-26,111.79474401449231
2016-05-27,112.13902300836506
2016-05-30,112.41181039316898
2016-05-31,111.49583006756224
2016-06-01,110.53782174013077
2016-06-02,111.26306731075826
2016-06-03,109.9312523547566
2016-06-06,110.47106488889318
2016-06-07,111.50167268049782
2016-06-08,111.3287127924545
2016-06-09,110.58819289743455
2016-06-10,107.79386578969846
2016-06-13,105.36223225945734
2016-06-14,103.15027903456935
2016-06-15,103.55127158033139
2016-06-16,103.32359219906512
2016-06-17,103.39977713828834
2016-06-20,107.11584820526872
2016-06-21,107.69576887612506
2016-06-22,107.66444430135695
2016-06-23,110.34776721460366
2016-06-24,99.9094564474087
2016-06-27,96.22331934302281
2016-06-28,99.46731672749227
2016-06-29,103.24018234589158
2016-06-30,105.33771975912049
2016-07-01,106.23207306438402
2016-07-04,105.86789450155541
2016-07-05,104.04637595953822
2016-07-06,102.76395739799304
2016-07-07,103.68177854532259
2016-07-08,106.3791083622325
2016-07-11,108.39467795066993
2016-07-12,110.11458927937194
2016-07-13,110.0768552294987
2016-07-14,111.55542901263853
2016-07-15,111.4607863119987
2016-07-18,111.47237236400275
2016-07-19,111.211038179443
2016-07-20,112.57094892641837
2016-07-21,111.99417325348324
2016-07-22,112.68008230487919
2016-07-25,112.88442321062905
2016-07-26,113.16714505336378
2016-07-27,114.12815962445133
2016-07-28,113.28489171589433
2016-07-29,114.13109238519715
2016-08-01,114.40342851068826
2016-08-02,111.79288175616199
2016-08-03,111.64995542179567
2016-08-04,111.93943449678358
2016-08-05,114.32537685091928
2016-08-08,114.08334636464396
2016-08-09,115.47698325350542
2016-08-10,114.8669949818964
2016-08-11,116.46137969835696
2016-08-12,116.09034980278535
2016-08-15,116.52762263980381
2016-08-16,115.06443543078203
2016-08-17,113.89475884681012
2016-08-18,114.4758632288527
2016-08-19,113.7310347249892
2016-08-22,113.58041599885043
2016-08-23,114.43373199670734
2016-08-24,114.36260958373573
2016-08-25,113.25360940314158
2016-08-26,113.85752243590767
2016-08-29,113.87588245136078
2016-08-30,114.2768368925737
2016-08-31,113.36579117000633
2016-09-01,113.33046494000452
2016-09-02,115.43889643457581
2016-09-05,115.42073472413269
2016-09-06,115.97865722852913
2016-09-07,116.64575272531127
2016-09-08,115.97708795651246
2016-09-09,113.12190080263001
2016-09-12,113.53144469777769
2016-09-13,112.05094427443977
2016-09-14,111.8920789784654
2016-09-15,113.0525748653372
2016-09-16,112.4626877201173
2016-09-19,113.12442524463204
2016-09-20,113.34649938012295
2016-09-21,114.32483928639806
2016-09-22,117.04067786450724
2016-09-23,116.17332500535191
2016-09-26,113.7287764554037
2016-09-27,114.75867422078234
2016-09-28,115.5307921099073
2016-09-29,114.26910239312053
2016-09-30,115.27142888397202
2016-10-03,114.99310331170538
2016-10-04,115.83970417718828
2016-10-05,115.69310071930029
2016-10-06,114.83845309656225
2016-10-07,113.16274329399032
2016-10-10,114.3668660136786
2016-10-11,113.155518761292
2016-10-12,112.46025270473432
2016-10-13,111.51070874900583
2016-10-14,112.89616634183348
2016-10-17,111.9898113457787
2016-10-18,113.67625381429164
2016-10-19,113.97222426039055
2016-10-20,114.7699163552571
2016-10-21,114.73584829990513
2016-10-24,115.26614069557414
2016-10-25,114.93310669491211
2016-10-26,115.39266166237225
2016-10-27,115.2382998984175
2016-10-28,115.72923458320236
2016-10-31,114.9863060175182
2016-11-01,113.56787671430811
2016-11-02,112.19323913683435
2016-11-03,111.28150514504293
2016-11-04,110.45966848464008
2016-11-07,113.84890681418119
2016-11-08,114.41654671134127
2016-11-09,117.72449133825037
2016-11-10,116.52930143401629
2016-11-11,116.29985981234601
2016-11-14,116.38842641373758
2016-11-15,116.71813387095773
2016-11-16,116.32142805688652
2016-11-17,117.20675171583895
2016-11-18,116.28199009016652
2016-11-21,117.05708276957944
2016-11-22,117.663976096817
2016-11-23,117.46439357072302
2016-11-24,117.68498515270429
2016-11-25,118.50433951977482
2016-11-28,117.70894766834846
2016-11-29,118.8298656180666
2016-11-30,118.33199018346049
2016-12-01,116.70341853646339
2016-12-02,116.0978119558534
2016-12-05,117.24609479775641
2016-12-06,118.45137164353113
2016-12-07,120.49579173426378
2016-12-08,122.178400976401
2016-12-09,123.37585974058592
2016-12-12,123.31128111062696
2016-12-13,124.92252768583575
2016-12-14,123.81820740159516
2016-12-15,125.92195849813378
2016-12-16,125.58490873613081
2016-12-19,126.2146571772269
2016-12-20,126.74036964699879
2016-12-21,126.49062602765898
2016-12-22,126.27531665254651
2016-12-23,126.81251404341624
2016-12-27,127.22871950589455
2016-12-28,126.47520350657027
2016-12-29,126.19170528362088
2016-12-30,126.12205144669876
2017-01-02,127.00685387278975
2017-01-03,128.28361807446234
2017-01-04,128.88453546935818
2017-01-05,129.50176967240265
2017-01-06,129.6526324927102
2017-01-09,129.42933790746042
2017-01-10,129.35898890253782
2017-01-11,129.66332766847916
2017-01-12,128.9474714870883
2017-01-13,129.89083954249782
2017-01-16,128.42394437286225
2017-01-17,127.87807334486756
2017-01-18,128.2317750780327
2017-01-19,127.61954385621594
2017-01-20,128.36103757213257
2017-01-23,127.59850598930642
2017-01-24,128.2100692560929
2017-01-25,129.72736203917057
2017-01-26,129.80026746603292
2017-01-27,129.7204380019947
2017-01-30,127.99465578360333
2017-01-31,126.62619608455552
2017-02-01,127.45790979948238
2017-02-02,127.77040838261293
2017-02-03,129.36263568546457
2017-02-06,128.15850088572827
2017-02-07,128.4666035246564
2017-02-08,129.25403521635673
2017-02-09,131.54928195459442
2017-02-10,131.7218117721031
2017-02-13,133.44991661705302
2017-02-14,134.11314475951357
2017-02-15,135.28061295525706
2017-02-16,135.30912434046004
2017-02-17,135.34683996044083
2017-02-20,135.59472574152005
2017-02-21,137.09183169390639
2017-02-22,136.8403610691419
2017-02-23,136.87161307103693
2017-02-24,137.22543793993532
2017-02-27,137.40414962001975
2017-02-28,137.85449422131487
2017-03-01,140.74773670981304
2017-03-02,139.6342139718659
2017-03-03,140.1692193706087
2017-03-06,139.5515587411069
2017-03-07,139.01439829676926
2017-03-08,139.0978988664124
2017-03-09,139.33355188481485
2017-03-10,139.37874834477878
2017-03-13,139.30554693558716
2017-03-14,138.8588473712367
2017-03-15,139.6442319085005
2017-03-16,141.0460245682844
2017-03-17,141.34684859963625
2017-03-20,141.36825197121
2017-03-21,139.41595864798302
2017-03-22,139.51512968511426
2017-03-23,140.63552218524458
2017-03-24,140.5940651779455
2017-03-27,140.37820964741658
2017-03-28,141.66400968055288
2017-03-29,141.60341263340555
2017-03-30,142.42795875578665
2017-03-31,143.11309057982155
2017-04-03,142.6467060395986
2017-04-04,143.09943410155077
2017-04-05,142.56356756225472
2017-04-06,143.22399106868278
2017-04-07,142.9772224673018
2017-04-10,142.42521579197194
2017-04-11,142.3716425896407
2017-04-12,142.29849131728514
2017-04-13,141.63872160022606
2017-04-17,142.611617508319
2017-04-18,141.1704601463611
2017-04-19,140.44165793082192
2017-04-20,142.04947744002465
2017-04-21,141.72184330094578
2017-04-24,146.8013901823281
2017-04-25,148.01285069004356
2017-04-26,147.98667729528032
2017-04-27,148.3555797181893
2017-04-28,147.63647783978206
2017-05-01,147.61258293595188
2017-05-02,148.59739148976925
2017-05-03,148.4975004960438
2017-05-04,150.58804781780776
2017-05-05,152.42971533466775
2017-05-08,151.87325340944753
2017-05-09,152.0716191104662
2017-05-10,151.81686673139112
2017-05-11,150.3154563279705
2017-05-12,151.17573406373327
2017-05-15,151.39226992798402
2017-05-16,151.18193200044024
2017-05-17,147.17545669003698
2017-05-18,146.8803950716838
2017-05-19,148.83853911224958
2017-05-22,149.0495525827716
2017-05-23,150.12513897126243
2017-05-24,150.43115369000967
2017-05-25,151.19640425186174
2017-05-26,150.6358780682427
2017-05-29,150.08672994923498
2017-05-30,149.90336348815427
2017-05-31,150.22582529031433
2017-06-01,151.4728725386336
2017-06-02,152.79090856209208
2017-06-05,152.28682053648225
2017-06-06,150.97982201756278
2017-06-07,150.90467054157426
2017-06-08,150.66418562834212
2017-06-09,151.23767373056992
2017-06-12,149.2863013972293
2017-06-13,150.6689289021193
2017-06-14,150.69798894720816
2017-06-15,149.3886526761732
2017-06-16,150.75810415133483
2017-06-19,153.3946049330574
2017-06-20,152.62084443570356
2017-06-21,152.82360813703562
2017-06-22,153.08455036207187
2017-06-23,152.6620428187891
2017-06-26,153.3879393267353
2017-06-27,151.0441420122034
2017-06-28,151.62933846599609
2017-06-29,147.68736812825156
2017-06-30,147.5767753219433
2017-07-03,149.00256898825938
2017-07-04,148.45174294046984
2017-07-05,148.83587026467845
2017-07-06,146.82443153152673
2017-07-07,147.8192801433289
2017-07-10,148.29221722245157
2017-07-11,147.40268469861596
2017-07-12,150.47777878652212
2017-07-13,150.93858205489568
2017-07-14,151.4165252711971
2017-07-17,151.31385550764526
2017-07-18,149.86249128275836
2017-07-19,151.21021069908818
2017-07-20,150.61903031498412
2017-07-21,148.7664226693854
2017-07-24,147.94095419885292
2017-07-25,149.57092150928278
2017-07-26,151.02870089293793
2017-07-27,152.53455960470774
2017-07-28,151.10948175872443
2017-07-31,150.42213456878002
2017-08-01,151.49394887830084
2017-08-02,150.69932612328762
2017-08-03,151.37657778840116
2017-08-04,153.63582758850012
2017-08-07,153.99638705809934
2017-08-08,154.60486945575366
2017-08-09,152.4790356838513
2017-08-10,150.10613178542997
2017-08-11,149.3114218485278
2017-08-14,152.41381147658458
2017-08-15,153.15025905305333
2017-08-16,154.32892321963624
2017-08-17,152.16658669303854
2017-08-18,150.3782601770384
2017-08-21,150.07593385162684
2017-08-22,152.33416752736534
2017-08-23,151.13492995044797
2017-08-24,151.39157608069405
2017-08-25,151.58260156631223
2017-08-28,150.8690341118103
2017-08-29,150.3865352358279
2017-08-30,151.1711308893569
2017-08-31,152.7285995851566
2017-09-01,154.22351083956232
2017-09-04,153.47265836720354
2017-09-05,153.14683872106724
2017-09-06,153.1737928770397
2017-09-07,153.59666111802932
2017-09-08,152.97399256791508
2017-09-11,155.66559444271908
2017-09-12,156.45739230714076
2017-09-13,157.18985641660697
2017-09-14,157.60259636370213
2017-09-15,157.06787441937198
2017-09-18,157.96115651567564
2017-09-19,159.059226391216
2017-09-20,158.64042763174757
2017-09-21,158.25334480150389
2017-09-22,158.1721782918497
2017-09-25,157.72390113682937
2017-09-26,157.5432504624
2017-09-27,158.3590954492842
2017-09-28,159.09633262406558
2017-09-29,160.15885805961796
2017-10-02,161.0243020974949
2017-10-03,161.62091266753245
2017-10-04,161.36122707960544
2017-10-05,162.6883157882477
2017-10-06,162.99416150892924
2017-10-09,163.42587017804158
2017-10-10,163.73888266675885
2017-10-11,164.7754524538568
2017-10-12,164.29724190195262
2017-10-13,165.02291960080387
2017-10-16,165.10399019540878
2017-10-17,165.33232484657688
2017-10-18,167.18172994209488
2017-10-19,166.6960333117389
2017-10-20,167.74150984652587
2017-10-23,168.02165544975207
2017-10-24,167.5126271839462
2017-10-25,165.74507761530464
2017-10-26,168.83676608484458
2017-10-27,169.67287196910985
2017-10-30,168.89664029932217
2017-10-31,169.96444357116636
2017-11-01,170.95441024585116
2017-11-02,170.6507469602561
2017-11-03,172.08426791979107
2017-11-06,172.03309297443352
2017-11-07,170.36680674510148
2017-11-08,169.43041782267034
2017-11-09,167.16750182013317
2017-11-10,166.12757955808644
2017-11-13,165.71400840741845
2017-11-14,164.73832990090943
2017-11-15,163.42210801144836
2017-11-16,166.42473611685762
2017-11-17,164.40031572159515
2017-11-20,165.4173551342406
2017-11-21,166.9583092802682
2017-11-22,166.235574718693
2017-11-23,166.5518200357494
2017-11-24,166.31136037551184
2017-11-27,166.2974789644813
2017-11-28,168.14056863170183
2017-11-29,168.31296591031412
2017-11-30,168.8227056341011
2017-12-01,166.97319631541814
2017-12-04,169.2386926747429
2017-12-05,168.65569072661853
2017-12-06,167.83008081103526
2017-12-07,168.8363294534329
2017-12-08,170.12438889801746
2017-12-11,170.38851254948847
2017-12-12,172.1055271660905
2017-12-13,172.07994424672415
2017-12-14,170.35341120273222
2017-12-15,171.47483294601705
2017-12-18,174.54484185370234
2017-12-19,173.42458244082047
2017-12-20,172.322300645233
2017-12-21,173.16206652068507
2017-12-22,172.870060362557
2017-12-26,172.68868090340973
2017-12-27,172.74429452540406
2017-12-28,171.6021718320305
2017-12-29,170.0137540836564
2018-01-02,170.57865811180622
2018-01-03,171.27891990974047
2018-01-04,174.81780508337388
2018-01-05,177.9919007801034
2018-01-08,177.95156340170257
2018-01-09,178.50019138631004
2018-01-10,176.74984731159793
2018-01-11,176.62341961301854
2018-01-12,178.22614239844322
2018-01-15,177.87061535639464
2018-01-16,178.97784407637926
2018-01-17,180.58713098757465
2018-01-18,180.30788657200765
2018-01-19,181.73317000617197
2018-01-22,182.5189974222717
2018-01-23,182.59021913771656
2018-01-24,181.50326194351499
2018-01-25,180.58887692725338
2018-01-26,183.82024228708195
2018-01-29,182.1745491945941
2018-01-30,178.7566077004299
2018-01-31,178.56115874929984
2018-02-01,176.97999125345993
2018-02-02,170.97351835209898
2018-02-05,163.17239271225037
2018-02-06,163.22719580795655
2018-02-07,165.00775781333743
2018-02-08,155.8807799867699
2018-02-09,156.12048342553692
2018-02-12,159.9881657473476
2018-02-13,158.88510744321053
2018-02-14,161.82538598129793
2018-02-15,164.46284970079859
2018-02-16,166.27750264283077
2018-02-19,165.33937898453348
2018-02-20,165.1449751171732
2018-02-21,164.06654466998066
2018-02-22,164.55476004000803
2018-02-23,166.9483250350479
2018-02-26,170.17694374687412
2018-02-27,168.804458810135
2018-02-28,166.54249219928056
2018-03-01,162.79250809451642
2018-03-02,159.90984095379454
2018-03-05,163.084917673837
2018-03-06,163.24701567167824
2018-03-07,164.2933478392886
2018-03-08,167.6421782555751
2018-03-09,170.6759089455476
2018-03-12,170.70584048212046
2018-03-13,168.53448216221088
2018-03-14,167.85269083937874
2018-03-15,169.20402800425555
2018-03-16,170.41111371690639
2018-03-19,166.9308341495616
2018-03-20,168.17066571254745
2018-03-21,166.6124353422931
2018-03-22,161.40051379592964
2018-03-23,157.27998501438458
2018-03-26,159.78424762717984
2018-03-27,160.1887199221059
2018-03-28,161.05800683631395
2018-03-29,163.90162933615815
2018-04-02,161.44284691738775
2018-04-03,161.65184688994236
2018-04-04,162.30403052695922
2018-04-05,167.5705086547428
2018-04-06,164.15186409989045
2018-04-09,165.8791717025403
2018-04-10,169.4109995429485
2018-04-11,167.5693284936881
2018-04-12,170.06936194530974
2018-04-13,169.93738499474028
2018-04-16,170.42494142661747
2018-04-17,173.83039475611875
2018-04-18,173.8913430176729
2018-04-19,172.76626969879638
2018-04-20,171.82193409609096
2018-04-23,173.0827901837387
2018-04-24,171.82152902751326
2018-04-25,171.01643107694466
2018-04-26,174.0983072753341
2018-04-27,174.67819920082377
2018-04-30,175.06799713837262
2018-05-01,174.869904242595
2018-05-02,174.84457257373984
2018-05-03,174.7742073334587
2018-05-04,177.24790708764672
2018-05-07,178.15751848097074
2018-05-08,177.99236920201952
2018-05-09,177.87928441278618
2018-05-10,178.59928331112005
2018-05-11,179.20290098462408
2018-05-14,179.5361060403527
2018-05-15,178.34948468906776
2018-05-16,179.70197024818364
2018-05-17,180.33716562095853
2018-05-18,179.28060918403807
2018-05-21,180.67162727501756
2018-05-22,180.73527336167433
2018-05-23,179.88679292429836
2018-05-24,179.33608482516027
2018-05-25,179.54988403190396
2018-05-28,178.78504575722982
2018-05-29,175.47814594502935
2018-05-30,177.71494107657904
2018-05-31,174.9228417436946
2018-06-01,178.15905267597492
2018-06-04,180.40602999487885
2018-06-05,179.4043515285532
2018-06-06,181.50208338047491
2018-06-07,181.49536355641393
2018-06-08,181.03098508173704
2018-06-11,182.66784993646593
2018-06-12,182.75784379927998
2018-06-13,182.362764818057
2018-06-14,184.77126564363795
2018-06-15,183.90377617216828
2018-06-18,181.52532553069523
2018-06-19,178.93907018454183
2018-06-20,178.94205272499542
2018-06-21,176.81045292512434
2018-06-22,178.4104178404393
2018-06-25,173.2385078850643
2018-06-26,172.76848567473647
2018-06-27,172.49454221557428
2018-06-28,172.8906212234403
2018-06-29,175.24397495385895
2018-07-02,174.8117094738632
2018-07-03,175.07707517256307
2018-07-04,175.40118880339844
2018-07-05,177.96321478602607
2018-07-06,179.44909521711688
2018-07-09,180.92871213719434
2018-07-10,182.08414539727778
2018-07-11,179.91010237744266
2018-07-12,182.64516793424949
2018-07-13,182.63301484837464
2018-07-16,182.60605162231803
2018-07-17,183.4002438051938
2018-07-18,184.90975145305922
2018-07-19,184.22038901209197
2018-07-20,183.88099473118814
2018-07-23,183.45239941573527
2018-07-24,184.78048587484804
2018-07-25,185.4232588384317
2018-07-26,187.13445509042214
2018-07-27,187.5192290948521
2018-07-30,185.86504867115258
2018-07-31,186.46311230032396
2018-08-01,186.6924071908617
2018-08-02,185.75793217042386
2018-08-03,187.65840106247816
2018-08-06,188.20350308129795
2018-08-07,190.13717478069756
2018-08-08,189.9962196635457
2018-08-09,189.4334811012594
2018-08-10,186.09372926525202
2018-08-13,185.0774677951046
