Date,Momentum
2015-09-23,107.93665714038947
2015-09-24,106.37512736303725
2015-09-25,109.37190058562622
2015-09-28,106.67112603434923
2015-09-29,106.4499279583473
2015-09-30,109.5757613806929
2015-10-01,108.83056097504289
2015-10-02,110.37154530858395
2015-10-05,113.64107353249075
2015-10-06,114.07100935902301
2015-10-07,114.08027903542335
2015-10-08,114.76437694558992
2015-10-09,115.27093762795137
2015-10-12,115.41373125244407
2015-10-13,114.60843213643884
2015-10-14,113.32755515990944
2015-10-15,115.57969811014148
2015-10-16,115.97382426983859
2015-10-19,116.84339481862574
2015-10-20,116.59624383288542
2015-10-21,116.68855754014308
2015-10-22,119.83419429579352
2015-10-23,122.8920760496826
2015-10-26,123.11567535767418
2015-10-27,122.73671607870374
2015-10-28,124.33572640107283
2015-10-29,123.70990939134562
2015-10-30,123.0689589830768
2015-11-02,123.84959333325135
2015-11-03,124.19637346627512
2015-11-04,123.74569357496068
2015-11-05,124.35495293789253
2015-11-06,124.53402130574418
2015-11-09,122.45101942070669
2015-11-10,122.67742797309107
2015-11-11,122.82296457858463
2015-11-12,120.79035122993305
2015-11-13,118.9361257056922
2015-11-16,120.14094471116388
2015-11-17,122.43907437109338
2015-11-18,122.60665879049758
2015-11-19,122.56286040305365
2015-11-20,123.66889170746201
2015-11-23,123.1883259568691
2015-11-24,121.91303106757151
2015-11-25,123.61707476719481
2015-11-26,124.29628358098714
2015-11-27,124.07361466804727
2015-11-30,124.02247525630754
2015-12-01,123.83894944552289
2015-12-02,123.23614951808193
2015-12-03,119.14452103066921
2015-12-04,120.46531958938478
2015-12-07,121.37223948164807
2015-12-08,119.50981609517581
2015-12-09,118.25523899958654
2015-12-10,118.30913046988883
2015-12-11,115.49421617217963
2015-12-14,114.56833411630919
2015-12-15,117.28105245254882
2015-12-16,118.15508184861062
2015-12-17,118.57947393783428
2015-12-18,115.72774798261284
2015-12-21,114.8106488029441
2015-12-22,115.33189519299758
2015-12-23,117.7139418464985
2015-12-24,117.52822629223583
2015-12-25,117.52822629223583
2015-12-28,117.06131810231386
2015-12-29,119.57708592831457
2015-12-30,118.43018677512576
2015-12-31,117.30601197177526
2016-01-04,113.25998991003168
2016-01-05,113.79786418160548
2016-01-06,111.984067907722
2016-01-07,109.44832105832728
2016-01-08,107.83373768261221
2016-01-11,108.11726959486472
2016-01-12,109.32834656374297
2016-01-13,107.64732909675824
2016-01-14,107.3182310988857
2016-01-15,103.71165743048223
2016-01-18,103.75624203433499
2016-01-19,105.59646933453472
2016-01-20,103.44929136581734
2016-01-21,105.34315303699528
2016-01-22,107.9330058264334
2016-01-25,107.36335367666301
2016-01-26,108.73368012966594
2016-01-27,108.26522021175315
2016-01-28,107.15309642629873
2016-01-29,110.9675065116085
2016-02-01,110.99572117049077
2016-02-02,108.52237979742237
2016-02-03,107.665342147348
2016-02-04,107.27933347523138
2016-02-05,104.78856272861218
2016-02-08,101.59414878572566
2016-02-09,101.21149095160108
2016-02-10,101.72180998473888
2016-02-11,99.29582188681785
2016-02-12,100.89303988318153
2016-02-15,102.92844636594602
2016-02-16,103.71027968777796
2016-02-17,106.190868281883
2016-02-18,106.19165174982783
2016-02-19,106.00726336305617
2016-02-22,108.35026071117694
2016-02-23,107.01289959893668
2016-02-24,106.15731383978324
2016-02-25,108.17713190386709
2016-02-26,108.80145519187681
2016-02-29,108.46357206798959
2016-03-01,110.8989782545055
2016-03-02,110.60000616887064
2016-03-03,110.15253548082205
2016-03-04,110.59528883054733
2016-03-07,110.23915469786539
2016-03-08,110.06616900492253
2016-03-09,110.8312517907691
2016-03-10,110.00364314443962
2016-03-11,112.91184146609656
2016-03-14,113.4798569268936
2016-03-15,113.21128583024301
2016-03-16,113.36678437753294
2016-03-17,113.68129987769069
2016-03-18,114.6155951382974
2016-03-21,114.93562704893678
2016-03-22,115.0445988969515
2016-03-23,115.14003727835944
2016-03-24,114.01203554418765
2016-03-28,113.91166102907539
2016-03-29,115.49346937941203
2016-03-30,117.08257219299223
2016-03-31,115.73306452632215
2016-04-01,115.04691093053407
2016-04-04,115.39695640630488
2016-04-05,113.32422668842389
2016-04-06,114.87378069011069
2016-04-07,113.48001117235648
2016-04-08,114.1765518996103
2016-04-11,114.13379054919459
2016-04-12,115.14415661732069
2016-04-13,117.43603576649943
2016-04-14,117.95813803645633
2016-04-15,117.64141954281658
2016-04-18,118.54012678853995
2016-04-19,119.90049215816506
2016-04-20,120.03240606886949
2016-04-21,119.66556632796099
2016-04-22,118.89978317980938
2016-04-25,118.69887656782768
2016-04-26,118.3478450091829
2016-04-27,118.53009204594372
2016-04-28,117.78323712011638
2016-04-29,115.20887070387677
2016-05-02,116.13642908358807
2016-05-03,114.54209986308987
2016-05-04,113.36450262568805
2016-05-05,113.3735856812829
2016-05-06,113.52106278124592
2016-05-09,114.302438301349
2016-05-10,115.52559479839192
2016-05-11,113.74596461932961
2016-05-12,113.21177770712663
2016-05-13,113.34505012259415
2016-05-16,114.12038429106974
2016-05-17,112.9791770742369
2016-05-18,113.27388549979197
2016-05-19,112.04274699314804
2016-05-20,113.49460384184924
2016-05-23,112.66417670018654
2016-05-24,115.48588906029605
2016-05-25,116.49575089860483
2016-05-26,116.62258071862026
2016-05-27,117.30962751815224
2016-05-30,117.50244919346595
2016-05-31,116.85023235584956
2016-06-01,116.34084606943777
2016-06-02,116.72830008418691
2016-06-03,115.9387563796622
2016-06-06,116.3781673521288
2016-06-07,117.2248775453851
2016-06-08,117.25960937809235
2016-06-09,116.62447524548136
2016-06-10,114.6322489840274
2016-06-13,112.7439702509543
2016-06-14,111.17536242897124
2016-06-15,111.68620541479989
2016-06-16,111.50237798711771
2016-06-17,111.52843224146136
2016-06-20,114.33853312971456
2016-06-21,114.93551261852478
2016-06-22,114.76841694992694
2016-06-23,116.6084582185603
2016-06-24,109.06309955566716
2016-06-27,107.1713530468829
2016-06-28,110.09823400111841
2016-06-29,113.76689399406054
2016-06-30,115.50101470356118
2016-07-01,116.10788029477486
2016-07-04,116.17804409643531
2016-07-05,114.69780912446372
2016-07-06,113.72920149752746
2016-07-07,114.24992917921672
2016-07-08,116.26832599624205
2016-07-11,117.8779050679813
2016-07-12,118.4828255946085
2016-07-13,118.83562972513963
2016-07-14,119.83308992944681
2016-07-15,119.86094767985936
2016-07-18,119.99823685157168
2016-07-19,119.98503079520152
2016-07-20,121.3868204539355
2016-07-21,120.91108994486181
2016-07-22,121.43353960109113
2016-07-25,121.82017421374925
2016-07-26,121.98143888527089
2016-07-27,122.70304940844633
2016-07-28,122.55216903433738
2016-07-29,122.80533619932974
2016-08-01,122.75706977518243
2016-08-02,121.03374098546018
2016-08-03,120.65858859448963
2016-08-04,121.01024265431639
2016-08-05,122.52260450468793
2016-08-08,122.23607102617133
2016-08-09,123.40335022845247
2016-08-10,123.04157564662557
2016-08-11,124.54037684152105
2016-08-12,124.26951190571701
2016-08-15,124.642868647897
2016-08-16,123.5430787204285
2016-08-17,122.31328634333286
2016-08-18,122.60375947519499
2016-08-19,122.31023484521482
2016-08-22,122.04384621449196
2016-08-23,122.78975211078362
2016-08-24,122.58016836912908
2016-08-25,121.76004669223126
2016-08-26,122.15902331275124
2016-08-29,122.27579996446734
2016-08-30,122.27108804658506
2016-08-31,121.43555476119684
2016-09-01,121.4170476658561
2016-09-02,123.52571453160616
2016-09-05,123.58570467392283
2016-09-06,123.95957823985782
2016-09-07,124.32698176044376
2016-09-08,123.13683068953515
2016-09-09,120.26227969895105
2016-09-12,120.68310836647953
2016-09-13,119.70654297185915
2016-09-14,119.70226771269532
2016-09-15,120.66023952986019
2016-09-16,120.04604889651579
2016-09-19,120.8998514770321
2016-09-20,121.16009630144946
2016-09-21,121.77921279160334
2016-09-22,124.22187179710846
2016-09-23,123.23518251808652
2016-09-26,121.36816411184166
2016-09-27,122.03407106815602
2016-09-28,122.44705613407196
2016-09-29,121.5057377444842
2016-09-30,122.58812847261102
2016-10-03,122.18298448530483
2016-10-04,122.45920856879175
2016-10-05,121.78237606070671
2016-10-06,121.18336045745781
2016-10-07,119.97145810810773
2016-10-10,121.16798386015482
2016-10-11,119.92461474227458
2016-10-12,119.48353343413714
2016-10-13,119.10674357700489
2016-10-14,120.54179605657022
2016-10-17,119.61960783634163
2016-10-18,121.3591029026838
2016-10-19,121.2819269640038
2016-10-20,121.63653029250708
2016-10-21,121.96650423610484
2016-10-24,122.71579982998242
2016-10-25,121.80166109183918
2016-10-26,121.67324846036973
2016-10-27,121.36640726041483
2016-10-28,121.50357388156576
2016-10-31,120.65212662340473
2016-11-01,119.11711819270988
2016-11-02,118.02833783667964
2016-11-03,117.11401112189675
2016-11-04,116.69745416395973
2016-11-07,119.35023119787421
2016-11-08,119.94278020332568
2016-11-09,121.24706960466543
2016-11-10,119.57904334983056
2016-11-11,119.24475371784203
2016-11-14,118.65686253164517
2016-11-15,119.35556692284705
2016-11-16,118.97287259801394
2016-11-17,120.02138923053327
2016-11-18,119.58636138824404
2016-11-21,120.05229955349533
2016-11-22,120.42565368154493
2016-11-23,120.28912567704361
2016-11-24,120.68407617089089
2016-11-25,121.57868017028797
2016-11-28,120.99787164406189
2016-11-29,121.84318372426291
2016-11-30,121.41690864843468
2016-12-01,119.8123773080627
2016-12-02,119.62227126011658
2016-12-05,120.39896753958219
2016-12-06,121.70264805410727
2016-12-07,123.35072354869313
2016-12-08,124.07686424687668
2016-12-09,125.8329924995602
2016-12-12,126.15069200613073
2016-12-13,127.76627160284289
2016-12-14,126.8282670188555
2016-12-15,127.9607384580167
2016-12-16,127.97372462500567
2016-12-19,128.90817866585644
2016-12-20,129.33998582581597
2016-12-21,129.17607190747623
2016-12-22,129.1795474255912
2016-12-23,129.47622575407078
2016-12-27,129.91819367908968
2016-12-28,129.40455655568044
2016-12-29,129.27156362685696
2016-12-30,129.09943084443196
2017-01-02,129.61575395154566
2017-01-03,129.86746921108707
2017-01-04,129.9083937026114
2017-01-05,130.11843319192198
2017-01-06,130.58625420852923
2017-01-09,130.4547097336398
2017-01-10,130.1726200237296
2017-01-11,130.5704284477629
2017-01-12,130.17119999186767
2017-01-13,130.8448474783408
2017-01-16,129.87138268098528
2017-01-17,129.66794482159764
2017-01-18,129.9906697851812
2017-01-19,129.5129388421056
2017-01-20,129.70359840178781
2017-01-23,129.08222601364454
2017-01-24,129.25870428442155
2017-01-25,130.23617427554956
2017-01-26,130.3134102314602
2017-01-27,130.22377245493902
2017-01-30,128.91740243494635
2017-01-31,128.2013986081859
2017-02-01,128.51101274988144
2017-02-02,128.97507101183461
2017-02-03,129.99017721852024
2017-02-06,129.16755134049933
2017-02-07,129.64553648107648
2017-02-08,130.483900561415
2017-02-09,131.9786454228455
2017-02-10,132.1356432525545
2017-02-13,133.62224473327245
2017-02-14,133.65301908241315
2017-02-15,134.63888041456792
2017-02-16,134.77586798336165
2017-02-17,134.86335998032274
2017-02-20,135.00120602855029
2017-02-21,136.00566554591782
2017-02-22,135.95119819670597
2017-02-23,136.10628725461623
2017-02-24,136.06594384584687
2017-02-27,136.20660844950717
2017-02-28,136.19003817936542
2017-03-01,138.22942824694738
2017-03-02,137.85332773554487
2017-03-03,137.97251787327212
2017-03-06,137.55795486855087
2017-03-07,137.29040580222994
2017-03-08,137.25124250215543
2017-03-09,137.28334799685413
2017-03-10,137.41500872935845
2017-03-13,137.50606567267823
2017-03-14,137.3880358755012
2017-03-15,137.8812609056143
2017-03-16,138.83051824787415
2017-03-17,139.40800099868682
2017-03-20,139.54501874187784
2017-03-21,138.36042847475895
2017-03-22,138.55117777517856
2017-03-23,139.6086438844367
2017-03-24,139.7654256623714
2017-03-27,139.81610715630612
2017-03-28,140.67440194700123
2017-03-29,141.0451907064595
2017-03-30,141.43116482940346
2017-03-31,142.26061979731327
2017-04-03,141.8405364527207
2017-04-04,142.0520737356999
2017-04-05,141.87035822267308
2017-04-06,142.5573952629753
2017-04-07,142.81160959862456
2017-04-10,142.23216391392313
2017-04-11,142.01112160508683
2017-04-12,142.0556321754088
2017-04-13,141.66201833506182
2017-04-17,142.37439528600095
2017-04-18,141.47655698232677
2017-04-19,140.9703037151368
2017-04-20,141.81576243220655
2017-04-21,141.74273506069164
2017-04-24,145.626151914661
2017-04-25,146.58616464091443
2017-04-26,146.26895230523257
2017-04-27,147.33794612973145
2017-04-28,146.65284249428368
2017-05-01,146.67258566134672
2017-05-02,147.88307107109327
2017-05-03,148.19660252084415
2017-05-04,149.83530028388114
2017-05-05,150.79298447771149
2017-05-08,150.3335626886553
2017-05-09,150.32510340872594
2017-05-10,149.70489756825452
2017-05-11,148.79528506700328
2017-05-12,149.68667605812504
2017-05-15,149.6825701154201
2017-05-16,149.7479458874635
2017-05-17,146.79957276426052
2017-05-18,146.3666545009562
2017-05-19,147.77365804824265
2017-05-22,148.17166219014598
2017-05-23,149.09020687837764
2017-05-24,148.93618808754547
2017-05-25,149.6695038082835
2017-05-26,149.74559208732566
2017-05-29,149.46078846827288
2017-05-30,149.58848706821195
2017-05-31,150.2640628975092
2017-06-01,151.3444455620366
2017-06-02,152.55867731362412
2017-06-05,152.16760041848585
2017-06-06,151.3437084588806
2017-06-07,151.5531866810421
2017-06-08,151.50135905500932
2017-06-09,151.56043379231306
2017-06-12,149.72610717243703
2017-06-13,151.00377538803434
2017-06-14,151.5742227057854
2017-06-15,150.60215051377622
2017-06-16,151.91266605322093
2017-06-19,154.03134823624185
2017-06-20,153.2414045495807
2017-06-21,153.45720058822303
2017-06-22,153.26774891832656
2017-06-23,153.18006299402148
2017-06-26,153.94332419557455
2017-06-27,151.4652252324701
2017-06-28,151.48234373309802
2017-06-29,147.36236391756236
2017-06-30,147.58650217456147
2017-07-03,148.29665429699503
2017-07-04,147.65047523968155
2017-07-05,147.7290260504689
2017-07-06,145.73076059588874
2017-07-07,146.60379128116074
2017-07-10,147.30314562686777
2017-07-11,146.619747229304
2017-07-12,149.36885596049058
2017-07-13,149.53183491949713
2017-07-14,150.37088490016276
2017-07-17,150.30727698462093
2017-07-18,149.5502195120855
2017-07-19,151.35152738724224
2017-07-20,151.13265185992586
2017-07-21,149.77004551526588
2017-07-24,149.22770649455504
2017-07-25,149.60015785685528
2017-07-26,150.24882372779192
2017-07-27,150.6405783842943
2017-07-28,149.0207342695047
2017-07-31,148.9175459245483
2017-08-01,150.24314471485715
2017-08-02,150.1096924370362
2017-08-03,150.72583818022326
2017-08-04,152.08155204828373
2017-08-07,152.25410075363615
2017-08-08,152.77017704677476
2017-08-09,151.52139083895446
2017-08-10,149.3989656907957
2017-08-11,149.2482008255368
2017-08-14,151.82131981030366
2017-08-15,152.02631125437514
2017-08-16,153.21811660783843
2017-08-17,151.5636926462183
2017-08-18,149.96655799422345
2017-08-21,149.79281344506813
2017-08-22,151.81393860292627
2017-08-23,150.79520221123937
2017-08-24,151.0577836459342
2017-08-25,151.15921039145547
2017-08-28,150.89861375138184
2017-08-29,150.58903778113216
2017-08-30,151.22986039093783
2017-08-31,152.4355113786582
2017-09-01,153.3468994338329
2017-09-04,152.8704913832869
2017-09-05,152.78845116551838
2017-09-06,153.30253007613132
2017-09-07,154.08854109671992
2017-09-08,153.53545956552188
2017-09-11,156.04189522449397
2017-09-12,156.3584180079533
2017-09-13,156.57002527735511
2017-09-14,156.50953959903998
2017-09-15,156.1310200077142
2017-09-18,156.45140110075852
2017-09-19,156.78798403364158
2017-09-20,156.48209644120482
2017-09-21,155.9912161661868
2017-09-22,156.0980191920024
2017-09-25,155.64627676544674
2017-09-26,155.71213628099346
2017-09-27,155.7394773337587
2017-09-28,156.17046756184874
2017-09-29,157.42919606786802
2017-10-02,157.56181997180354
2017-10-03,157.71143787880501
2017-10-04,156.94651081088261
2017-10-05,158.2643873866041
2017-10-06,157.8826947614943
2017-10-09,158.7995035598208
2017-10-10,158.90188182125615
2017-10-11,159.88657219397592
2017-10-12,159.83481704636677
2017-10-13,160.53335874937542
2017-10-16,160.3240970112238
2017-10-17,160.558744877768
2017-10-18,161.15121548379875
2017-10-19,160.85077872356848
2017-10-20,161.6077041199039
2017-10-23,162.03086060657802
2017-10-24,161.9271435693465
2017-10-25,161.23097408603368
2017-10-26,164.10530015559408
2017-10-27,165.72131103601714
2017-10-30,165.74467230757836
2017-10-31,166.90027564187338
2017-11-01,167.38914489615655
2017-11-02,167.26152839724233
2017-11-03,168.6106137128383
2017-11-06,168.62572616632258
2017-11-07,167.73261391807338
2017-11-08,167.32967569095754
2017-11-09,165.42164256770263
2017-11-10,164.43059682524301
2017-11-13,164.09615757979108
2017-11-14,163.8476307065153
2017-11-15,162.620195441287
2017-11-16,164.9278588759212
2017-11-17,163.42493107805018
2017-11-20,164.01400071328413
2017-11-21,165.30857106941147
2017-11-22,164.6805188635459
2017-11-23,165.19075349265984
2017-11-24,164.9623095491309
2017-11-27,164.87815819345755
2017-11-28,166.22760066541375
2017-11-29,166.12741264140163
2017-11-30,167.16408899307078
2017-12-01,165.3442396139954
2017-12-04,166.57438255902588
2017-12-05,166.7166526349994
2017-12-06,166.60813933539652
2017-12-07,167.43242729194247
2017-12-08,168.19393371906622
2017-12-11,168.41242018631144
2017-12-12,169.27401002444313
2017-12-13,169.23263736979885
2017-12-14,167.77508790844433
2017-12-15,169.23868208197374
2017-12-18,171.88167025475354
2017-12-19,170.42540778481558
2017-12-20,169.16618450900566
2017-12-21,169.70975318860937
2017-12-22,169.09390515789292
2017-12-26,168.97117099001906
2017-12-27,169.17946887863098
2017-12-28,168.02963459852876
2017-12-29,166.99628924038188
2018-01-02,166.98574036041464
2018-01-03,167.64615250621793
2018-01-04,170.46641598384107
2018-01-05,173.35125136397752
2018-01-08,173.13927179970204
2018-01-09,173.02064292933267
2018-01-10,171.20581943886523
2018-01-11,170.9765246807456
2018-01-12,172.06628076404348
2018-01-15,172.17519180193008
2018-01-16,172.864594783713
2018-01-17,174.78229719220366
2018-01-18,174.2741619389389
2018-01-19,175.76309485626427
2018-01-22,176.31204483111506
2018-01-23,176.8771366073532
2018-01-24,175.75430063520648
2018-01-25,175.26172971171488
2018-01-26,178.41346080505534
2018-01-29,177.18215463829574
2018-01-30,173.75646643285523
2018-01-31,174.0005207022151
2018-02-01,172.52566546316788
2018-02-02,168.15212448812585
2018-02-05,161.65735740178084
2018-02-06,160.9630809067082
2018-02-07,162.62970230143935
2018-02-08,155.2955334617986
2018-02-09,155.81334777193254
2018-02-12,159.23985770827775
2018-02-13,158.33808469033357
2018-02-14,160.5612374144041
2018-02-15,162.7408329539088
2018-02-16,164.46499490546046
2018-02-19,163.4925168597061
2018-02-20,163.68472819219866
2018-02-21,162.054872804798
2018-02-22,162.7586250807833
2018-02-23,165.8442835857238
2018-02-26,168.6725852955641
2018-02-27,167.12450369907967
2018-02-28,164.47144788139298
2018-03-01,161.10183879372462
2018-03-02,158.70285697574278
2018-03-05,161.64037999348315
2018-03-06,161.68554088457554
2018-03-07,162.56192661677053
2018-03-08,164.91204585364477
2018-03-09,166.95726012896748
2018-03-12,166.86521944244205
2018-03-13,165.40588335137423
2018-03-14,164.92720442322153
2018-03-15,166.02851696210215
2018-03-16,166.86380862676484
2018-03-19,164.0612219259397
2018-03-20,164.99631668399107
2018-03-21,164.28858295440529
2018-03-22,160.06137355449178
2018-03-23,156.4588484432684
2018-03-26,158.9697058151742
2018-03-27,159.11564518541664
2018-03-28,160.5813796897401
2018-03-29,162.69303881613195
2018-04-02,160.55373734681635
2018-04-03,161.50769169924712
2018-04-04,162.4912666470686
2018-04-05,166.30338629987142
2018-04-06,163.3325911131473
2018-04-09,164.20573474851236
2018-04-10,167.21697667408623
2018-04-11,166.2380284816122
2018-04-12,168.15196679889928
2018-04-13,168.39622073390098
2018-04-16,168.74860583984662
2018-04-17,171.81470459585603
2018-04-18,172.18270227844494
2018-04-19,170.7860311277532
2018-04-20,170.24332352626192
2018-04-23,171.11497319944522
2018-04-24,169.82456251447758
2018-04-25,168.9973561402308
2018-04-26,171.82286336568887
2018-04-27,172.77369627935715
2018-04-30,173.51566518665737
2018-05-01,173.5487753314815
2018-05-02,173.48404558862495
2018-05-03,173.50390063099496
2018-05-04,175.8918551474027
2018-05-07,176.80012134385086
2018-05-08,176.10470049363278
2018-05-09,176.14213583752004
2018-05-10,177.06149586185697
2018-05-11,177.23239998279203
2018-05-14,177.9247397252957
2018-05-15,177.2890792212362
2018-05-16,178.12197837444776
2018-05-17,178.48792657915934
2018-05-18,178.10135999154153
2018-05-21,179.404883318734
2018-05-22,178.60457732246107
2018-05-23,178.026310322138
2018-05-24,177.462295414381
2018-05-25,176.9977808717339
2018-05-28,175.95209996860837
2018-05-29,173.49557291778652
2018-05-30,175.616831363605
2018-05-31,173.49877741538296
2018-06-01,176.2849291849189
2018-06-04,178.50949308283592
2018-06-05,178.75760089639547
2018-06-06,180.32777702306754
2018-06-07,180.09601512759804
2018-06-08,179.67938922114436
2018-06-11,180.8490582262236
2018-06-12,180.8786860247341
2018-06-13,180.97766993163017
2018-06-14,183.7956225461251
2018-06-15,183.42280000271404
2018-06-18,181.20387844100472
2018-06-19,178.9198192817583
2018-06-20,179.51628517674652
2018-06-21,177.27931978931514
2018-06-22,178.7517121075117
2018-06-25,174.4134442699471
2018-06-26,174.90573902358233
2018-06-27,175.024731907091
2018-06-28,173.93358768614152
2018-06-29,176.5658105179797
2018-07-02,176.04937575027006
2018-07-03,176.40580360735237
2018-07-04,176.4012295361719
2018-07-05,178.07707028031072
2018-07-06,179.40619860197862
2018-07-09,180.32865120778857
2018-07-10,181.6126895845112
2018-07-11,179.6578939378146
2018-07-12,182.09028755702687
2018-07-13,182.2202960733244
2018-07-16,181.84853380496114
2018-07-17,182.68079358877753
2018-07-18,183.77833537732357
2018-07-19,183.1210083179884
2018-07-20,183.10303217981905
2018-07-23,181.99456400967887
2018-07-24,182.7107237073809
2018-07-25,183.7959333375803
2018-07-26,185.20432355986958
2018-07-27,184.51876061178888
2018-07-30,182.7018000198651
2018-07-31,183.57848307025307
2018-08-01,183.40351764753993
2018-08-02,183.30655682278717
2018-08-03,185.0280647513973
2018-08-06,185.74860589374572
2018-08-07,187.3200483877355
2018-08-08,187.15179557253856
2018-08-09,186.89543267231085
2018-08-10,183.88900857500332
2018-08-13,183.12373642280858
