Date,FRE,PHIA,ORA,OR,ASML,IBE,SU,BN,DTE,SAN,SAN,AI,ENEL,BMW,MC,DPW,ABI,SAF,BAYN,REE,ELE,FER,ANA,TEF,GRF,TL5,AMS,ACS,ENG,COL,SAN,SAN,MEL,IAG,PFE,AAPL,PG,MMM,UNH,IBM,WMT,NKE,DIS,V,CAT,TRV,MCD,KO,XOM,MSFT,JNJ,HD,GS,INTC,MRK,JPM,BA,WBA,VZ,AXP,CSCO
2015-01-02,42.53499984741211,24.174999237060547,14.0600004196167,137.39999389648438,89.12999725341797,5.5960001945495605,59.95000076293945,53.86000061035156,13.1850004196167,75.44000244140625,6.915380001068115,89.7863998413086,3.680000066757202,88.01000213623047,130.85000610351562,27.059999465942383,92.6500015258789,51.04999923706055,111.2030029296875,18.25,16.075000762939453,16.354999542236328,57.04999923706055,11.750399589538574,16.725000381469727,10.494999885559082,32.86000061035156,29.21500015258789,25.920000076293945,5.710000038146973,75.44000244140625,6.915380001068115,8.899999618530273,6.214000225067139,31.329999923706055,109.33000183105469,90.44000244140625,164.05999755859375,100.77999877929688,162.05999755859375,85.9000015258789,47.51499938964844,93.75,66.25499725341797,91.87999725341797,105.44000244140625,93.26000213623047,42.13999938964844,92.83000183105469,46.7599983215332,104.5199966430664,103.43000030517578,194.41000366210938,36.36000061035156,57.189998626708984,62.4900016784668,129.9499969482422,76.0,46.959999084472656,93.0199966430664,27.610000610351562
2015-01-05,42.40999984741211,23.375,13.520000457763672,134.14999389648438,87.48999786376953,5.494999885559082,57.34000015258789,52.47999954223633,12.779999732971191,73.2699966430664,6.5996599197387695,87.00599670410156,3.441999912261963,85.08000183105469,127.05000305175781,26.110000610351562,90.58000183105469,50.95000076293945,107.46299743652344,17.857500076293945,15.5649995803833,16.274999618530273,55.02000045776367,11.354900360107422,16.407499313354492,10.239999771118164,32.35499954223633,28.55500030517578,25.145000457763672,5.659999847412109,73.2699966430664,6.5996599197387695,8.729999542236328,6.303999900817871,31.15999984741211,106.25,90.01000213623047,160.36000061035156,99.12000274658203,159.50999450683594,85.6500015258789,46.75,92.37999725341797,64.7925033569336,87.02999877929688,104.16999816894531,92.2300033569336,42.13999938964844,90.29000091552734,46.33000183105469,103.79000091552734,101.26000213623047,188.33999633789062,35.95000076293945,58.040000915527344,60.54999923706055,129.0500030517578,74.5,46.56999969482422,90.55999755859375,27.059999465942383
2015-01-06,42.84000015258789,23.155000686645508,13.369999885559082,134.14999389648438,84.66999816894531,5.4730000495910645,57.41999816894531,52.31999969482422,12.630000114440918,73.51000213623047,6.484580039978027,86.27999877929688,3.492000102996826,85.83000183105469,125.5999984741211,26.260000228881836,89.68000030517578,51.29999923706055,108.69300079345703,17.790000915527344,15.595000267028809,16.094999313354492,54.2400016784668,11.24120044708252,16.020000457763672,10.135000228881836,32.61000061035156,28.0,24.8799991607666,5.570000171661377,73.51000213623047,6.484580039978027,8.725000381469727,6.11299991607666,31.420000076293945,106.26000213623047,89.5999984741211,158.64999389648438,98.91999816894531,156.07000732421875,86.30999755859375,46.474998474121094,91.88999938964844,64.375,86.47000122070312,103.23999786376953,92.4000015258789,42.459999084472656,89.80999755859375,45.650001525878906,103.27999877929688,100.94999694824219,184.52999877929688,35.279998779296875,60.31999969482422,58.97999954223633,127.52999877929688,74.69000244140625,47.040000915527344,88.62999725341797,27.049999237060547
2015-01-07,42.54499816894531,23.274999618530273,13.59000015258789,134.89999389648438,84.94999694824219,5.466000080108643,57.779998779296875,52.93000030517578,12.989999771118164,74.29000091552734,6.525889873504639,86.66960144042969,3.4860000610351562,86.29000091552734,125.69999694824219,26.309999465942383,91.86000061035156,52.15999984741211,108.69300079345703,17.610000610351562,15.670000076293945,16.19499969482422,54.630001068115234,11.246199607849121,16.032499313354492,9.967000007629395,32.439998626708984,28.15999984741211,25.09000015258789,5.679999828338623,74.29000091552734,6.525889873504639,8.904999732971191,6.140999794006348,31.850000381469727,107.75,90.06999969482422,159.8000030517578,99.93000030517578,155.0500030517578,88.5999984741211,47.435001373291016,92.83000183105469,65.23750305175781,87.80999755859375,105.0,94.01000213623047,42.9900016784668,90.72000122070312,46.22999954223633,105.55999755859375,104.41000366210938,187.27999877929688,36.02000045776367,61.61000061035156,59.06999969482422,129.50999450683594,76.5999984741211,46.189998626708984,90.30000305175781,27.299999237060547
2015-01-08,43.810001373291016,23.864999771118164,14.204999923706055,139.8000030517578,88.19000244140625,5.573999881744385,60.15999984741211,54.459999084472656,13.630000114440918,77.41999816894531,6.743259906768799,90.31770324707031,3.6440000534057617,89.38999938964844,129.64999389648438,26.885000228881836,96.41000366210938,53.720001220703125,114.5979995727539,18.010000228881836,15.944999694824219,16.424999237060547,57.43000030517578,11.52299976348877,16.239999771118164,10.28499984741211,32.689998626708984,28.764999389648438,25.204999923706055,5.739999771118164,77.41999816894531,6.743259906768799,9.350000381469727,6.061999797821045,32.5,111.88999938964844,91.0999984741211,163.6300048828125,104.69999694824219,158.4199981689453,90.47000122070312,48.529998779296875,93.79000091552734,66.11250305175781,88.70999908447266,107.18000030517578,94.36000061035156,43.5099983215332,92.2300033569336,47.59000015258789,106.38999938964844,106.72000122070312,190.27000427246094,36.689998626708984,62.849998474121094,60.38999938964844,131.8000030517578,77.55000305175781,47.18000030517578,91.58000183105469,27.510000228881836
2015-01-09,43.55500030517578,23.190000534057617,13.970000267028809,137.8000030517578,85.83999633789062,5.508999824523926,58.79999923706055,53.220001220703125,13.270000457763672,74.87999725341797,5.793139934539795,88.29000091552734,3.4600000381469727,88.16000366210938,127.69999694824219,26.46500015258789,94.56999969482422,53.970001220703125,111.3499984741211,18.03499984741211,16.139999389648438,16.40999984741211,56.369998931884766,11.226400375366211,16.102500915527344,10.175000190734863,33.165000915527344,28.5049991607666,25.219999313354492,5.650000095367432,74.87999725341797,5.793139934539795,9.199999809265137,5.98199987411499,32.650001525878906,112.01000213623047,90.25,161.6199951171875,103.72000122070312,159.11000061035156,89.3499984741211,47.994998931884766,94.25,65.13249969482422,87.6500015258789,105.83000183105469,93.20999908447266,43.029998779296875,92.0999984741211,47.189998626708984,104.94000244140625,104.88999938964844,187.35000610351562,36.7599983215332,62.560001373291016,59.34000015258789,131.5399932861328,75.66999816894531,46.7599983215332,90.41999816894531,27.790000915527344
2015-01-12,44.994998931884766,23.78499984741211,14.390000343322754,140.89999389648438,87.88999938964844,5.508999824523926,59.560001373291016,54.209999084472656,13.604999542236328,75.93000030517578,5.950510025024414,89.83070373535156,3.446000099182129,88.6500015258789,131.9499969482422,26.614999771118164,96.20999908447266,54.0099983215332,113.46600341796875,17.959999084472656,16.31999969482422,16.645000457763672,56.65999984741211,11.340100288391113,16.165000915527344,10.40999984741211,33.76499938964844,28.31999969482422,25.0,5.619999885559082,75.93000030517578,5.950510025024414,9.210000038146973,5.989999771118164,32.77000045776367,109.25,89.91999816894531,160.74000549316406,102.55000305175781,156.44000244140625,90.0199966430664,47.93000030517578,94.45999908447266,65.00499725341797,86.88999938964844,105.19999694824219,93.01000213623047,42.63999938964844,90.33000183105469,46.599998474121094,104.58000183105469,104.41999816894531,185.07000732421875,36.599998474121094,62.29999923706055,58.83000183105469,130.8699951171875,75.69999694824219,47.08000183105469,89.5,28.049999237060547
2015-01-13,45.88999938964844,23.545000076293945,14.630000114440918,142.64999389648438,89.02999877929688,5.540999889373779,61.459999084472656,54.470001220703125,13.854999542236328,76.83000183105469,6.048870086669922,90.71610260009766,3.5439999103546143,90.62999725341797,132.9499969482422,27.19499969482422,97.44000244140625,54.209999084472656,116.51699829101562,18.05500030517578,16.219999313354492,17.21500015258789,58.560001373291016,11.572400093078613,16.332500457763672,10.5,33.79999923706055,29.375,25.725000381469727,5.75,76.83000183105469,6.048870086669922,9.265000343322754,6.308000087738037,32.439998626708984,110.22000122070312,90.30000305175781,160.6199951171875,103.06999969482422,156.80999755859375,89.30999755859375,47.505001068115234,95.19000244140625,65.19499969482422,86.37000274658203,105.36000061035156,92.83000183105469,42.630001068115234,90.0,46.36000061035156,104.76000213623047,103.7300033569336,184.92999267578125,36.5,62.189998626708984,58.84000015258789,131.1699981689453,75.26000213623047,47.18000030517578,89.2300033569336,28.100000381469727
2015-01-14,46.15999984741211,23.274999618530273,14.395000457763672,141.60000610351562,87.4000015258789,5.480000019073486,60.27000045776367,53.61000061035156,13.744999885559082,75.7300033569336,5.851170063018799,89.52079772949219,3.4760000705718994,88.77999877929688,132.6999969482422,26.8799991607666,96.06999969482422,53.95000076293945,114.99199676513672,18.040000915527344,16.274999618530273,17.30500030517578,59.130001068115234,11.468600273132324,16.332500457763672,10.270000457763672,33.529998779296875,29.235000610351562,25.899999618530273,5.559999942779541,75.7300033569336,5.851170063018799,9.270000457763672,6.242000102996826,32.47999954223633,109.80000305175781,89.98999786376953,159.83999633789062,103.33000183105469,155.8000030517578,86.61000061035156,46.85499954223633,94.2300033569336,63.88999938964844,86.06999969482422,103.7699966430664,91.54000091552734,42.560001373291016,89.73999786376953,45.959999084472656,104.0,102.63999938964844,180.22999572753906,36.349998474121094,62.63999938964844,56.810001373291016,130.3800048828125,74.98999786376953,46.970001220703125,87.06999969482422,27.920000076293945
2015-01-15,47.20000076293945,23.729999542236328,14.595000267028809,146.10000610351562,87.93000030517578,5.525000095367432,62.189998626708984,54.75,13.914999961853027,77.83999633789062,5.9298601150512695,91.46880340576172,3.618000030517578,91.06999969482422,135.0500030517578,27.329999923706055,99.0,54.849998474121094,118.58300018310547,18.170000076293945,16.5,17.700000762939453,60.16999816894531,11.656499862670898,16.59749984741211,10.40999984741211,33.88999938964844,29.969999313354492,26.065000534057617,5.519999980926514,77.83999633789062,5.9298601150512695,9.350000381469727,6.4120001792907715,32.400001525878906,106.81999969482422,89.86000061035156,159.66000366210938,104.45999908447266,154.57000732421875,87.37999725341797,46.404998779296875,94.3499984741211,63.282501220703125,84.31999969482422,104.20999908447266,91.37999725341797,42.380001068115234,88.95999908447266,45.47999954223633,102.48999786376953,101.01000213623047,178.49000549316406,36.189998626708984,61.880001068115234,54.9900016784668,130.13999938964844,74.77999877929688,47.099998474121094,85.87999725341797,27.40999984741211
2015-01-16,48.314998626708984,24.184999465942383,14.710000038146973,146.64999389648438,88.70999908447266,5.5920000076293945,62.869998931884766,55.619998931884766,14.050000190734863,79.93000030517578,5.91117000579834,92.22139739990234,3.7160000801086426,93.58999633789062,134.1999969482422,27.55500030517578,100.75,55.20000076293945,121.73300170898438,18.274999618530273,16.8700008392334,17.600000381469727,61.150001525878906,11.809700012207031,16.59749984741211,10.524999618530273,33.27000045776367,30.559999465942383,26.299999237060547,5.690000057220459,79.93000030517578,5.91117000579834,9.489999771118164,6.448999881744385,32.79999923706055,105.98999786376953,91.25,162.0,105.7699966430664,157.13999938964844,86.7699966430664,46.494998931884766,95.18000030517578,63.73749923706055,83.86000061035156,106.54000091552734,91.48999786376953,42.529998779296875,91.12000274658203,46.2400016784668,104.04000091552734,104.12000274658203,177.22999572753906,36.45000076293945,63.029998779296875,55.93000030517578,130.77999877929688,76.02999877929688,47.9900016784668,86.04000091552734,27.68000030517578
2015-01-19,48.10499954223633,24.68000030517578,14.6899995803833,146.75,89.37999725341797,5.670000076293945,63.58000183105469,55.720001220703125,14.194999694824219,79.72000122070312,5.956409931182861,92.885498046875,3.7019999027252197,94.22000122070312,134.1999969482422,27.975000381469727,101.0999984741211,56.16999816894531,122.02799987792969,18.34000015258789,16.950000762939453,17.809999465942383,61.65999984741211,12.08650016784668,17.415000915527344,10.529999732971191,33.45000076293945,31.229999542236328,26.56999969482422,5.809999942779541,79.72000122070312,5.956409931182861,9.604999542236328,6.453999996185303,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,48.52000045776367,25.325000762939453,14.904999732971191,148.6999969482422,89.51000213623047,5.703999996185303,64.87999725341797,56.380001068115234,14.295000076293945,80.37000274658203,5.993790149688721,93.8595962524414,3.7639999389648438,94.73999786376953,136.5,28.065000534057617,100.6500015258789,55.7400016784668,121.83100128173828,18.502500534057617,16.8799991607666,17.795000076293945,61.56999969482422,12.27929973602295,17.594999313354492,10.5600004196167,33.5,30.969999313354492,26.84000015258789,5.829999923706055,80.37000274658203,5.993790149688721,9.824999809265137,6.677000045776367,33.099998474121094,108.72000122070312,91.19000244140625,161.94000244140625,105.62000274658203,156.9499969482422,86.69000244140625,46.80500030517578,94.73999786376953,64.20999908447266,83.97000122070312,105.83999633789062,90.80000305175781,43.15999984741211,91.08999633789062,46.38999938964844,101.29000091552734,103.25,175.6300048828125,36.09000015258789,62.61000061035156,55.709999084472656,131.22000122070312,76.05000305175781,48.18000030517578,87.26000213623047,28.06999969482422
2015-01-21,48.53499984741211,25.4950008392334,14.920000076293945,149.8000030517578,91.79000091552734,5.769999980926514,66.66999816894531,56.84000015258789,14.350000381469727,80.61000061035156,5.948550224304199,94.08090209960938,3.8259999752044678,94.91999816894531,137.39999389648438,28.204999923706055,102.0999984741211,55.47999954223633,121.24099731445312,18.677499771118164,16.90999984741211,17.760000228881836,61.79999923706055,12.338600158691406,17.672500610351562,10.699999809265137,33.5099983215332,31.19499969482422,26.94499969482422,5.840000152587891,80.61000061035156,5.948550224304199,9.569999694824219,6.670000076293945,32.63999938964844,109.55000305175781,90.7300033569336,162.5399932861328,109.31999969482422,152.08999633789062,86.63999938964844,46.755001068115234,94.16999816894531,64.31999969482422,85.37000274658203,105.01000213623047,90.33999633789062,43.36000061035156,91.87000274658203,45.91999816894531,101.9000015258789,103.52999877929688,177.14999389648438,36.47999954223633,62.15999984741211,55.88999938964844,132.41000366210938,75.58999633789062,48.25,87.66999816894531,27.84000015258789
2015-01-22,48.03499984741211,26.239999771118164,15.279999732971191,150.25,93.95999908447266,5.960000038146973,67.52999877929688,57.720001220703125,14.630000114440918,81.16999816894531,6.02230978012085,95.71900177001953,3.9539999961853027,98.04000091552734,137.85000610351562,28.229999542236328,103.6500015258789,56.689998626708984,121.14199829101562,19.540000915527344,17.774999618530273,17.815000534057617,62.02000045776367,12.615500450134277,17.522499084472656,10.739999771118164,33.625,31.774999618530273,27.55500030517578,5.800000190734863,81.16999816894531,6.02230978012085,9.75,6.926000118255615,32.810001373291016,112.4000015258789,91.62000274658203,165.88999938964844,113.8499984741211,155.38999938964844,88.30000305175781,47.92499923706055,95.1500015258789,64.4000015258789,86.81999969482422,108.16999816894531,90.88999938964844,43.779998779296875,92.87000274658203,47.130001068115234,103.76000213623047,106.06999969482422,182.0399932861328,36.90999984741211,62.59000015258789,57.59000015258789,135.63999938964844,76.0199966430664,47.79999923706055,84.37000274658203,28.5
2015-01-23,49.2599983215332,26.75,15.5649995803833,155.64999389648438,94.43000030517578,6.099999904632568,68.23999786376953,60.0,14.895000457763672,83.58000183105469,6.10984992980957,97.26860046386719,3.9779999256134033,102.80000305175781,141.85000610351562,27.84000015258789,107.0999984741211,59.439998626708984,126.06300354003906,19.25,17.549999237060547,17.78499984741211,62.65999984741211,13.040599822998047,17.80500030517578,10.835000038146973,34.060001373291016,31.885000228881836,28.049999237060547,5.96999979019165,83.58000183105469,6.10984992980957,9.795000076293945,7.14300012588501,32.45000076293945,112.9800033569336,90.08000183105469,164.02000427246094,112.0,155.8699951171875,88.51000213623047,48.08000183105469,94.72000122070312,64.57250213623047,85.61000061035156,107.0,89.55999755859375,43.310001373291016,90.88999938964844,47.18000030517578,102.19999694824219,105.37000274658203,180.49000549316406,36.45000076293945,62.4900016784668,56.68000030517578,134.6199951171875,75.58999633789062,47.150001525878906,84.12999725341797,28.209999084472656
2015-01-26,50.279998779296875,26.799999237060547,15.829999923706055,158.64999389648438,94.77999877929688,6.130000114440918,68.69999694824219,60.15999984741211,15.170000076293945,82.94999694824219,6.146240234375,99.03949737548828,4.078000068664551,105.25,144.64999389648438,28.975000381469727,107.0999984741211,59.27000045776367,127.39099884033203,19.24250030517578,17.954999923706055,17.954999923706055,63.97999954223633,13.218600273132324,18.315000534057617,10.850000381469727,34.5099983215332,32.66999816894531,28.25,6.210000038146973,82.94999694824219,6.146240234375,10.194999694824219,7.341000080108643,32.79999923706055,113.0999984741211,89.58000183105469,164.24000549316406,111.61000061035156,156.36000061035156,88.62999725341797,48.17499923706055,94.97000122070312,64.13249969482422,86.02999877929688,107.06999969482422,90.66999816894531,43.0,91.76000213623047,47.0099983215332,102.26000213623047,106.36000061035156,180.4199981689453,35.810001373291016,62.81999969482422,56.77000045776367,134.07000732421875,75.83999633789062,46.959999084472656,83.30000305175781,27.969999313354492
2015-01-27,50.790000915527344,25.229999542236328,15.829999923706055,156.3000030517578,93.83999633789062,6.132999897003174,67.2699966430664,60.06999969482422,15.0,81.87999725341797,6.043950080871582,98.28690338134766,4.021999835968018,102.0,145.10000610351562,28.489999771118164,106.0999984741211,59.09000015258789,125.57099914550781,19.104999542236328,17.690000534057617,17.770000457763672,62.70000076293945,13.164199829101562,18.25,10.630000114440918,34.95500183105469,32.28499984741211,28.43000030517578,6.050000190734863,81.87999725341797,6.043950080871582,10.0600004196167,7.482999801635742,32.599998474121094,109.13999938964844,86.48999786376953,163.6300048828125,110.01000213623047,153.6699981689453,87.52999877929688,47.25,93.97000122070312,62.747501373291016,79.8499984741211,106.05000305175781,89.56999969482422,42.38999938964844,90.94999694824219,42.65999984741211,102.08999633789062,105.16000366210938,176.49000549316406,34.189998626708984,62.560001373291016,56.20000076293945,132.47999572753906,74.93000030517578,46.349998474121094,82.4000015258789,26.899999618530273
