Date,Beta
2016-01-18,78.79965459800603
2016-01-19,77.67123106811995
2016-01-20,78.4489331822701
2016-01-21,78.8341084155224
2016-01-22,77.50993936841378
2016-01-25,75.322092051411
2016-01-26,76.08363512082943
2016-01-27,74.0434721417105
2016-01-28,75.33788798015642
2016-01-29,77.99821889709581
2016-02-01,78.12227601455272
2016-02-02,76.70197054012657
2016-02-03,78.34442348412126
2016-02-04,80.0032770172518
2016-02-05,78.63048368834126
2016-02-08,76.91002898317844
2016-02-09,76.75764249701166
2016-02-10,76.11559910908662
2016-02-11,76.58366715221364
2016-02-12,78.00392442308191
2016-02-15,76.3058585764537
2016-02-16,78.28475605780734
2016-02-17,79.75820194102918
2016-02-18,79.45872467226215
2016-02-19,79.38761848879922
2016-02-22,79.26971402894145
2016-02-23,78.68457985469773
2016-02-24,79.80666729485023
2016-02-25,80.22185722221508
2016-02-26,80.51413840959289
2016-02-29,80.83334998072178
2016-03-01,82.0081677849455
2016-03-02,83.28778788072555
2016-03-03,85.25824131167386
2016-03-04,86.15954973133661
2016-03-07,86.81551128052064
2016-03-08,85.11033805006474
2016-03-09,85.0515569336821
2016-03-10,85.55579010242143
2016-03-11,86.7125669844372
2016-03-14,85.85552276671982
2016-03-15,86.38518224944457
2016-03-16,87.37026638566107
2016-03-17,88.61049319988369
2016-03-18,90.83435538442492
2016-03-21,90.02797482188966
2016-03-22,89.2366329331417
2016-03-23,87.82909662336256
2016-03-24,88.33790421278503
2016-03-25,88.33790421278503
2016-03-28,88.56424102266605
2016-03-29,88.68994113374353
2016-03-30,87.97065327367804
2016-03-31,88.97258538535293
2016-04-01,89.80624673576129
2016-04-04,88.94119153314313
2016-04-05,88.59006318729284
2016-04-06,87.78255772704438
2016-04-07,87.51355962589918
2016-04-08,87.71051103807737
2016-04-11,88.56583358270892
2016-04-12,87.90414241515636
2016-04-13,88.60183740299622
2016-04-14,87.9935760966873
2016-04-15,87.57094132160216
2016-04-18,87.75509684469976
2016-04-19,87.12787374810281
2016-04-20,88.54828857452415
2016-04-21,88.6751373135423
2016-04-22,88.78520720152217
2016-04-25,88.1005036020492
2016-04-26,90.3012509259397
2016-04-27,91.69792188154993
2016-04-28,90.50238957924486
2016-04-29,90.20295257401938
2016-05-02,89.80850283199973
2016-05-03,89.741375969589
2016-05-04,90.00055665638554
2016-05-05,88.66845417185426
2016-05-06,89.1819506894325
2016-05-09,87.33114625871762
2016-05-10,88.66830362157782
2016-05-11,88.5551441669849
2016-05-12,87.57162737852263
2016-05-13,86.48590793395205
2016-05-16,87.20688152737844
2016-05-17,86.82935776798
2016-05-18,87.59396860358056
2016-05-19,87.96111243180087
2016-05-20,88.29187358209153
2016-05-23,88.43665260173029
2016-05-24,88.54000204800266
2016-05-25,88.66594991968485
2016-05-26,88.52718980985162
2016-05-27,88.90894598134888
2016-05-30,88.65490185801094
2016-05-31,88.69350368351024
2016-06-01,89.08953506359279
2016-06-02,89.05476012385604
2016-06-03,89.10466296113488
2016-06-06,89.03076938765045
2016-06-07,89.23116522378419
2016-06-08,89.69459703941321
2016-06-09,90.33550490656859
2016-06-10,91.22841024417824
2016-06-13,92.02198005261677
2016-06-14,93.06451080240134
2016-06-15,92.82184923084435
2016-06-16,93.14650801058053
2016-06-17,92.96890101430327
2016-06-20,92.09371295895686
2016-06-21,92.36968184926118
2016-06-22,91.46364306201684
2016-06-23,92.64803646518989
2016-06-24,92.33810191333771
2016-06-27,88.93112938582495
2016-06-28,87.88965331840541
2016-06-29,86.88999899880316
2016-06-30,86.63769546269786
2016-07-01,85.66273470249577
2016-07-04,85.70193295855222
2016-07-05,85.15663264521808
2016-07-06,86.16496875012143
2016-07-07,85.87249855711933
2016-07-08,87.14027281019915
2016-07-11,87.0854406736383
2016-07-12,89.06689756317918
2016-07-13,89.0739389065476
2016-07-14,89.5092391357519
2016-07-15,88.97718452746919
2016-07-18,89.58412098123613
2016-07-19,90.36767869662803
2016-07-20,90.45056432129587
2016-07-21,88.57726284935029
2016-07-22,88.74742702808219
2016-07-25,87.96648531721995
2016-07-26,89.71083072995748
2016-07-27,88.89836016348325
2016-07-28,88.80945272232356
2016-07-29,87.88887625062902
2016-08-01,87.44855851106821
2016-08-02,87.19000023123274
2016-08-03,87.50932511098976
2016-08-04,88.09994944718026
2016-08-05,88.6785884356183
2016-08-08,89.34971941778869
2016-08-09,89.42635705851036
2016-08-10,88.4616162082624
2016-08-11,88.3169051717698
2016-08-12,88.98011467648482
2016-08-15,89.93957126417139
2016-08-16,90.94614619888134
2016-08-17,91.53364372620386
2016-08-18,91.84546337466404
2016-08-19,93.32929682994576
2016-08-22,92.8475384907623
2016-08-23,92.79379823617893
2016-08-24,92.11498565900851
2016-08-25,92.92200320645527
2016-08-26,92.28503964741147
2016-08-29,92.76044469004647
2016-08-30,92.24113949173868
2016-08-31,92.66931121028456
2016-09-01,93.11660302971589
2016-09-02,91.44800173253967
2016-09-05,91.40558569986382
2016-09-06,91.07299096032757
2016-09-07,91.09292158021918
2016-09-08,91.53778465494158
2016-09-09,90.75583405416958
2016-09-12,92.23196319611877
2016-09-13,91.00557323512213
2016-09-14,90.51711481523645
2016-09-15,91.88806286854039
2016-09-16,91.72642095715966
2016-09-19,90.91535175668673
2016-09-20,90.01710681148161
2016-09-21,91.62463736924464
2016-09-22,90.52779102224792
2016-09-23,90.13465266809676
2016-09-26,90.3862294187697
2016-09-27,91.20542826884115
2016-09-28,91.0450656226943
2016-09-29,91.75442515560967
2016-09-30,92.12734936422432
2016-10-03,92.48615600196392
2016-10-04,91.84078676408757
2016-10-05,93.76539415752546
2016-10-06,95.02962273155812
2016-10-07,95.54948548236408
2016-10-10,95.1181804393841
2016-10-11,94.3952914550352
2016-10-12,95.39279468271901
2016-10-13,95.01225087302477
2016-10-14,94.59253122839883
2016-10-17,94.6872044960685
2016-10-18,93.68143595047233
2016-10-19,93.86726943294352
2016-10-20,94.29492010951395
2016-10-21,94.45173834661071
2016-10-24,95.20904869734487
2016-10-25,95.04824264869565
2016-10-26,95.74326933910541
2016-10-27,95.22861481656598
2016-10-28,96.25324943148006
2016-10-31,97.14141095212224
2016-11-01,96.82062333128623
2016-11-02,97.43674064517926
2016-11-03,97.79125560302143
2016-11-04,98.38393630246019
2016-11-07,99.70438442371133
2016-11-08,100.00413110508907
2016-11-09,98.32961774820002
2016-11-10,101.48636934918073
2016-11-11,104.26658507539739
2016-11-14,105.57288596284354
2016-11-15,106.13611960730724
2016-11-16,107.34835677486875
2016-11-17,108.00519012392975
2016-11-18,109.26574579007114
2016-11-21,109.60540283458359
2016-11-22,111.40219401100751
2016-11-23,111.38873732450958
2016-11-24,110.82292418317557
2016-11-25,110.43192884847151
2016-11-28,110.9277813893301
2016-11-29,110.2378889529292
2016-11-30,110.74312438111816
2016-12-01,109.98194089317846
2016-12-02,110.46758821680346
2016-12-05,111.71419971478969
2016-12-06,111.01117038634145
2016-12-07,114.77219500586683
2016-12-08,114.55265675807105
2016-12-09,111.50560078621052
2016-12-12,109.98821836800208
2016-12-13,110.03166759159937
2016-12-14,109.88126792892483
2016-12-15,110.3487311152688
2016-12-16,109.9523829677176
2016-12-19,109.24757663589804
2016-12-20,109.70755781575458
2016-12-21,109.93168347111782
2016-12-22,110.75331483975074
2016-12-23,110.08543208564306
2016-12-26,110.08543208564306
2016-12-27,110.72040848729438
2016-12-28,109.58271213660775
2016-12-29,108.83521071648539
2016-12-30,107.84365886781185
2017-01-02,107.30937790878595
2017-01-03,108.20901878298558
2017-01-04,108.84690615385169
2017-01-05,107.91348876680821
2017-01-06,108.72831641674524
2017-01-09,108.59879477602183
2017-01-10,109.617395029009
2017-01-11,111.19884147649346
2017-01-12,110.33647148295506
2017-01-13,109.92028410148168
2017-01-16,109.76209580330867
2017-01-17,108.87972074595585
2017-01-18,109.554368473046
2017-01-19,108.48627485245464
2017-01-20,110.13810308181932
2017-01-23,111.1986567021713
2017-01-24,113.68166285848115
2017-01-25,114.85579557346968
2017-01-26,113.98435707350139
2017-01-27,114.46015884290007
2017-01-30,114.15276398929622
2017-01-31,112.45806304361
2017-02-01,113.10458554089871
2017-02-02,111.89523115462553
2017-02-03,112.7467868561418
2017-02-06,112.92683434052549
2017-02-07,112.95873708832568
2017-02-08,112.35768801097933
2017-02-09,111.24492608932712
2017-02-10,110.8261213411953
2017-02-13,110.69946368949309
2017-02-14,110.92918544856866
2017-02-15,110.79126055470398
2017-02-16,109.60835860646677
2017-02-17,109.05789697940078
2017-02-20,109.40348267362178
2017-02-21,110.28998501027282
2017-02-22,109.9573723952812
2017-02-23,109.4240216600851
2017-02-24,110.2318634339533
2017-02-27,109.95632382392931
2017-02-28,109.92154150326719
2017-03-01,110.4769289956235
2017-03-02,110.33172344259117
2017-03-03,110.51523657423023
2017-03-06,110.32966327285914
2017-03-07,110.44414704992151
2017-03-08,109.83126597089357
2017-03-09,109.04697551155672
2017-03-10,109.72603104673665
2017-03-13,109.97060399137384
2017-03-14,109.9365873072758
2017-03-15,110.55137683089994
2017-03-16,110.0483081758155
2017-03-17,109.43949315499219
2017-03-20,108.94163777561896
2017-03-21,108.12691548444656
2017-03-22,108.68020012908258
2017-03-23,107.95234947984952
2017-03-24,108.33337016943143
2017-03-27,107.13998564704592
2017-03-28,107.59873157071773
2017-03-29,107.18786171814953
2017-03-30,107.43623680958653
2017-03-31,106.1310503220867
2017-04-03,106.2211343315792
2017-04-04,105.85958022577702
2017-04-05,105.22217924770881
2017-04-06,105.4549615394157
2017-04-07,105.1351995961403
2017-04-10,105.45176171290564
2017-04-11,105.458185636857
2017-04-12,103.55778270297125
2017-04-13,102.60163107871072
2017-04-14,102.60163107871072
2017-04-17,103.90974540184207
2017-04-18,105.13216533011665
2017-04-19,106.8011564916585
2017-04-20,108.8441683643388
2017-04-21,109.47073931346621
2017-04-24,108.36294268139126
2017-04-25,108.71949781047056
2017-04-26,108.25960704345597
2017-04-27,108.55338914265964
2017-04-28,107.82227983117765
2017-05-01,108.04400312663788
2017-05-02,107.5554257036625
2017-05-03,107.02235111567639
2017-05-04,105.26879671266722
2017-05-05,105.7811144838195
2017-05-08,105.7972395861119
2017-05-09,105.64495303002893
2017-05-10,106.25803756188321
2017-05-11,106.95670128898452
2017-05-12,105.44180892233229
2017-05-15,105.89640210351952
2017-05-16,105.77162801800709
2017-05-17,104.45230090773546
2017-05-18,105.19374550151791
2017-05-19,105.73565143576566
2017-05-22,106.05912301176375
2017-05-23,104.96495999038852
2017-05-24,105.71630589910458
2017-05-25,106.0409739829994
2017-05-26,106.41993018046931
2017-05-29,106.31415617012466
2017-05-30,106.7885993390936
2017-05-31,105.81233042845906
2017-06-01,106.02977181837103
2017-06-02,105.39570399729698
2017-06-05,105.71507357273742
2017-06-06,105.76501908048532
2017-06-07,106.24649927900917
2017-06-08,107.54877204660576
2017-06-09,105.5853408741615
2017-06-12,107.17050315271443
2017-06-13,107.76418857356316
2017-06-14,106.32591286533173
2017-06-15,106.40190571040465
2017-06-16,106.24505152808882
2017-06-19,106.80796139248581
2017-06-20,105.47568461173603
2017-06-21,104.94460873779094
2017-06-22,104.6742494169317
2017-06-23,105.79005150246833
2017-06-26,104.9905981613484
2017-06-27,105.97153914651942
2017-06-28,107.58283084029087
2017-06-29,109.11879550336837
2017-06-30,109.76943993786286
2017-07-03,109.57235290303927
2017-07-04,110.12677641006469
2017-07-05,110.82834927001541
2017-07-06,111.44068113284622
2017-07-07,112.5081712738064
2017-07-10,112.26981328300293
2017-07-11,113.40796414057326
2017-07-12,111.92791525779165
2017-07-13,111.26798220912352
2017-07-14,112.09696506727425
2017-07-17,111.82955450500435
2017-07-18,111.92584536442443
2017-07-19,111.93825662044044
2017-07-20,111.54935150834561
2017-07-21,112.3651252000148
2017-07-24,112.05883482986204
2017-07-25,112.4421978248129
2017-07-26,112.65758832603079
2017-07-27,112.595695467496
2017-07-28,112.90974783099227
2017-07-31,112.86875665668208
2017-08-01,112.90397829460052
2017-08-02,112.49831457123469
2017-08-03,111.51875863958229
2017-08-04,111.11243916238931
2017-08-07,111.8895956186634
2017-08-08,111.27906077926976
2017-08-09,112.29917024081136
2017-08-10,111.94106824893493
2017-08-11,113.34390124029545
2017-08-14,113.40581992433944
2017-08-15,113.50192861828317
2017-08-16,113.40401543534838
2017-08-17,110.63570398852661
2017-08-18,112.22661050429991
2017-08-21,111.61328662125823
2017-08-22,111.25866921541058
2017-08-23,111.7916277415266
2017-08-24,111.99535411887128
2017-08-25,112.92212898791703
2017-08-28,113.1753736295562
2017-08-29,113.55249388222143
2017-08-30,112.5775284597363
2017-08-31,112.60413027249537
2017-09-01,112.64686240673709
2017-09-04,113.10068751308421
2017-09-05,112.2407043734585
2017-09-06,112.1166389631047
2017-09-07,111.16017402307634
2017-09-08,111.21202053571733
2017-09-11,112.20003248206444
2017-09-12,113.08299226289188
2017-09-13,113.2095964418437
2017-09-14,114.39780060490489
2017-09-15,115.69022847387654
2017-09-18,116.77342758656324
2017-09-19,116.55385572572384
2017-09-20,115.97565496524871
2017-09-21,116.72707958136994
2017-09-22,117.79001116742853
2017-09-25,116.84594391295762
2017-09-26,117.33939939396996
2017-09-27,119.88192835668112
2017-09-28,120.10466985357507
2017-09-29,119.25806148706116
2017-10-02,119.16324618513293
2017-10-03,120.21087462971147
2017-10-04,121.89221195700362
2017-10-05,120.59950349457307
2017-10-06,121.5204600997354
2017-10-09,120.34513595282945
2017-10-10,120.81482323371144
2017-10-11,119.69967664854099
2017-10-12,119.11036447909665
2017-10-13,119.29383355594672
2017-10-16,119.70882057168524
2017-10-17,120.30215042849815
2017-10-18,121.34458944590035
2017-10-19,121.98620514782044
2017-10-20,123.55872574829964
2017-10-23,123.98410465259954
2017-10-24,125.39045858591396
2017-10-25,125.94094988482252
2017-10-26,125.33476786641148
2017-10-27,125.81092079893541
2017-10-30,124.59318283239135
2017-10-31,124.97175214307349
2017-11-01,124.8068873893689
2017-11-02,126.10710133091304
2017-11-03,125.47868604988665
2017-11-06,126.26098377939455
2017-11-07,126.34445037558879
2017-11-08,124.93459471974688
2017-11-09,125.50768237024992
2017-11-10,126.90243705633233
2017-11-13,127.78161506679601
2017-11-14,128.20986956641667
2017-11-15,128.12051466957385
2017-11-16,127.29894087667412
2017-11-17,128.04919987397048
2017-11-20,129.35747558437458
2017-11-21,129.98627589116361
2017-11-22,128.53051502080206
2017-11-23,128.09458042328245
2017-11-24,129.1633515082295
2017-11-27,128.71199258878596
2017-11-28,129.7854045718572
2017-11-29,127.77715035762208
2017-11-30,128.3287817676088
2017-12-01,128.15466772087532
2017-12-04,126.35321388277926
2017-12-05,124.99251798287222
2017-12-06,124.73563358554456
2017-12-07,125.49114291889366
2017-12-08,125.02505936808603
2017-12-11,124.74694120268806
2017-12-12,123.67631743169385
2017-12-13,124.24209751472414
2017-12-14,125.0607763385467
2017-12-15,125.66972631265836
2017-12-18,126.98731097309235
2017-12-19,128.23021137194522
2017-12-20,129.8708624652478
2017-12-21,128.24804168958332
2017-12-22,128.66795392782115
2017-12-25,128.66795392782115
2017-12-26,127.91973842889877
2017-12-27,127.97147989820633
2017-12-28,129.05537632675998
2017-12-29,128.66873515221494
2018-01-01,128.66873515221494
2018-01-02,130.4898789434797
2018-01-03,131.83651277138935
2018-01-04,131.4280436106222
2018-01-05,129.76611351369692
2018-01-08,130.46083527862064
2018-01-09,130.58456867862841
2018-01-10,132.18539015776767
2018-01-11,134.62448835143138
2018-01-12,135.48810281481897
2018-01-15,135.10858440825345
2018-01-16,134.97387810602427
2018-01-17,137.72267777194145
2018-01-18,137.9746485066609
2018-01-19,136.86931380643526
2018-01-22,136.52191706770668
2018-01-23,135.67183691047424
2018-01-24,135.142263736946
2018-01-25,133.92734538864545
2018-01-26,135.68499147287716
2018-01-29,134.98482411775421
2018-01-30,134.01757156707905
2018-01-31,135.07562272821207
2018-02-01,134.83321629585672
2018-02-02,132.5233509988854
2018-02-05,129.7914170134676
2018-02-06,136.31001236537784
2018-02-07,132.7965990993503
2018-02-08,131.9495542861475
2018-02-09,135.2500454873922
2018-02-12,134.28632053545383
2018-02-13,136.25306396821662
2018-02-14,137.52197941056784
2018-02-15,139.68066697404515
2018-02-16,138.97028807818884
2018-02-19,139.46436532869168
2018-02-20,140.8166288260649
2018-02-21,140.67190026626216
2018-02-22,141.55717192724947
2018-02-23,141.68135016858193
2018-02-26,142.15329803029556
2018-02-27,142.63613795783618
2018-02-28,142.31045946568048
2018-03-01,140.95743661612235
2018-03-02,143.81876932534678
2018-03-05,142.6637685101218
2018-03-06,144.87672669664173
2018-03-07,143.90420442405363
2018-03-08,141.84592646894583
2018-03-09,144.19052486541852
2018-03-12,144.84489033261312
2018-03-13,144.87195003479673
2018-03-14,144.0213766559981
2018-03-15,143.91019922419284
2018-03-16,144.17442182262033
2018-03-19,143.94894263594165
2018-03-20,145.26661734588646
2018-03-21,145.2204271869251
2018-03-22,142.57139803035997
2018-03-23,140.21854071997438
2018-03-26,144.87087331735913
2018-03-27,139.8992060416791
2018-03-28,134.80630097254948
2018-03-29,137.46275924594667
2018-03-30,137.46275924594667
2018-04-02,134.76203498229776
2018-04-03,137.84842166328318
2018-04-04,138.65340136673262
2018-04-05,136.55275664575646
2018-04-06,134.5436127228215
2018-04-09,134.36636022878824
2018-04-10,138.17974965116895
2018-04-11,137.6332585243186
2018-04-12,138.5056217516386
2018-04-13,137.37568895061278
2018-04-16,138.29694867985555
2018-04-17,138.16890747094547
2018-04-18,138.76048780595417
2018-04-19,136.33693027556183
2018-04-20,135.21108638128246
2018-04-23,134.05779159704528
2018-04-24,132.76944300847333
2018-04-25,132.90773224289282
2018-04-26,134.68595933068696
2018-04-27,133.7411350551378
2018-04-30,132.16741195402116
2018-05-01,133.31419627639113
2018-05-02,132.10041472372967
2018-05-03,132.8164290874863
2018-05-04,134.45289809836976
2018-05-07,134.9351785689199
2018-05-08,135.4269023995228
2018-05-09,136.6689995360969
2018-05-10,138.14310750389262
2018-05-11,137.93417113060508
2018-05-14,138.49435845968793
2018-05-15,138.54063985442716
2018-05-16,139.33941597065675
2018-05-17,138.8421121136191
2018-05-18,137.67337804379665
2018-05-21,140.3186813921141
2018-05-22,140.4762579550766
2018-05-23,141.16107212710708
2018-05-24,142.09961873604772
2018-05-25,142.01062017326808
2018-05-28,142.5532460608618
2018-05-29,143.3830069180092
2018-05-30,143.42537820760558
2018-05-31,142.59053006292763
2018-06-01,143.31058674322253
2018-06-04,142.16946135960663
2018-06-05,142.3395164396946
2018-06-06,143.42640367597787
2018-06-07,142.25007963370737
2018-06-08,142.37426679299176
2018-06-11,140.4868728724374
2018-06-12,140.97253814991265
2018-06-13,140.13391529797713
2018-06-14,138.7592157704875
2018-06-15,137.74029733452852
2018-06-18,139.19665752690904
2018-06-19,137.3790259853451
2018-06-20,136.60327147804972
2018-06-21,136.59505245270114
2018-06-22,133.71202873550132
2018-06-25,131.81287502196147
2018-06-26,131.91871314105168
2018-06-27,128.70239353043024
2018-06-28,130.551421492022
2018-06-29,129.48038080674573
2018-07-02,129.94163317040127
2018-07-03,127.23114372304799
2018-07-04,126.3754184444825
2018-07-05,126.73961728384408
2018-07-06,126.28605283192934
2018-07-09,128.2341576386189
2018-07-10,129.49909451810956
2018-07-11,128.00696393055043
2018-07-12,127.90912044662718
2018-07-13,128.61717122224414
2018-07-16,128.36400917994735
2018-07-17,130.0970873516543
2018-07-18,130.8637807566853
2018-07-19,131.28565794289526
2018-07-20,130.32931182248882
2018-07-23,131.47903757559843
2018-07-24,130.98430329474527
2018-07-25,131.45594374181942
2018-07-26,130.91250779426525
2018-07-27,128.83508088398654
2018-07-30,128.4741137998003
2018-07-31,129.86617382602566
2018-08-01,129.75699614652314
2018-08-02,130.85875517916972
2018-08-03,129.3556715322517
2018-08-06,130.036541870762
2018-08-07,131.52923415771076
2018-08-08,132.05952383472075
2018-08-09,131.42569156196964
2018-08-10,129.9949607014559
2018-08-13,130.1383207781873
2018-08-14,129.56175918976174
2018-08-15,129.47515742844482
2018-08-16,128.83020612769116
2018-08-17,127.7951016948778
2018-08-20,127.09966396087411
2018-08-21,128.4061715366598
2018-08-22,127.31124225598032
2018-08-23,127.41380125401886
2018-08-24,129.60238877565405
2018-08-27,130.28309291229684
2018-08-28,130.246612658044
2018-08-29,129.41060045136123
2018-08-30,129.78473909159814
2018-08-31,131.73090709001116
2018-09-03,131.5806088633679
2018-09-04,132.40246241497886
2018-09-05,133.30225364017016
2018-09-06,132.77790955467012
2018-09-07,146.25012199197621
2018-09-10,146.8160267183149
2018-09-11,144.8832186844427
2018-09-12,143.49009502107182
2018-09-13,145.3895786499664
2018-09-14,147.03861422946628
2018-09-17,145.7657729066685
2018-09-18,145.8280596821711
2018-09-19,147.8740909185784
2018-09-20,148.38002943880713
2018-09-21,148.10211004820562
2018-09-24,148.12454613923023
2018-09-25,146.3678553528496
2018-09-26,143.4158457740242
2018-09-27,142.06862839659604
2018-09-28,143.35354988461685
2018-10-01,142.29435480468499
2018-10-02,142.69160937816093
2018-10-03,142.73377950887578
2018-10-04,142.2245092047154
2018-10-05,140.6525348810627
2018-10-08,139.67712135034716
2018-10-09,138.29839594094105
2018-10-10,135.96344895430497
2018-10-11,136.7640241020719
2018-10-12,140.78340903173623
2018-10-15,139.32889755558708
2018-10-16,139.69070609326744
2018-10-17,139.24518919805726
2018-10-18,136.62908863922047
2018-10-19,134.7048956664258
2018-10-22,135.6332665649494
2018-10-23,136.91166118512103
2018-10-24,131.49058794231232
2018-10-25,133.1476009515033
2018-10-26,134.5679070256135
2018-10-29,133.64743181792971
2018-10-30,136.74003626090416
2018-10-31,139.21891966757306
2018-11-01,142.5619665051487
2018-11-02,143.21334496958158
2018-11-05,142.97154123674417
2018-11-06,143.02071620663858
2018-11-07,143.503204456376
2018-11-08,145.22169328439827
2018-11-09,143.5443105233043
2018-11-12,139.5172726899801
2018-11-13,141.11098154703012
2018-11-14,141.12437837279748
2018-11-15,144.14362554354085
2018-11-16,143.202892310796
2018-11-19,139.02932656646882
2018-11-20,139.0299188809605
2018-11-21,139.62673853954806
2018-11-22,140.24541798044604
2018-11-23,139.206498496002
2018-11-26,140.97726401547968
2018-11-27,139.59625885985355
