Date,Quality
2016-01-18,141.68270090706102
2016-01-19,140.07630783178044
2016-01-20,145.94219511147182
2016-01-21,141.87674301892284
2016-01-22,140.45772994392178
2016-01-25,141.67771946908803
2016-01-26,143.12733697652303
2016-01-27,141.86222315645227
2016-01-28,146.3186976928798
2016-01-29,143.99118121241258
2016-02-01,146.40818667072975
2016-02-02,149.84243944909778
2016-02-03,154.51617733071924
2016-02-04,152.46938208524867
2016-02-05,150.55692118984288
2016-02-08,150.7402303754734
2016-02-09,157.77414921409004
2016-02-10,159.53461359078884
2016-02-11,163.90572523213348
2016-02-12,159.25074900872093
2016-02-15,153.03649853466257
2016-02-16,159.44553421044725
2016-02-17,154.54209747461707
2016-02-18,156.82168561613238
2016-02-19,162.08488951372763
2016-02-22,163.37942998528956
2016-02-23,163.62728681346132
2016-02-24,171.1340046392011
2016-02-25,170.7771405554596
2016-02-26,167.422625779658
2016-02-29,162.83445800317782
2016-03-01,163.92583988073048
2016-03-02,161.89705332577728
2016-03-03,161.98876328673734
2016-03-04,160.472427471359
2016-03-07,160.85019230359538
2016-03-08,160.3227111975445
2016-03-09,160.8875050807288
2016-03-10,162.85852854039845
2016-03-11,157.65827174169848
2016-03-14,155.7995994728399
2016-03-15,159.1289019068154
2016-03-16,162.7386138689845
2016-03-17,160.50841013662068
2016-03-18,157.44160911819174
2016-03-21,156.3809551260072
2016-03-22,157.1709642773217
2016-03-23,160.48097016995845
2016-03-24,163.65275699752675
2016-03-25,163.65275699752675
2016-03-28,164.16627975984525
2016-03-29,169.61913479001342
2016-03-30,167.06169402261108
2016-03-31,168.87022760651843
2016-04-01,170.6204209291488
2016-04-04,170.82398478790478
2016-04-05,175.2521389109914
2016-04-06,174.32432302325864
2016-04-07,174.71342140372684
2016-04-08,172.5376295729685
2016-04-11,169.81811336502318
2016-04-12,166.59665547622498
2016-04-13,159.5739419414406
2016-04-14,156.4358217174529
2016-04-15,158.4614161727248
2016-04-18,157.39337843828713
2016-04-19,153.71498696406303
2016-04-20,149.5019660806364
2016-04-21,147.56070990872084
2016-04-22,147.72828442282338
2016-04-25,152.61665444234484
2016-04-26,150.13446126148997
2016-04-27,149.52309785464846
2016-04-28,147.79211897392653
2016-04-29,147.94999626170468
2016-05-02,152.41913687392034
2016-05-03,155.95450773536322
2016-05-04,156.16733942673557
2016-05-05,156.5088547230985
2016-05-06,158.57345019482545
2016-05-09,161.0804087104854
2016-05-10,160.77338532594408
2016-05-11,168.3049926541307
2016-05-12,170.1875420642237
2016-05-13,170.57129478367975
2016-05-16,171.87968928522557
2016-05-17,168.22304195768223
2016-05-18,166.39281286284546
2016-05-19,166.26919695537657
2016-05-20,167.9139479506861
2016-05-23,170.38515118624287
2016-05-24,170.4081503745507
2016-05-25,164.44973718468498
2016-05-26,163.16863919647813
2016-05-27,164.53590282512772
2016-05-30,163.8660681518351
2016-05-31,166.44020557853148
2016-06-01,167.7273421968709
2016-06-02,165.75191556298702
2016-06-03,168.25315212180308
2016-06-06,167.64769990707296
2016-06-07,166.6157879983499
2016-06-08,168.8357769202685
2016-06-09,171.2646074372579
2016-06-10,175.4110734989118
2016-06-13,177.04285156227405
2016-06-14,182.466872675066
2016-06-15,180.64918549719803
2016-06-16,182.96556999074522
2016-06-17,178.57575810862593
2016-06-20,174.66921911804198
2016-06-21,175.35868336601553
2016-06-22,174.82696572229602
2016-06-23,173.36413938370742
2016-06-24,185.6837762470476
2016-06-27,186.92156218514518
2016-06-28,184.5327834074417
2016-06-29,184.2943042098153
2016-06-30,186.77596024453302
2016-07-01,182.7495029839418
2016-07-04,184.40254768221286
2016-07-05,186.80060353014778
2016-07-06,189.7248746331506
2016-07-07,188.66473340408814
2016-07-08,187.46983121603765
2016-07-11,183.8578107536141
2016-07-12,179.05371784908044
2016-07-13,178.77753011702154
2016-07-14,175.7619649672414
2016-07-15,174.8167172059879
2016-07-18,175.38961664257423
2016-07-19,177.2488478449248
2016-07-20,176.82046997771343
2016-07-21,173.56638929711542
2016-07-22,177.7138809471073
2016-07-25,179.06845070060817
2016-07-26,175.54654552293212
2016-07-27,170.40949333786423
2016-07-28,173.52102173856096
2016-07-29,176.70884297828957
2016-08-01,180.02675480179514
2016-08-02,184.68518456649895
2016-08-03,187.20642300674507
2016-08-04,184.5278727505893
2016-08-05,183.48736035428004
2016-08-08,181.50664038974878
2016-08-09,180.23623065371723
2016-08-10,181.01056102542307
2016-08-11,180.8539679668939
2016-08-12,180.59345717116085
2016-08-15,180.41316187898684
2016-08-16,174.82147442620737
2016-08-17,177.16120224546364
2016-08-18,187.09358933077775
2016-08-19,193.48477693793703
2016-08-22,192.33981537728005
2016-08-23,190.10737075363272
2016-08-24,187.30669099685517
2016-08-25,189.9690498827796
2016-08-26,188.32895131575418
2016-08-29,190.26601368083436
2016-08-30,187.5751875545075
2016-08-31,185.9963943771932
2016-09-01,186.91157870647953
2016-09-02,190.55491731070197
2016-09-05,190.047758633078
2016-09-06,187.34731321489983
2016-09-07,185.97960328534313
2016-09-08,181.02380665633243
2016-09-09,175.42862305675
2016-09-12,182.21459496975274
2016-09-13,183.82405426352577
2016-09-14,184.5104547507276
2016-09-15,187.9563711778146
2016-09-16,188.8520031144131
2016-09-19,189.63320791336872
2016-09-20,190.5441681822363
2016-09-21,189.9248453958805
2016-09-22,187.1159583383336
2016-09-23,187.97645849854126
2016-09-26,189.72025696363124
2016-09-27,193.6610062834553
2016-09-28,192.4779291547351
2016-09-29,188.4546312026425
2016-09-30,191.55733582199557
2016-10-03,187.98351609962958
2016-10-04,184.2022364928352
2016-10-05,181.23634484959672
2016-10-06,180.31193178007038
2016-10-07,180.23642605707016
2016-10-10,180.95325420820018
2016-10-11,178.53821264929604
2016-10-12,180.39592469780604
2016-10-13,184.75229697672341
2016-10-14,183.1300486064912
2016-10-17,181.81889201813496
2016-10-18,180.7127651975952
2016-10-19,178.61550675661286
2016-10-20,176.79160187635858
2016-10-21,179.74472052797518
2016-10-24,177.42228922976312
2016-10-25,174.07271875698476
2016-10-26,170.13039361370954
2016-10-27,170.20148501231924
2016-10-28,172.80287911043277
2016-10-31,174.51328529695132
2016-11-01,170.96720570550116
2016-11-02,173.46325287109093
2016-11-03,174.22304838010203
2016-11-04,171.5226684733058
2016-11-07,172.90958346048578
2016-11-08,173.969752999237
2016-11-09,169.92098106054283
2016-11-10,166.1905471800547
2016-11-11,170.4502344450215
2016-11-14,166.3372678844139
2016-11-15,168.38331057052446
2016-11-16,172.12062848044792
2016-11-17,178.67312475730478
2016-11-18,178.76702696790846
2016-11-21,179.44669667362265
2016-11-22,174.94225064839432
2016-11-23,175.5300849959746
2016-11-24,174.6260174190343
2016-11-25,176.72936388497496
2016-11-28,177.5873042377182
2016-11-29,177.49207085887284
2016-11-30,172.03998930950647
2016-12-01,163.9657423803965
2016-12-02,168.05447559615018
2016-12-05,167.05956538820448
2016-12-06,164.9526032435221
2016-12-07,164.4566673971272
2016-12-08,162.05826573039914
2016-12-09,164.11526843908126
2016-12-12,162.4848684074031
2016-12-13,160.77362424129117
2016-12-14,161.5552333604514
2016-12-15,160.60829627803534
2016-12-16,158.031118594878
2016-12-19,160.84970191389363
2016-12-20,160.01397550846647
2016-12-21,158.32616858516022
2016-12-22,157.40203094139332
2016-12-23,157.67788254222188
2016-12-26,157.67788254222188
2016-12-27,159.6392940132952
2016-12-28,157.18516010428672
2016-12-29,157.6816507439244
2016-12-30,155.28877820521788
2017-01-02,154.33543976739585
2017-01-03,152.7609925345331
2017-01-04,154.53115749770225
2017-01-05,151.54632509092295
2017-01-06,150.8243374451447
2017-01-09,151.50755215283425
2017-01-10,150.20144651626086
2017-01-11,153.16953127455704
2017-01-12,155.25954963198961
2017-01-13,153.0960641011959
2017-01-16,154.3392910843179
2017-01-17,153.8616842193548
2017-01-18,154.37549481325894
2017-01-19,152.01579472127574
2017-01-20,152.91186879074715
2017-01-23,153.80646802916533
2017-01-24,154.79355919759337
2017-01-25,154.00286544598725
2017-01-26,153.15779854492095
2017-01-27,154.4358273560678
2017-01-30,157.4257628317871
2017-01-31,158.76570570319342
2017-02-01,159.28268527695354
2017-02-02,164.1280521772353
2017-02-03,163.29544125086073
2017-02-06,165.04680929506307
2017-02-07,167.13730525849576
2017-02-08,167.68230677301344
2017-02-09,167.77345258839503
2017-02-10,171.0205748391231
2017-02-13,168.96954107392617
2017-02-14,168.25598081065158
2017-02-15,168.7813839228585
2017-02-16,172.1095580402214
2017-02-17,173.93480126837224
2017-02-20,173.57411971009512
2017-02-21,173.94975878111302
2017-02-22,174.23543661979025
2017-02-23,175.1575104337422
2017-02-24,178.8827160111286
2017-02-27,177.28271335470595
2017-02-28,175.11322822727217
2017-03-01,173.48501309790873
2017-03-02,172.1941599576812
2017-03-03,170.89629025641966
2017-03-06,171.0469719837858
2017-03-07,172.62475983259532
2017-03-08,173.41094629540032
2017-03-09,172.31275509097784
2017-03-10,171.78074590521098
2017-03-13,173.82255018685663
2017-03-14,175.4282062884423
2017-03-15,176.1615024248842
2017-03-16,173.7588269058232
2017-03-17,172.6600666179027
2017-03-20,173.79687134281124
2017-03-21,173.89089082877433
2017-03-22,175.24620304912762
2017-03-23,174.28033808898536
2017-03-24,175.31199584544962
2017-03-27,175.55672197043313
2017-03-28,172.76355753398465
2017-03-29,173.84240149842236
2017-03-30,173.10289977297995
2017-03-31,173.8616923171261
2017-04-03,175.50910940780733
2017-04-04,173.82765662921759
2017-04-05,173.66273264836735
2017-04-06,172.71030676348008
2017-04-07,172.7049431261451
2017-04-10,173.08770066908266
2017-04-11,175.6688490127661
2017-04-12,175.61217761082474
2017-04-13,175.6881266426103
2017-04-14,175.6881266426103
2017-04-17,178.24059217066625
2017-04-18,182.1089951615709
2017-04-19,181.2834443502884
2017-04-20,181.70110910316754
2017-04-21,180.5879589704124
2017-04-24,175.20472091986034
2017-04-25,170.10679491583304
2017-04-26,169.96647032381978
2017-04-27,172.60157511957166
2017-04-28,180.47886026441032
2017-05-01,180.66205367698063
2017-05-02,181.35396166686797
2017-05-03,180.6246403917313
2017-05-04,182.86000175336991
2017-05-05,178.5427561860374
2017-05-08,179.22720638194144
2017-05-09,179.92970638416
2017-05-10,188.29494699812946
2017-05-11,189.2313719441536
2017-05-12,189.3634450007667
2017-05-15,192.45368610369783
2017-05-16,192.89998344965932
2017-05-17,190.1736345144552
2017-05-18,192.74069970969572
2017-05-19,191.1434077101238
2017-05-22,194.95776588407216
2017-05-23,192.49180528512193
2017-05-24,196.0144321208208
2017-05-25,201.91352979902288
2017-05-26,201.0120949700365
2017-05-29,200.9245248921926
2017-05-30,205.16310984144621
2017-05-31,208.23999654409312
2017-06-01,206.77656559667088
2017-06-02,209.05826473551548
2017-06-05,209.22039556725304
2017-06-06,208.9302186710438
2017-06-07,211.1923574156408
2017-06-08,211.9993111203084
2017-06-09,205.74232954301308
2017-06-12,201.19813287681768
2017-06-13,201.18620421505912
2017-06-14,201.93079313298236
2017-06-15,204.68799044453326
2017-06-16,206.1077685858182
2017-06-19,208.03770100436992
2017-06-20,207.6452906643713
2017-06-21,208.10025033128184
2017-06-22,208.22122060896427
2017-06-23,211.67903279958279
2017-06-26,212.77786470880534
2017-06-27,208.28550633074553
2017-06-28,208.82565952829964
2017-06-29,207.09886177148897
2017-06-30,209.040619916068
2017-07-03,202.97804580306246
2017-07-04,203.19231229760368
2017-07-05,206.34400491730798
2017-07-06,202.79299464990748
2017-07-07,207.0464893632
2017-07-10,207.72933947057442
2017-07-11,208.57887055036778
2017-07-12,211.24098950560548
2017-07-13,209.7801314801414
2017-07-14,214.60578281104165
2017-07-17,217.69783143411118
2017-07-18,221.67121594080635
2017-07-19,225.1264602649128
2017-07-20,225.99959521868837
2017-07-21,229.67465645062217
2017-07-24,231.6181977127319
2017-07-25,232.17723305156423
2017-07-26,233.14661759488632
2017-07-27,233.13805087630337
2017-07-28,240.63312459614437
2017-07-31,237.67941730466868
2017-08-01,236.85746012580952
2017-08-02,237.64450974043208
2017-08-03,238.25915838378322
2017-08-04,233.56236981359484
2017-08-07,236.30167497685918
2017-08-08,235.0883767984361
2017-08-09,239.35587258617707
2017-08-10,238.74271713428902
2017-08-11,243.88072788418467
2017-08-14,244.98052640266258
2017-08-15,247.0015950078501
2017-08-16,248.29172499924312
2017-08-17,240.06350183757797
2017-08-18,240.65345590192732
2017-08-21,241.65369178851768
2017-08-22,243.66389520940015
2017-08-23,244.32246881558746
2017-08-24,244.81476842673806
2017-08-25,242.10464711454173
2017-08-28,247.5999644377304
2017-08-29,249.91530873239114
2017-08-30,249.3774793678617
2017-08-31,250.27497022547473
2017-09-01,245.98119069936575
2017-09-04,247.5389104977261
2017-09-05,246.4748129999059
2017-09-06,246.26049770227345
2017-09-07,249.84064039736194
2017-09-08,251.2012168576229
2017-09-11,249.20756155272383
2017-09-12,247.07373412307666
2017-09-13,244.83696971205117
2017-09-14,247.25360956342755
2017-09-15,250.35285304844436
2017-09-18,250.55411358323911
2017-09-19,252.65199800726083
2017-09-20,253.3349653008055
2017-09-21,250.95015157046012
2017-09-22,253.0649486780386
2017-09-25,249.52473411706376
2017-09-26,252.36681918129904
2017-09-27,251.61499198162102
2017-09-28,252.1870564445608
2017-09-29,254.1782542576201
2017-10-02,255.4757011326098
2017-10-03,256.6793374069507
2017-10-04,259.48924156632387
2017-10-05,256.38464649842246
2017-10-06,259.0095319330152
2017-10-09,260.59682686830433
2017-10-10,257.5191924670151
2017-10-11,257.18813010704366
2017-10-12,259.985428411861
2017-10-13,261.13016505544357
2017-10-16,262.3527016001789
2017-10-17,261.25389480989094
2017-10-18,259.77745835903096
2017-10-19,261.80067031804504
2017-10-20,264.5103574543155
2017-10-23,266.97312699357246
2017-10-24,264.8073376981062
2017-10-25,265.21685441126033
2017-10-26,269.2641391146405
2017-10-27,287.51190383381424
2017-10-30,283.66306433382437
2017-10-31,285.7148676974483
2017-11-01,278.77673530704357
2017-11-02,279.2834461048427
2017-11-03,283.9148985498436
2017-11-06,288.9849456473769
2017-11-07,289.20156349142815
2017-11-08,296.7211123109828
2017-11-09,296.90032784064755
2017-11-10,299.6518795596345
2017-11-13,304.5074333985644
2017-11-14,308.3819522664672
2017-11-15,303.07877002532217
2017-11-16,322.6700324014374
2017-11-17,317.55154054765205
2017-11-20,323.47090689652237
2017-11-21,324.5449402144499
2017-11-22,323.7785026171553
2017-11-23,323.61740187432554
2017-11-24,326.5526161909237
2017-11-27,330.68784203414054
2017-11-28,331.891104651428
2017-11-29,313.99113930817424
2017-11-30,319.032584544422
2017-12-01,319.87180637694
2017-12-04,293.64783841211266
2017-12-05,300.18591200358486
2017-12-06,306.5675990017976
2017-12-07,312.1171208243372
2017-12-08,308.56109594966154
2017-12-11,309.70218218973264
2017-12-12,307.76504501540376
2017-12-13,303.12149967820864
2017-12-14,305.961794474082
2017-12-15,309.98821337621445
2017-12-18,305.2896361728146
2017-12-19,305.2368287575068
2017-12-20,306.23380205189295
2017-12-21,290.05301293113314
2017-12-22,291.7214325397639
2017-12-25,291.7214325397639
2017-12-26,290.1399955553236
2017-12-27,293.9091007273841
2017-12-28,296.51458847913085
2017-12-29,295.5392106827326
2018-01-01,295.5392106827326
2018-01-02,289.87511177714975
2018-01-03,295.1811377127981
2018-01-04,293.4592885591741
2018-01-05,302.91065071925544
2018-01-08,308.4613504413937
2018-01-09,305.90987673381295
2018-01-10,302.5628733394119
2018-01-11,303.66782843913114
2018-01-12,307.1339752574871
2018-01-15,306.9947487374101
2018-01-16,306.22114765523975
2018-01-17,315.83811275058065
2018-01-18,316.6313955142864
2018-01-19,316.5230611467064
2018-01-22,312.5148264093941
2018-01-23,316.8549077180649
2018-01-24,314.2899905913412
2018-01-25,312.55751047559875
2018-01-26,317.05054851941503
2018-01-29,309.3025906791929
2018-01-30,311.140972017999
2018-01-31,320.2007119068644
2018-02-01,313.78941191911457
2018-02-02,311.93187230537666
2018-02-05,298.4671187262635
2018-02-06,306.07586929148897
2018-02-07,295.939108540833
2018-02-08,285.745126749878
2018-02-09,304.66460502919296
2018-02-12,308.0146520189834
2018-02-13,309.7324378412061
2018-02-14,320.2997487352636
2018-02-15,318.34419911908554
2018-02-16,318.1799422469506
2018-02-19,318.07507530175906
2018-02-20,318.5920955645829
2018-02-21,314.57299149474085
2018-02-22,314.82183670814317
2018-02-23,324.2385472154608
2018-02-26,323.89763241538395
2018-02-27,319.8875134153984
2018-02-28,318.97937254421
2018-03-01,314.86604987239264
2018-03-02,329.5950121397033
2018-03-05,333.37796753192043
2018-03-06,330.49328985095127
2018-03-07,335.5433409150106
2018-03-08,338.255255701416
2018-03-09,340.99399480817976
2018-03-12,337.2150016153025
2018-03-13,337.41674567117497
2018-03-14,343.6147908273731
2018-03-15,347.5565686231717
2018-03-16,340.9831381902573
2018-03-19,339.62402139119865
2018-03-20,340.83810458317356
2018-03-21,341.5647683586763
2018-03-22,338.424542034663
2018-03-23,334.26003367418645
2018-03-26,349.5697845164502
2018-03-27,329.3661229447182
2018-03-28,325.3607476994885
2018-03-29,332.58408553379235
2018-03-30,332.58408553379235
2018-04-02,321.6350787608539
2018-04-03,327.6493517483757
2018-04-04,332.7777755762243
2018-04-05,329.35802384436994
2018-04-06,326.8879294201241
2018-04-09,330.2405824109966
2018-04-10,336.3031323823672
2018-04-11,337.42163780828446
2018-04-12,344.1113809764333
2018-04-13,343.34519559185617
2018-04-16,350.8194291743609
2018-04-17,356.3869123378579
2018-04-18,355.0549217083551
2018-04-19,339.6501089130608
2018-04-20,334.23869958320904
2018-04-23,329.23907932754423
2018-04-24,331.8932623520481
2018-04-25,334.203752431196
2018-04-26,346.3153101586063
2018-04-27,337.7152616619313
2018-04-30,333.4746637645288
2018-05-01,338.6307670392905
2018-05-02,334.40284566374874
2018-05-03,344.90579988203683
2018-05-04,352.47972052384114
2018-05-07,352.8851819996649
2018-05-08,354.0840715448536
2018-05-09,363.3933899818262
2018-05-10,371.75960252156636
2018-05-11,375.8008752518509
2018-05-14,373.76545610538625
2018-05-15,367.77676439591244
2018-05-16,369.627739405984
2018-05-17,370.9580686002044
2018-05-18,379.6772431981152
2018-05-21,384.2528224366198
2018-05-22,376.2284452075238
2018-05-23,387.16267569570795
2018-05-24,394.23393685799937
2018-05-25,397.6177013523184
2018-05-28,401.8575191859003
2018-05-29,416.33490481349077
2018-05-30,418.84104713827446
2018-05-31,426.12111201944225
2018-06-01,427.57560406386114
2018-06-04,434.4593589108028
2018-06-05,447.99884566189326
2018-06-06,448.27627262136895
2018-06-07,441.6392867178915
2018-06-08,451.5136835378774
2018-06-11,446.4135590936773
2018-06-12,453.0863144455096
2018-06-13,462.76083328746046
2018-06-14,465.4183927302482
2018-06-15,475.985393042726
2018-06-18,487.0426928350991
2018-06-19,485.2442399712882
2018-06-20,484.5729671551579
2018-06-21,487.07544249688425
2018-06-22,470.06327672936334
2018-06-25,476.2208250340251
2018-06-26,484.3743068414064
2018-06-27,471.6770944989834
2018-06-28,481.42529339659865
2018-06-29,478.91267823550567
2018-07-02,492.1795525222331
2018-07-03,480.9715896142044
2018-07-04,478.18828341705125
2018-07-05,479.53036393805405
2018-07-06,484.7878712534328
2018-07-09,480.96771806565056
2018-07-10,482.7736424084723
2018-07-11,496.43834223435186
2018-07-12,511.0393891388183
2018-07-13,511.3956361031764
2018-07-16,508.8492645506569
2018-07-17,517.7008544777505
2018-07-18,513.5416677994394
2018-07-19,512.8663103859978
2018-07-20,520.728419302724
2018-07-23,517.8907434387763
2018-07-24,499.7207169688745
2018-07-25,519.9827105446595
2018-07-26,499.42887809627155
2018-07-27,477.299070798951
2018-07-30,451.9274671226967
2018-07-31,456.78074287695586
2018-08-01,462.3007289785317
2018-08-02,483.45223877691467
2018-08-03,485.42808758800896
2018-08-06,489.6692032536531
2018-08-07,478.9166773179628
2018-08-08,484.7667554612403
2018-08-09,486.0200030049601
2018-08-10,499.2131276564354
2018-08-13,500.78269760645594
2018-08-14,513.9404603109163
2018-08-15,511.73209332102044
2018-08-16,502.5865842589826
2018-08-17,506.97090603975056
2018-08-20,504.21971155434545
2018-08-21,496.8287428755535
2018-08-22,503.1998059257467
2018-08-23,509.8010609945761
2018-08-24,513.7992615887717
2018-08-27,517.1026083082318
2018-08-28,520.5956935950607
2018-08-29,523.557576132641
2018-08-30,517.0209552898177
2018-08-31,519.4150841558175
2018-09-03,518.553913656171
2018-09-04,524.8363801257796
2018-09-05,509.45128228814525
2018-09-06,519.2156116926566
2018-09-07,521.4868085940179
2018-09-10,524.004363033923
2018-09-11,531.3675996247608
2018-09-12,526.3720881099749
2018-09-13,526.4540729879262
2018-09-14,530.007714565582
2018-09-17,511.30395913530316
2018-09-18,516.0268291388323
2018-09-19,495.719826497401
2018-09-20,494.26327817479853
2018-09-21,498.3385446480189
2018-09-24,503.22899918760476
2018-09-25,507.6425024292253
2018-09-26,502.42325263666186
2018-09-27,501.9247377142435
2018-09-28,519.851881230202
2018-10-01,512.9733742508129
2018-10-02,502.1962887968145
2018-10-03,499.9622854762113
2018-10-04,482.5974079182665
2018-10-05,484.0173475493345
2018-10-08,468.6354490397853
2018-10-09,460.35673998660366
2018-10-10,434.3502035752551
2018-10-11,435.2047000794557
2018-10-12,455.63690418200054
2018-10-15,443.43472712272103
2018-10-16,456.8408097852648
2018-10-17,460.7731902641863
2018-10-18,456.2477594658927
2018-10-19,448.29658937267106
2018-10-22,461.65525535641734
2018-10-23,478.95122483861485
2018-10-24,461.9170286124881
2018-10-25,434.2556967740383
2018-10-26,431.1522155758332
2018-10-29,405.26802696700565
2018-10-30,423.8146117292936
2018-10-31,413.61790758857813
2018-11-01,416.36746166113267
2018-11-02,437.2309836404082
2018-11-05,433.19291487933015
2018-11-06,431.1193020601684
2018-11-07,442.96570101807345
2018-11-08,452.69417124177966
2018-11-09,448.9370886734057
2018-11-12,430.4541258451542
2018-11-13,424.25685097659107
2018-11-14,420.68015567610524
2018-11-15,418.66606632977687
2018-11-16,422.6990514037749
2018-11-19,387.0760251228455
2018-11-20,400.8251798720335
2018-11-21,396.40013379582695
2018-11-22,401.4156256364933
2018-11-23,403.60346056823334
2018-11-26,405.5668630084742
2018-11-27,401.86711622096925
2018-11-28,421.8060376021554
