Date,Sentiment
2016-01-18,98.84689595524884
2016-01-19,97.95383582395789
2016-01-20,97.59798407178735
2016-01-21,97.57913618682869
2016-01-22,97.24576059978538
2016-01-25,97.06037588903062
2016-01-26,97.17014747560796
2016-01-27,98.03457344367841
2016-01-28,98.09690327023961
2016-01-29,98.28354308320418
2016-02-01,99.00656585759717
2016-02-02,98.82374812851712
2016-02-03,98.69839424561918
2016-02-04,98.29176659182887
2016-02-05,97.87156299049437
2016-02-08,96.1328233622005
2016-02-09,96.10049274954368
2016-02-10,96.63120914629715
2016-02-11,96.02573793002634
2016-02-12,96.80582974084166
2016-02-15,97.18757171042499
2016-02-16,97.15409050277847
2016-02-17,97.58809980052415
2016-02-18,97.68704346216985
2016-02-19,97.11850846148586
2016-02-22,97.03855343182467
2016-02-23,97.04968059874344
