Date,Size
2016-03-07,91.49530900063215
2016-03-08,91.38736385744875
2016-03-09,91.60713089728085
2016-03-10,90.55723907474773
2016-03-11,91.26885993388362
2016-03-14,91.79601218995103
2016-03-15,91.52647604715767
2016-03-16,91.66429894961252
2016-03-17,91.78841298932696
2016-03-18,91.0740862728346
2016-03-21,91.35027309884869
2016-03-22,91.20650942797019
2016-03-23,91.41481177622465
2016-03-24,90.83494413963918
2016-03-29,90.4788394941226
2016-03-30,91.5854393462523
2016-03-31,90.91332298150327
2016-04-01,90.8107663253541
2016-04-04,91.1548321955519
2016-04-05,90.50950497589129
2016-04-06,90.7754272811765
2016-04-07,90.71485273213486
2016-04-08,91.03732604420095
2016-04-11,90.84057973374564
2016-04-12,91.1455130314629
2016-04-13,92.05341108098439
2016-04-14,92.06746669538165
2016-04-15,91.81040933737638
2016-04-18,92.19015634973863
2016-04-19,92.5122882769761
2016-04-20,92.44738489027266
2016-04-21,91.7268197897532
2016-04-22,90.96052048186345
2016-04-25,90.68183004524907
2016-04-26,91.26906242812383
2016-04-27,91.53336969902396
2016-04-28,91.76165942127778
2016-04-29,90.9933165845554
2016-05-03,90.64449353433255
2016-05-04,90.03695445192403
2016-05-05,90.12787571513556
2016-05-06,90.311916984936
2016-05-09,90.08767899685077
2016-05-10,90.41842384572689
2016-05-11,90.21440829617437
2016-05-12,89.74587105725668
2016-05-13,90.18719865725544
2016-05-16,90.22819004138248
2016-05-17,90.1458694670399
2016-05-18,90.45776251675231
2016-05-19,89.52608157299393
2016-05-20,90.44935966826351
2016-05-23,90.14323166399998
2016-05-24,91.41738147886169
2016-05-25,91.67655582239773
2016-05-26,91.66740452711606
2016-05-27,91.66443858607073
2016-05-31,90.71127919476599
2016-06-01,90.66264342544243
2016-06-02,90.24672137913052
2016-06-03,90.78411201469358
2016-06-06,91.25819734705826
2016-06-07,91.25543149776506
2016-06-08,90.98922153448478
2016-06-09,90.33332953761531
2016-06-10,89.35839096488937
2016-06-13,89.39131769672204
2016-06-14,88.70172749856975
2016-06-15,89.0102833565446
2016-06-16,90.2846239292874
2016-06-17,89.79792219693665
2016-06-20,91.46487901822279
2016-06-21,91.98675366648537
2016-06-22,92.16544388834184
2016-06-23,92.39332929957175
2016-06-24,92.33844646649852
2016-06-27,93.65206855049217
2016-06-28,94.96450532105179
2016-06-29,96.46262029148068
2016-06-30,97.34102972810726
2016-07-01,97.41133871005061
2016-07-04,96.94408148041272
2016-07-05,98.80771281518537
2016-07-06,98.09934273425627
2016-07-07,98.4326326679639
2016-07-08,98.63524875704243
2016-07-11,97.74511757743679
2016-07-12,97.5359905354365
2016-07-13,97.10476208528206
2016-07-14,96.5326236318093
2016-07-15,96.75944454994143
2016-07-18,96.87693780888752
2016-07-19,96.4378466064515
2016-07-20,96.54022920134489
2016-07-21,95.42285207605417
2016-07-22,96.32791129297642
2016-07-25,95.60995422422877
2016-07-26,95.71227147148369
2016-07-27,95.09190458028174
2016-07-28,94.27155158901931
2016-07-29,94.17447454261399
2016-08-01,93.85213836032942
2016-08-02,93.70863211292226
2016-08-03,93.51202170887134
2016-08-04,94.64004775587955
2016-08-05,94.70900796043254
2016-08-08,94.8424303383868
2016-08-09,94.59423162835911
2016-08-10,94.43387776892259
2016-08-11,94.9853692399888
2016-08-12,94.76337911170305
2016-08-15,94.66944947944553
2016-08-16,94.24871292812863
2016-08-17,93.86777307047704
2016-08-18,93.71389095776694
2016-08-19,93.63467950446156
2016-08-22,93.07044793786014
2016-08-23,93.90734371499146
2016-08-24,93.02786220365016
2016-08-25,93.21963072470719
2016-08-26,93.285806997384
2016-08-30,93.08079395649881
2016-08-31,92.59034494310485
2016-09-01,92.01057856109125
2016-09-02,94.05656137823992
2016-09-05,93.34672436381791
2016-09-06,92.64906784042357
2016-09-07,92.58167648459896
2016-09-08,92.43102002533158
2016-09-09,91.88819744191579
2016-09-12,91.64333361226055
2016-09-13,91.30529464741552
2016-09-14,91.38992076111272
2016-09-15,92.13108468363839
2016-09-16,90.83668416217134
2016-09-19,92.09854566589529
2016-09-20,92.24034360557229
2016-09-21,91.8302129305236
2016-09-22,92.45749926285497
2016-09-23,92.6050351722796
2016-09-26,91.89436646562939
2016-09-27,91.58973716656001
2016-09-28,92.13615608521808
2016-09-29,92.77617628916599
2016-09-30,92.73005557979431
2016-10-03,92.5475160064135
2016-10-04,94.22616985719517
2016-10-05,93.51368071353352
2016-10-06,93.42627058200173
2016-10-07,93.41497351738143
2016-10-10,93.93582461900137
2016-10-11,93.760165857688
2016-10-12,93.52360133265377
2016-10-13,93.72517748849978
2016-10-14,93.6092626163214
2016-10-17,93.2385442110543
2016-10-18,93.61759120588187
2016-10-19,94.02230215030413
2016-10-20,93.96470503699814
2016-10-21,93.84113477804617
2016-10-24,93.31443471110353
2016-10-25,93.57510151220653
2016-10-26,93.3558589247246
2016-10-27,93.6180733107145
2016-10-28,93.84172979057188
2016-10-31,93.51881893366553
2016-11-01,93.05591397788079
2016-11-02,92.63031699830677
2016-11-03,92.47969227084869
2016-11-04,92.00855923338251
2016-11-07,93.07133770328926
2016-11-08,93.84836739840547
2016-11-09,95.0120228010086
2016-11-10,93.2303135009424
2016-11-11,92.54381305000204
2016-11-14,92.47408862352272
2016-11-15,92.65027487253965
2016-11-16,92.28085497021196
2016-11-17,92.76197665387765
2016-11-18,92.41628076769233
2016-11-21,92.78171630299788
2016-11-22,92.7644968776961
2016-11-23,92.70129885924726
2016-11-24,92.78589202164382
2016-11-25,92.8919100255015
2016-11-28,92.45964877223705
2016-11-29,91.9507205135825
2016-11-30,92.12761191918307
2016-12-01,91.86383044674504
2016-12-02,91.70748150626727
2016-12-05,91.33269406134123
2016-12-06,91.70928447795005
2016-12-07,92.70429839347814
2016-12-08,92.91188417630254
2016-12-09,92.64381779601341
2016-12-12,91.67956778663724
2016-12-13,92.60809626221003
2016-12-14,92.28612663712167
2016-12-15,92.65997276623635
2016-12-16,92.67307231002161
2016-12-19,92.5115540828637
2016-12-20,92.66787894163762
2016-12-21,92.5979988344262
2016-12-22,92.51557223461407
2016-12-23,92.56169410708007
2016-12-28,92.67019972727921
2016-12-29,93.026822579403
2016-12-30,92.86000297392528
2017-01-03,92.73984717842646
2017-01-04,92.74242033273556
2017-01-05,92.71765327781227
2017-01-06,92.40191321662647
2017-01-09,92.2187498210786
2017-01-10,92.73424463671083
2017-01-11,92.52615814505904
2017-01-12,92.93816337718047
2017-01-13,93.17359295881178
2017-01-16,92.87872513597544
2017-01-17,91.70341277263853
2017-01-18,92.52654639579258
2017-01-19,92.00351474215071
2017-01-20,91.78806359316853
2017-01-23,91.42352500233721
2017-01-24,91.46348274957772
2017-01-25,91.43197757693913
2017-01-26,91.45205079057425
2017-01-27,91.92218044544083
2017-01-30,91.38545732315207
2017-01-31,91.15309551554405
2017-02-01,90.90862362599165
2017-02-02,91.23459062033461
2017-02-03,91.31384392200951
2017-02-06,90.9542780447838
2017-02-07,90.75143880318872
2017-02-08,90.84084051400359
2017-02-09,91.22096923459976
2017-02-10,91.2009668323516
2017-02-13,91.12189465245899
2017-02-14,91.01608845097783
2017-02-15,91.10925328287134
2017-02-16,90.936317858763
2017-02-17,91.2779826208967
2017-02-20,91.25112591429539
2017-02-21,90.86146624413915
2017-02-22,91.39234833249846
2017-02-23,91.24196376918039
2017-02-24,91.20128914046536
2017-02-27,91.17411233641536
2017-02-28,91.82476657088743
2017-03-01,92.10736802100914
2017-03-02,92.16066230679311
2017-03-03,92.03729621771483
2017-03-06,91.74116205527115
2017-03-07,91.45666187883356
2017-03-08,91.28786512772311
2017-03-09,91.44096252766941
2017-03-10,91.5992793839149
2017-03-13,91.71066331299028
2017-03-14,91.65552919098369
2017-03-15,91.59696505941915
2017-03-16,91.95174081857503
2017-03-17,91.67805859355384
2017-03-20,91.79720254654215
2017-03-21,91.49038489117133
2017-03-22,91.34473836526183
2017-03-23,91.45384362235761
2017-03-24,91.1855433913373
2017-03-27,91.04887726913347
2017-03-28,91.14164528743838
2017-03-29,91.19962914859914
2017-03-30,91.20335705623349
2017-03-31,90.15226257090787
2017-04-03,90.18656719564129
2017-04-04,90.68784648887134
2017-04-05,90.6503577845916
2017-04-06,90.172487416291
2017-04-07,90.5177242660199
2017-04-10,90.1722425952741
2017-04-11,90.2132462603482
2017-04-12,89.63419844700962
2017-04-13,89.32412684977672
2017-04-18,87.68422521290049
2017-04-19,87.29536747618758
2017-04-20,87.40753613353513
2017-04-21,87.28630718679226
2017-04-24,88.50194254114558
2017-04-25,88.30168782374753
2017-04-26,88.0421181265445
2017-04-27,87.77093433325473
2017-04-28,87.12595021183311
2017-05-02,87.05482469099526
2017-05-03,87.33903523351205
2017-05-04,87.68263422579844
2017-05-05,87.87643915725837
2017-05-08,87.79271227294836
2017-05-09,87.84468973179312
2017-05-10,87.84079380174504
2017-05-11,88.02296075989086
2017-05-12,88.41261873995808
2017-05-15,88.53296099044627
2017-05-16,89.3019385863341
2017-05-17,89.26076798247269
2017-05-18,89.2127157765756
2017-05-19,89.2479288076924
2017-05-22,89.1347433009484
2017-05-23,88.9256842557069
2017-05-24,88.97409236862028
2017-05-25,89.04674909225868
2017-05-26,89.13928895279317
2017-05-30,89.00951739499246
2017-05-31,88.91147201555509
2017-06-01,89.27014386690924
2017-06-02,89.29370279749759
2017-06-05,89.39835266591655
2017-06-06,89.90015019497814
2017-06-07,89.39805195842841
2017-06-08,88.70246901506331
2017-06-09,89.47652386944227
2017-06-12,89.40092553552473
2017-06-13,89.06279129659332
2017-06-14,88.80894515764444
2017-06-15,89.09402439712854
2017-06-16,88.8724469447649
2017-06-19,89.41758070180849
2017-06-20,88.7816658231275
2017-06-21,88.89264211530607
2017-06-22,88.57536656431247
2017-06-23,88.27340151330003
2017-06-26,88.54765908407953
2017-06-27,88.49108185762663
2017-06-28,88.59701313786523
2017-06-29,88.08555981285957
2017-06-30,87.53549025252634
2017-07-03,88.23392152794572
2017-07-04,88.43995434538864
2017-07-05,88.2513373963606
2017-07-06,87.87708670547896
2017-07-07,87.93182194086863
2017-07-10,88.26268432318534
2017-07-11,88.1851810531346
2017-07-12,88.64991496348938
2017-07-13,88.57016421045316
2017-07-14,88.10709583777013
2017-07-17,88.25709261865387
2017-07-18,87.8615437478807
2017-07-19,87.91562767079328
2017-07-20,88.46039339768917
2017-07-21,87.9129508792284
2017-07-24,86.75004374646953
2017-07-25,87.56017771217748
2017-07-26,88.10563254294166
2017-07-27,87.70730136277992
2017-07-28,86.85094604773109
2017-07-31,86.44044300160665
2017-08-01,87.19325733149215
2017-08-02,86.92398441449077
2017-08-03,87.61348023584856
2017-08-04,87.77761512589068
2017-08-07,87.94189286012202
2017-08-08,87.79445864205981
2017-08-09,87.27757456892
2017-08-10,86.85341137892627
2017-08-11,86.12108246419074
2017-08-14,86.46713193628007
2017-08-15,86.66580026003963
2017-08-16,87.00718818342037
2017-08-17,86.91122804255708
2017-08-18,86.6199646435236
2017-08-21,86.34051934878637
2017-08-22,86.9160073637125
2017-08-23,86.90376046262432
2017-08-24,87.26607684085475
2017-08-25,87.2216306845692
2017-08-29,86.6638715680958
2017-08-30,86.80272308437988
2017-08-31,86.92269048057803
2017-09-01,87.06962251042421
2017-09-05,86.54894960435966
2017-09-06,86.0730806047139
2017-09-07,86.54898291239792
2017-09-08,86.2873872849299
2017-09-11,86.71888800290013
2017-09-12,86.8107543035859
2017-09-13,86.54778530769639
2017-09-14,86.09798184113137
2017-09-15,85.50282358103351
2017-09-18,85.62960120758181
2017-09-19,85.957010284207
2017-09-20,86.01067800353833
2017-09-21,86.05696973035651
2017-09-22,86.60460891494806
2017-09-25,86.22224202632913
2017-09-26,86.30664508519092
2017-09-27,86.1860301327776
2017-09-28,86.07547068601357
2017-09-29,86.29172564069727
2017-10-02,86.30379014520749
2017-10-03,86.61941263849344
2017-10-04,86.45548595026474
2017-10-05,86.60445014327875
2017-10-06,86.54897833393001
2017-10-09,86.50620549941671
2017-10-10,86.70716582965541
2017-10-11,86.59470665641447
2017-10-12,86.70662772653931
2017-10-13,86.50961837934385
2017-10-16,86.02170640351511
2017-10-17,86.20265828778525
2017-10-18,86.43494169022092
2017-10-19,86.43140869524035
2017-10-20,86.36972564633594
2017-10-23,86.66552045973515
2017-10-24,86.58955849475764
2017-10-25,86.03599638919599
2017-10-26,86.49733850925587
2017-10-27,85.99394465401053
2017-10-30,85.7848441932933
2017-10-31,85.87021134766644
2017-11-01,85.14327435259894
2017-11-02,85.78320961734526
2017-11-03,85.77038715605465
2017-11-06,85.81411559513992
2017-11-07,85.34792048380727
2017-11-08,85.54675985956965
2017-11-09,85.82807240623053
2017-11-10,85.3626753987325
2017-11-13,85.31651779565188
2017-11-14,85.68955544232583
2017-11-15,85.77078036786693
2017-11-16,85.80613570199499
2017-11-17,85.80051546694898
2017-11-20,85.92944052181544
2017-11-21,85.97908928026915
2017-11-22,85.72649495024949
2017-11-23,85.8689277822364
2017-11-24,85.6872548808687
2017-11-27,85.70384820324928
2017-11-28,86.38485285932293
2017-11-29,85.55417063408207
2017-11-30,84.86901337561373
2017-12-01,84.6672276685302
2017-12-04,85.10615402945851
2017-12-05,85.11044383262207
2017-12-06,85.79994372989
2017-12-07,85.43194785321752
2017-12-08,86.19979220341962
2017-12-11,86.69223742001302
2017-12-12,86.86701911293164
2017-12-13,86.83539572036483
2017-12-14,86.45693985332976
2017-12-15,86.75152635049263
2017-12-18,86.9632288400689
2017-12-19,86.73121617977415
2017-12-20,86.6261446651831
2017-12-21,87.04798265706849
2017-12-22,86.79169178191151
2017-12-27,86.72167658035481
2017-12-28,86.3053165554965
2017-12-29,86.9303648205973
2018-01-02,86.68912228540859
2018-01-03,86.53984473212108
2018-01-05,86.41024549104549
2018-01-08,85.93106787663817
2018-01-09,86.1197444737248
2018-01-11,86.19547497941987
2018-01-12,86.44138424387864
2018-01-15,86.00243518009408
2018-01-16,85.88326335680976
2018-01-17,85.94529761930818
2018-01-18,85.82039502647267
2018-01-19,86.18716133484146
2018-01-22,86.16408429746016
2018-01-23,86.18302080384392
2018-01-24,85.56556020863378
2018-01-25,85.23090750224665
2018-01-26,86.09817002716157
2018-01-29,86.32313509532355
2018-01-30,86.40452952835484
2018-01-31,85.37996312421645
2018-02-01,85.31932472139364
2018-02-02,85.45468680062189
2018-02-05,85.66564278273522
2018-02-06,85.24299470794018
2018-02-07,85.3606841316041
2018-02-08,84.86882249326558
2018-02-09,84.1559377738948
2018-02-12,84.58206582325029
2018-02-13,84.90333117727093
2018-02-14,84.99041363375574
2018-02-15,84.91691431604565
2018-02-16,84.60308675097167
2018-02-19,84.40979050329341
2018-02-21,84.97530718171801
2018-02-22,84.89734152978451
2018-02-23,84.55714506627473
2018-02-26,84.80238172252355
2018-02-27,84.53496729693069
2018-02-28,84.7512389850698
2018-03-01,83.58367405587053
2018-03-02,83.26816873451061
2018-03-05,83.08611900369309
2018-03-06,82.95484603932258
2018-03-07,83.41056812310802
2018-03-08,83.61533847570144
2018-03-09,83.60957844310943
2018-03-12,83.04942993850923
2018-03-13,82.52523420947473
2018-03-14,82.9115541828348
2018-03-15,82.91010594844704
2018-03-16,83.20906228482835
2018-03-19,82.71072471462834
2018-03-20,82.8156680069096
2018-03-21,82.97986909093085
2018-03-22,82.7196274956759
2018-03-23,82.74365072786838
2018-03-26,82.58737376842844
2018-03-27,83.63321395572892
2018-03-28,84.3962508765641
2018-03-29,84.338803301162
2018-04-03,83.76690499041891
2018-04-04,84.68564735510832
2018-04-05,85.78263068126721
2018-04-06,85.182351001876
2018-04-09,85.30804714318111
2018-04-10,85.5716029092191
2018-04-11,84.9368618764539
2018-04-12,84.81557152647507
2018-04-13,84.95794128931291
2018-04-16,84.14322405263161
2018-04-17,84.27600980967631
2018-04-18,84.65106530793575
2018-04-19,84.33820190091983
2018-04-23,84.98780137067008
2018-04-24,85.1158295886518
2018-04-25,85.11307545168113
2018-04-26,84.94083658172985
2018-04-27,85.64868729939703
2018-04-30,85.61992151663965
2018-05-01,85.3619360778523
2018-05-02,85.47333731899282
2018-05-03,85.15485434079417
2018-05-04,85.72730968750709
2018-05-08,85.35996505416917
2018-05-09,86.03538876826681
2018-05-10,86.29225152273243
2018-05-11,86.33516385017292
2018-05-14,86.03914665959712
2018-05-15,86.00788661053674
2018-05-16,85.8519973981593
2018-05-17,86.53867470956412
2018-05-18,86.298569799664
2018-05-21,86.85230234784731
2018-05-22,87.1203634357657
2018-05-24,86.60849384897874
2018-05-25,86.46675304109458
2018-05-29,85.86937815027389
2018-05-30,86.74105368760044
2018-05-31,86.63767709882735
2018-06-01,86.68136724411619
2018-06-04,86.67378441374257
2018-06-05,86.17691944209406
2018-06-06,85.98380511589205
2018-06-07,85.82468794779157
2018-06-08,85.79647139797795
2018-06-11,86.26832218875728
2018-06-12,85.61580437065585
2018-06-13,85.83102753392063
2018-06-14,86.39824423532004
2018-06-15,85.0029048861619
2018-06-18,85.06761771842078
2018-06-19,85.056322821976
2018-06-20,85.38379406474402
2018-06-21,85.10270929604654
2018-06-22,86.09548911370952
2018-06-25,84.7561945817853
2018-06-26,85.17324495763584
2018-06-27,86.06077644832641
2018-07-02,86.02195583215152
2018-07-09,87.0751639359384
2018-07-10,86.86441949121733
2018-07-11,86.41928531703132
2018-07-12,86.97447275236053
2018-07-13,86.88878883702245
2018-07-16,86.30424200206885
2018-07-17,86.31675328081408
2018-07-18,86.78714383762936
2018-07-19,87.08536483759043
2018-07-20,86.9912375677079
2018-07-23,87.04603772338865
2018-07-24,87.18097875497152
2018-07-25,87.03266318299416
2018-07-27,87.23794083579799
2018-07-30,87.5755466346437
2018-07-31,88.11592068075842
2018-08-01,86.93155585154386
2018-08-02,86.56064571594209
2018-08-03,87.17817571114742
2018-08-06,87.0489458018864
2018-08-07,87.70130223908028
2018-08-08,87.96888648813031
2018-08-09,87.6502105112112
2018-08-17,86.75592635504822
2018-08-21,86.30308741623367
2018-08-22,86.53297277612437
2018-08-23,86.58591838922673
2018-08-24,86.55810403124542
2018-08-29,86.0594117554882
2018-08-30,85.87541174154696
2018-08-31,85.16363275021767
2018-09-03,85.68723715171619
2018-09-04,85.2383990112187
2018-09-05,84.6554504120863
2018-09-06,84.16320739194265
2018-09-07,83.51801351615849
2018-09-10,84.20409490150416
2018-09-11,84.2670752089741
2018-09-12,84.52989794759603
2018-09-13,84.14200976227994
2018-09-14,84.32025513473891
2018-09-17,84.42156415677117
2018-09-18,84.32260471851085
2018-09-19,84.33428621664045
2018-09-20,84.84644718285291
2018-09-21,85.84996964725174
2018-09-24,85.76770651712965
2018-09-25,86.1780817622986
2018-09-26,86.19213684100238
2018-09-28,86.2852724047439
2018-10-01,86.07239238257169
2018-10-02,85.8638575930433
2018-10-03,86.38195266231808
2018-10-04,86.24243597489613
2018-10-05,85.44793658261801
2018-10-08,85.3001901334209
2018-10-09,85.57749303223406
2018-10-10,85.166104186209
2018-10-11,85.61931109561591
2018-10-12,84.41634937788122
2018-10-15,84.91881374471853
2018-10-16,84.50718443291605
2018-10-17,84.6660524663185
2018-10-18,84.14323065875323
2018-10-19,84.9407056392193
2018-10-22,84.9436060734109
2018-10-24,84.93543562160295
2018-10-25,86.20709303392941
2018-10-26,86.63949773785585
2018-10-29,86.92338880752328
2018-10-30,86.8916976851029
2018-10-31,87.60882422115753
2018-11-01,87.04422298733166
2018-11-02,85.92797989000962
2018-11-05,86.0394859893545
2018-11-06,85.99472931227085
2018-11-07,86.05513177383187
2018-11-08,86.1481664783762
2018-11-09,86.39813414340418
2018-11-13,86.39330244413107
2018-11-14,86.36399199106017
2018-11-15,85.90817546108667
2018-11-16,86.22702035727986
2018-11-19,86.31472484589963
2018-11-20,86.46246926458522
2018-11-21,87.41853329549885
2018-11-22,86.61991528181031
2018-11-23,86.677049984561
2018-11-27,87.22422039599967
2018-12-04,87.38689525581236
2018-12-05,86.51175220502677
2018-12-06,85.51876924975294
2018-12-07,85.88921972464561
2018-12-10,86.51842687238346
2018-12-11,87.23791366056916
2018-12-12,87.825535288148
2018-12-13,87.94545090965406
2018-12-14,87.87009789922725
2018-12-17,87.28751152397481
2018-12-18,86.57275432157938
2018-12-19,87.42913086079665
2018-12-20,87.29214691800709
2018-12-21,87.72131668268455
2018-12-24,87.73130881942333
2018-12-27,86.52074392108933
2018-12-28,87.74280408719846
2018-12-31,86.90253944336885
2019-01-02,86.4223675444686
2019-01-03,86.33008020523356
2019-01-04,87.85763959388093
2019-01-07,86.80420361478058
2019-01-08,86.63164094992038
2019-01-09,86.59656264156385
2019-01-10,86.9031788543455
2019-01-11,86.4623666258265
2019-01-15,86.87591507677902
2019-01-16,86.82533158263622
2019-01-17,86.8224175292317
2019-01-18,87.291524970109
2019-01-21,86.94861904965111
2019-01-22,86.2443987006966
2019-01-23,85.69212871762682
2019-01-24,85.80489432433292
2019-01-25,85.30462017529257
2019-01-28,85.03463382931133
2019-01-29,85.6128841013654
2019-01-30,86.77124497007446
2019-01-31,86.71086848618481
2019-02-01,87.12901016949803
2019-02-04,87.17713537304891
2019-02-05,88.57592710187812
2019-02-06,88.7519395250946
2019-02-07,87.85027027070551
2019-02-12,88.07340055193276
2019-02-13,88.73542003047997
2019-02-14,88.4448017423029
2019-02-15,89.01357178604226
2019-02-18,88.60214688634963
2019-02-19,88.29942243496538
2019-02-20,88.89625985333828
2019-02-21,88.28875210986551
2019-02-22,88.21543435783722
