Date,Value
2016-02-24,142.42475914588977
2016-02-25,142.95131151525675
2016-02-26,138.4105433707705
2016-02-29,134.910446867328
2016-03-01,136.6712882259548
2016-03-02,134.7792211141208
2016-03-03,133.92956043042182
2016-03-04,132.15158972503536
2016-03-07,131.87757261947388
2016-03-08,133.4428997086113
2016-03-09,133.21434607273048
2016-03-10,134.3905267322909
2016-03-11,130.6211636754887
2016-03-14,129.80086228964527
2016-03-15,131.79630319466662
2016-03-16,132.49451871984144
2016-03-17,132.50186855276033
2016-03-18,131.56579434424023
2016-03-21,132.03728699431602
2016-03-22,132.09798452178788
2016-03-23,132.74293415867263
2016-03-24,134.696804233039
2016-03-25,134.696804233039
2016-03-28,134.59703172893185
2016-03-29,136.71333948918007
2016-03-30,136.76435331213193
2016-03-31,136.9760826227811
2016-04-01,140.11313262938475
2016-04-04,139.62361637913213
2016-04-05,142.342896822307
2016-04-06,143.13396795320247
2016-04-07,142.941457087621
2016-04-08,140.4483836657452
2016-04-11,137.94146632750105
2016-04-12,136.83881633044655
2016-04-13,132.43505873967715
2016-04-14,131.8721354338694
2016-04-15,132.21451167642348
2016-04-18,132.50766345653358
2016-04-19,131.3637587603297
2016-04-20,128.93188177452663
2016-04-21,128.14343075681455
2016-04-22,127.50298482451004
2016-04-25,129.34774199376915
2016-04-26,128.78061773620624
2016-04-27,128.1616758105559
2016-04-28,125.76659346470016
2016-04-29,127.4572038051145
2016-05-02,129.3922466098988
2016-05-03,131.6466993863426
2016-05-04,131.72875820754848
2016-05-05,131.98057364864778
2016-05-06,132.77071357924038
2016-05-09,134.7274500902648
2016-05-10,135.50689110471734
2016-05-11,135.42835549407891
2016-05-12,136.37854056788257
2016-05-13,135.79430381185492
2016-05-16,136.96247232631057
2016-05-17,134.17807043238446
2016-05-18,133.71241094194173
2016-05-19,135.25897860145975
2016-05-20,135.04704539339556
2016-05-23,135.74370771722633
2016-05-24,136.4027300536026
2016-05-25,134.13509690360956
2016-05-26,134.79864920537128
2016-05-27,134.9082387657619
2016-05-30,134.41135724645446
2016-05-31,135.3138334954893
2016-06-01,136.42829127412458
2016-06-02,135.3701826860302
2016-06-03,136.74771422849528
2016-06-06,136.64070969728803
2016-06-07,135.45908135335674
2016-06-08,137.25484439939652
2016-06-09,139.0227505299969
2016-06-10,142.32340721732632
2016-06-13,144.22306179618755
2016-06-14,147.13369148635942
2016-06-15,145.3594801439696
2016-06-16,147.72964596740152
2016-06-17,143.53218363685423
2016-06-20,140.18116825360914
2016-06-21,140.7264240706512
2016-06-22,139.84682616791812
2016-06-23,138.76514780848314
2016-06-24,146.37477717363788
2016-06-27,149.23420972433289
2016-06-28,146.74195297925672
2016-06-29,145.73747298336804
2016-06-30,147.28475543893393
2016-07-01,145.50142450807112
2016-07-04,146.28115547894464
2016-07-05,150.04504236506037
2016-07-06,154.2057696380562
2016-07-07,152.40739443549796
2016-07-08,150.87910240684928
2016-07-11,148.25178044731402
2016-07-12,144.83523596209182
2016-07-13,144.78838670674864
2016-07-14,143.7141881773795
2016-07-15,143.92069642867006
2016-07-18,144.07961657739924
2016-07-19,145.27588748715263
2016-07-20,145.7139423550783
2016-07-21,144.87274204871605
2016-07-22,147.2214666026903
2016-07-25,148.40741533026295
2016-07-26,148.2071747931704
2016-07-27,145.93627136008269
2016-07-28,147.5001222594136
2016-07-29,147.48555830545644
2016-08-01,149.72404754998607
2016-08-02,153.15904404321088
2016-08-03,153.36925823327465
2016-08-04,152.40281127097208
2016-08-05,152.84434909476184
2016-08-08,150.72391087708354
2016-08-09,148.97402627506602
2016-08-10,149.10945679036425
2016-08-11,149.39995888762385
2016-08-12,149.24407946026116
2016-08-15,149.19999769530475
2016-08-16,148.96806846022704
2016-08-17,151.53394400568993
2016-08-18,152.45023392760893
2016-08-19,154.71379717552085
2016-08-22,154.611437234482
2016-08-23,153.3519447078012
2016-08-24,151.89748276813975
2016-08-25,152.90536839888506
2016-08-26,152.0668932125478
2016-08-29,153.51226231610377
2016-08-30,151.55961071766157
2016-08-31,151.29904627566714
2016-09-01,151.2711000351763
2016-09-02,149.12522553950302
2016-09-05,148.68068627524374
2016-09-06,148.6649598407035
2016-09-07,146.46358410117188
2016-09-08,143.70542817265954
2016-09-09,140.63982555387136
2016-09-12,145.04846988139633
2016-09-13,145.31820894328544
2016-09-14,145.9005878350155
2016-09-15,148.09376117708067
2016-09-16,149.40892296124812
2016-09-19,147.75764727498498
2016-09-20,148.6808779678761
2016-09-21,148.8269569967793
2016-09-22,147.20968620064377
2016-09-23,147.41654544048126
2016-09-26,148.05398924800662
2016-09-27,150.82756153135156
2016-09-28,148.8452367297424
2016-09-29,146.68121394239012
2016-09-30,147.9771376611851
2016-10-03,146.78967035476634
2016-10-04,144.88621086376136
2016-10-05,144.051999922339
2016-10-06,144.98154438408935
2016-10-07,145.20659384795405
2016-10-10,144.0756581988283
2016-10-11,142.37084764431955
2016-10-12,143.43263110435572
2016-10-13,145.62468900462798
2016-10-14,144.3612247923888
2016-10-17,144.41401904900263
2016-10-18,143.3921257430172
2016-10-19,142.05799829188322
2016-10-20,140.45563346945343
2016-10-21,139.71917348246157
2016-10-24,139.8902657734078
2016-10-25,139.18439566715224
2016-10-26,138.2607467186933
2016-10-27,136.45110972702125
2016-10-28,135.65899980416262
2016-10-31,136.54504843437712
2016-11-01,135.3051374594458
2016-11-02,137.9114388298913
2016-11-03,136.25314320866383
2016-11-04,136.33591724721754
2016-11-07,137.918149375564
2016-11-08,138.61059193968185
2016-11-09,138.4432641689554
2016-11-10,137.48074522633317
2016-11-11,139.62316970425354
2016-11-14,137.90739191146452
2016-11-15,138.5235038524417
2016-11-16,140.7952941757936
2016-11-17,141.2675895617517
2016-11-18,141.7498228558977
2016-11-21,142.70314108029268
2016-11-22,141.65474023578525
2016-11-23,141.2129631711232
2016-11-24,140.66744745576258
2016-11-25,140.77919120904718
2016-11-28,141.8542045625498
2016-11-29,141.46556560677092
2016-11-30,138.09126592891604
2016-12-01,135.2799767922899
2016-12-02,136.65559817648423
2016-12-05,136.19039999546084
2016-12-06,134.54624041601275
2016-12-07,134.4836447680337
2016-12-08,133.1370871907599
2016-12-09,134.40113370700206
2016-12-12,135.7805054328991
2016-12-13,136.12078076523204
2016-12-14,136.10746875971967
2016-12-15,135.57275269497092
2016-12-16,133.9294722949385
2016-12-19,135.7289127922429
2016-12-20,135.5360668702159
2016-12-21,135.16599065874192
2016-12-22,134.62947717713442
2016-12-23,134.92327617401833
2016-12-26,134.92327617401833
2016-12-27,136.53422406029264
2016-12-28,134.84765571716926
2016-12-29,135.39342580285543
2016-12-30,133.38016754568048
2017-01-02,132.48204981944596
2017-01-03,132.384131383239
2017-01-04,131.99604177385518
2017-01-05,130.82417886588965
2017-01-06,130.84263815912726
2017-01-09,131.02214872100734
2017-01-10,131.02588131080816
2017-01-11,131.48649028778135
2017-01-12,132.29463224312326
2017-01-13,131.23400781444198
2017-01-16,132.00949307334795
2017-01-17,131.42441006233452
2017-01-18,131.80001741622104
2017-01-19,131.17317615606
2017-01-20,131.9090815507586
2017-01-23,132.01125284700115
2017-01-24,132.27114583375013
2017-01-25,131.11384262580557
2017-01-26,129.79830538815597
2017-01-27,131.48040489194
2017-01-30,132.6199549906624
2017-01-31,132.67231961178467
2017-02-01,131.91452043758446
2017-02-02,133.34107166626652
2017-02-03,133.62295865133737
2017-02-06,135.37065778696146
2017-02-07,136.58579993849236
2017-02-08,136.44647129919858
2017-02-09,135.88820731155508
2017-02-10,136.77436335987767
2017-02-13,136.1231854367618
2017-02-14,136.49593327348316
2017-02-15,136.8602173314397
2017-02-16,137.93931511792113
2017-02-17,139.27081631845357
2017-02-20,138.897293454941
2017-02-21,138.66171875288356
2017-02-22,139.1573638870806
2017-02-23,139.18504794432147
2017-02-24,141.1128142244742
2017-02-27,140.29360946715192
2017-02-28,139.1147588426657
2017-03-01,137.76537488165812
2017-03-02,137.6151386267883
2017-03-03,136.52492730481202
2017-03-06,136.9079979099315
2017-03-07,137.17520846424384
2017-03-08,137.7987433133324
2017-03-09,137.49632354772794
2017-03-10,137.34784986412646
2017-03-13,137.53928190677772
2017-03-14,138.0233648047344
2017-03-15,138.42427202142986
2017-03-16,136.38058527495295
2017-03-17,136.0789010270649
2017-03-20,136.53492038595846
2017-03-21,136.62167962861474
2017-03-22,137.3980272862408
2017-03-23,135.94813367291087
2017-03-24,136.3901407491416
2017-03-27,136.89546173966656
2017-03-28,135.46836734274413
2017-03-29,136.34478278474708
2017-03-30,135.2483013594855
2017-03-31,136.00844645841602
2017-04-03,135.56904263682682
2017-04-04,135.06514098869354
2017-04-05,134.75833678605335
2017-04-06,133.85863053921054
2017-04-07,134.2516502053892
2017-04-10,134.34954668064597
2017-04-11,134.5266974705826
2017-04-12,133.99814807939413
2017-04-13,133.73146650293413
2017-04-14,133.73146650293413
2017-04-17,135.44894549115827
2017-04-18,137.18475809359543
2017-04-19,137.1942099828569
2017-04-20,138.09099606269487
2017-04-21,138.10706419048938
2017-04-24,135.16556182818715
2017-04-25,134.2963976241404
2017-04-26,134.31866543684816
2017-04-27,135.93855605886202
2017-04-28,135.64278327165977
2017-05-01,135.6774891446129
2017-05-02,135.16610414594663
2017-05-03,135.73008282406494
2017-05-04,135.74126270288863
2017-05-05,134.26313465548077
2017-05-08,135.53343768726072
2017-05-09,135.27362327158102
2017-05-10,136.25936420704244
2017-05-11,136.82875781927478
2017-05-12,136.69675309174193
2017-05-15,137.15207894664246
2017-05-16,137.50217741442805
2017-05-17,136.3690214455389
2017-05-18,137.48625029220008
2017-05-19,137.02743061154612
2017-05-22,138.49863567584055
2017-05-23,137.56221329193406
2017-05-24,138.7891962628414
2017-05-25,141.05788820571073
2017-05-26,141.8315813798032
2017-05-29,141.81005711676028
2017-05-30,142.75402004442546
2017-05-31,143.96311903309552
2017-06-01,144.11696008448487
2017-06-02,145.9962888712935
2017-06-05,146.66066922345541
2017-06-06,146.37845379832626
2017-06-07,147.1607481863189
2017-06-08,146.4746857409861
2017-06-09,142.39133001951532
2017-06-12,142.58452713541803
2017-06-13,142.4224022259195
2017-06-14,142.24358860588612
2017-06-15,143.00478725580788
2017-06-16,142.01444875649602
2017-06-19,143.2896453357172
2017-06-20,143.47257838968065
2017-06-21,144.1122697268351
2017-06-22,143.8333214935647
2017-06-23,144.90341276687656
2017-06-26,144.9940459496312
2017-06-27,143.26153815253295
2017-06-28,143.16362959584245
2017-06-29,142.63380178893962
2017-06-30,145.01726298194615
2017-07-03,141.73958982015864
2017-07-04,141.9463090922719
2017-07-05,142.8894885150208
2017-07-06,141.90197758660608
2017-07-07,143.82468814877336
2017-07-10,143.48598507484795
2017-07-11,143.11534211961663
2017-07-12,143.12162218792218
2017-07-13,142.8249222138116
2017-07-14,144.10703063644712
2017-07-17,144.70767216914328
2017-07-18,146.29968363058458
2017-07-19,148.96016443729545
2017-07-20,148.89924463807813
2017-07-21,150.21344180297976
2017-07-24,150.03822283843144
2017-07-25,149.83780293883964
2017-07-26,148.6671382027953
2017-07-27,149.7938858927286
2017-07-28,150.1791107938755
2017-07-31,150.26123213062766
2017-08-01,150.5006657670203
2017-08-02,151.59407312694458
2017-08-03,150.05700231285795
2017-08-04,148.84429189667398
2017-08-07,150.43350999603393
2017-08-08,148.9667744453585
2017-08-09,150.68544891900342
2017-08-10,150.28286173438428
2017-08-11,153.16840590845513
2017-08-14,154.3222816296474
2017-08-15,154.21541201996138
2017-08-16,153.80869772259584
2017-08-17,151.2308664288581
2017-08-18,150.18270280144094
2017-08-21,150.41511820173648
2017-08-22,151.54580150225388
2017-08-23,151.30859664710383
2017-08-24,151.58075192323466
2017-08-25,151.4431927896014
2017-08-28,152.82181536998823
2017-08-29,154.39097792560955
2017-08-30,153.92970918284632
2017-08-31,154.70531650923252
2017-09-01,153.7794503311243
2017-09-04,154.57781880675222
2017-09-05,153.42465846400708
2017-09-06,153.51692008447316
2017-09-07,154.07538954742714
2017-09-08,154.3047051270219
2017-09-11,153.16746091145345
2017-09-12,153.0899330725342
2017-09-13,152.64550438383594
2017-09-14,152.98844388901728
2017-09-15,154.4944880499313
2017-09-18,154.25312342987635
2017-09-19,154.12845351789045
2017-09-20,153.82469015619952
2017-09-21,152.5763934655947
2017-09-22,154.0817092359739
2017-09-25,153.44196059857998
2017-09-26,154.37407467154208
2017-09-27,153.77103739832825
2017-09-28,153.97881241567458
2017-09-29,154.19305930985254
2017-10-02,155.0345903861549
2017-10-03,155.46635134786635
2017-10-04,157.11666181247472
2017-10-05,156.6441429825026
2017-10-06,157.51725141466324
2017-10-09,157.7883151651592
2017-10-10,158.1181959297041
2017-10-11,157.29253872334425
2017-10-12,158.4209777674046
2017-10-13,158.30816916280935
2017-10-16,158.76268411737436
2017-10-17,159.64537617140402
2017-10-18,159.64804058157932
2017-10-19,161.76883717928138
2017-10-20,163.4746761011061
2017-10-23,164.21200455686485
2017-10-24,162.23395928150163
2017-10-25,163.23660837867698
2017-10-26,163.02323468149112
2017-10-27,169.0322878836951
2017-10-30,166.46147804456086
2017-10-31,165.29541811473354
2017-11-01,162.7121734360844
2017-11-02,164.0553345532186
2017-11-03,167.30925703096653
2017-11-06,167.58750535275857
2017-11-07,167.68203059345427
2017-11-08,170.4058008730884
2017-11-09,170.0443052895849
2017-11-10,170.36806427366594
2017-11-13,171.94754023658408
2017-11-14,173.6106866757341
2017-11-15,172.02570884178908
2017-11-16,175.00575095431304
2017-11-17,172.8795835524155
2017-11-20,173.91375362333568
2017-11-21,174.30491868141763
2017-11-22,174.9665595925118
2017-11-23,174.74347744796816
2017-11-24,175.48504730433044
2017-11-27,177.27005421509543
2017-11-28,178.47997850218098
2017-11-29,173.04608743899502
2017-11-30,175.37774230164584
2017-12-01,176.30137802280962
2017-12-04,172.35267186215117
2017-12-05,173.82525979948835
2017-12-06,174.8501059830088
2017-12-07,175.42830649391294
2017-12-08,175.46822600978507
2017-12-11,176.12918359989993
2017-12-12,174.78545959171117
2017-12-13,174.8577318885405
2017-12-14,174.28719457483157
2017-12-15,176.7734775040266
2017-12-18,175.72721113080587
2017-12-19,175.38155156134005
2017-12-20,176.782273525116
2017-12-21,173.24312175967282
2017-12-22,173.38142306645875
2017-12-25,173.38142306645875
2017-12-26,173.19977929014152
2017-12-27,173.4395395556127
2017-12-28,174.79578590261508
2017-12-29,174.57223837169326
2018-01-01,174.57223837169326
2018-01-02,174.22561334286468
2018-01-03,175.11766911062819
2018-01-04,174.3984733408453
2018-01-05,175.53107999585274
2018-01-08,174.60343293910555
2018-01-09,174.14404414615186
2018-01-10,173.6377976246028
2018-01-11,173.74585763052397
2018-01-12,174.57452747986426
2018-01-15,174.44811027608895
2018-01-16,174.58814013278692
2018-01-17,178.79433676347816
2018-01-18,178.45012430000224
2018-01-19,180.35070574509285
2018-01-22,180.46287313964518
2018-01-23,181.8060273513326
2018-01-24,180.99167054305025
2018-01-25,180.16357041609427
2018-01-26,184.32651212384394
2018-01-29,184.0512868083739
2018-01-30,183.3538607982266
2018-01-31,183.3836312802445
2018-02-01,182.82072790127438
2018-02-02,180.94801215144426
2018-02-05,174.21453360926023
2018-02-06,180.93947110916432
2018-02-07,177.22533480008022
2018-02-08,172.5258127281736
2018-02-09,181.48282972364925
2018-02-12,181.19495217998121
2018-02-13,182.59755054596778
2018-02-14,184.37124263104045
2018-02-15,187.79046874391136
2018-02-16,186.34963903964456
2018-02-19,186.22487045109088
2018-02-20,185.3477692528166
2018-02-21,183.45159051967863
2018-02-22,182.9203728178771
2018-02-23,186.36480875912682
2018-02-26,188.74577713412498
2018-02-27,187.0281569931715
2018-02-28,186.76992748355022
2018-03-01,184.55939556487562
2018-03-02,190.30577024554813
2018-03-05,191.23678553356908
2018-03-06,190.1797446017969
2018-03-07,190.39062117484337
2018-03-08,190.77875829872625
2018-03-09,193.83311025146847
2018-03-12,192.63912931992297
2018-03-13,192.72902116219427
2018-03-14,192.71906988591337
2018-03-15,192.7163941326716
2018-03-16,191.67070958139615
2018-03-19,190.31666842670666
2018-03-20,190.43730652158004
2018-03-21,188.78434758629552
2018-03-22,187.44544766911355
2018-03-23,185.3636125727154
2018-03-26,194.03358684972847
2018-03-27,186.43787556898204
2018-03-28,186.18474515603043
2018-03-29,188.3826042411432
2018-03-30,188.3826042411432
2018-04-02,182.20232493977537
2018-04-03,185.83663976311652
2018-04-04,188.9641806130215
2018-04-05,185.02744209063914
2018-04-06,182.42063461755504
2018-04-09,183.47128041254967
2018-04-10,186.06352498772046
2018-04-11,186.5992173974465
2018-04-12,187.4946609976494
2018-04-13,185.92079625367475
2018-04-16,188.68702018657314
2018-04-17,190.48531424294217
2018-04-18,189.29311204935533
2018-04-19,185.22674551912263
2018-04-20,182.62140540109223
2018-04-23,181.92690651067528
2018-04-24,182.20303590177184
2018-04-25,183.87390481835914
2018-04-26,189.41840781032622
2018-04-27,189.64089846927675
2018-04-30,186.67145452414047
2018-05-01,188.47521343630777
2018-05-02,186.02230383695797
2018-05-03,188.3344894426385
2018-05-04,191.45830376557987
2018-05-07,190.07770878695723
2018-05-08,190.76323771017218
2018-05-09,192.16652682571834
2018-05-10,194.15211780646248
2018-05-11,195.96950034068598
2018-05-14,195.8081094123933
2018-05-15,193.33757858414137
2018-05-16,194.8744436012967
2018-05-17,193.78229292955498
2018-05-18,195.21966534680317
2018-05-21,197.30731874329055
2018-05-22,194.88273257733394
2018-05-23,199.52306576776502
2018-05-24,201.37818958894653
2018-05-25,203.46501331223777
2018-05-28,205.3172101551409
2018-05-29,209.5519406366933
2018-05-30,210.2899262094027
2018-05-31,211.4725010717139
2018-06-01,213.14365836173332
2018-06-04,214.23002147417162
2018-06-05,215.9779340486605
2018-06-06,214.90032054440053
2018-06-07,212.88694092122086
2018-06-08,215.07738039615765
2018-06-11,211.148112853592
2018-06-12,212.05750553591906
2018-06-13,213.2975204455236
2018-06-14,212.5472503812247
2018-06-15,214.59039248988358
2018-06-18,215.7322739421974
2018-06-19,217.28815041248382
2018-06-20,217.4763873901612
2018-06-21,218.08157739379809
2018-06-22,214.60999072653823
2018-06-25,215.35429829518972
2018-06-26,216.0736900873986
2018-06-27,211.17107829155745
2018-06-28,214.92550662452473
2018-06-29,215.4651338402841
2018-07-02,219.13746953320108
2018-07-03,215.53471169434926
2018-07-04,214.485871868563
2018-07-05,215.97522974977608
2018-07-06,220.08134252623174
2018-07-09,219.8012576109759
2018-07-10,220.59199772444836
2018-07-11,223.59464997452446
2018-07-12,226.77950351281052
2018-07-13,226.13830513708646
2018-07-16,226.15496950234055
2018-07-17,227.73771666981176
2018-07-18,226.46887568880217
2018-07-19,227.85695543242494
2018-07-20,229.49773232029833
2018-07-23,229.82117974958865
2018-07-24,226.64333442290751
2018-07-25,231.81619323691484
2018-07-26,229.0453190251081
2018-07-27,222.06492256284125
2018-07-30,218.99254217429876
2018-07-31,220.06406504529673
2018-08-01,221.47484781791243
2018-08-02,228.98722766523238
2018-08-03,229.51488715247592
2018-08-06,231.70837879901606
2018-08-07,230.10150202566695
2018-08-08,232.45054650724097
2018-08-09,231.71318824812911
2018-08-10,234.36049060920328
2018-08-13,235.2957982178249
2018-08-14,238.3024131064164
2018-08-15,241.908420269855
2018-08-16,242.29137782758514
2018-08-17,244.88500636857427
2018-08-20,244.23063888809685
2018-08-21,242.33197096564848
2018-08-22,243.1930669203087
2018-08-23,245.30915046254827
2018-08-24,245.55840623171383
2018-08-27,244.90386466494869
2018-08-28,246.27084344222763
2018-08-29,248.36699696961503
2018-08-30,249.32981812074203
2018-08-31,253.12251250410483
2018-09-03,252.47265006798784
2018-09-04,254.8353815755521
2018-09-05,255.0768599321267
2018-09-06,255.68429499106216
2018-09-07,254.49866349839309
2018-09-10,256.0126268481226
2018-09-11,257.7815347989479
2018-09-12,255.8493501132261
2018-09-13,258.41260000351156
2018-09-14,256.8150393466736
2018-09-17,252.16386861515642
2018-09-18,253.07883404960867
2018-09-19,246.5416526572906
2018-09-20,246.9461119269175
2018-09-21,247.36969768249693
2018-09-24,247.59001657738568
2018-09-25,247.59478387315326
2018-09-26,245.4987250583854
2018-09-27,246.96329365953474
2018-09-28,252.26911001477944
2018-10-01,251.83097844267755
2018-10-02,250.244348375738
2018-10-03,250.46747971726822
2018-10-04,246.7269756065436
2018-10-05,247.34734031155972
2018-10-08,246.86516308787887
2018-10-09,246.61345301372148
2018-10-10,237.91808649034394
2018-10-11,238.46259958141542
2018-10-12,247.13319221211967
2018-10-15,242.44167239898613
2018-10-16,247.45547938093623
2018-10-17,247.63477352091437
2018-10-18,245.85864043335548
2018-10-19,241.6769161748405
2018-10-22,246.696638181827
2018-10-23,250.61143923229474
2018-10-24,242.48038282517172
2018-10-25,243.27722113253466
2018-10-26,242.8519908321329
2018-10-29,239.437068975559
2018-10-30,247.1758375724274
2018-10-31,245.21932413467704
2018-11-01,245.54721468961876
2018-11-02,242.1743553983918
2018-11-05,242.88816120779532
2018-11-06,246.04519730121166
2018-11-07,250.43494035275327
2018-11-08,253.37035111103003
2018-11-09,252.56650622718186
2018-11-12,248.0262704456298
2018-11-13,246.4230695471075
2018-11-14,244.04236546983523
2018-11-15,249.11731511935693
2018-11-16,249.70696733926914
2018-11-19,242.22862507286933
2018-11-20,243.58863973887128
2018-11-21,241.02437436835962
2018-11-22,243.74642355271672
2018-11-23,243.95066263248796
2018-11-26,244.3824094117346
2018-11-27,247.19166002181686
