Date,Value
2013-02-12,118.84573585438235
2013-02-13,117.93248982880169
2013-02-14,117.83463347396194
2013-02-15,118.3626481553105
2013-02-18,116.92383734738158
2013-02-19,116.78122470099954
2013-02-20,118.75505343022166
2013-02-21,120.21840982728013
2013-02-22,120.58568677686024
2013-02-25,120.20413076997508
2013-02-26,121.96285188437398
2013-02-27,120.16531831778113
2013-02-28,120.95508051456396
2013-03-01,121.36168841576632
2013-03-04,120.93200969138401
2013-03-05,119.08667533948834
2013-03-06,118.60643425823535
2013-03-07,118.87828949562102
2013-03-08,117.5423610002155
2013-03-11,117.32877141308441
2013-03-12,116.63770674046863
2013-03-13,117.5514996017221
2013-03-14,115.9431086536638
2013-03-15,115.60439931750706
2013-03-18,115.32723330082088
2013-03-19,116.0053623071593
2013-03-20,115.3487639788573
2013-03-21,115.65377374890907
2013-03-22,116.82668777979823
2013-03-25,118.31961004875001
2013-03-26,119.4376882091963
2013-03-27,120.20090086058532
2013-03-28,122.46176796058016
2013-03-29,122.46176796058016
2013-04-01,122.39597074394844
2013-04-02,122.9841065079297
2013-04-03,123.70766584353495
2013-04-04,122.36891801952164
2013-04-05,121.79580658201445
2013-04-08,124.38125986500188
2013-04-09,122.71212417686087
2013-04-10,121.20204817695151
2013-04-11,121.27289793577349
2013-04-12,122.54447215190642
2013-04-15,123.27704127045898
2013-04-16,123.82683529479762
2013-04-17,124.45403333442916
2013-04-18,125.25683120395583
2013-04-19,124.54126504060017
2013-04-22,124.13845530896243
2013-04-23,124.69486170194601
2013-04-24,122.47454125042769
2013-04-25,121.99308400965589
2013-04-26,121.86560668856353
2013-04-29,121.61227960312615
2013-04-30,121.35151665839986
2013-05-01,120.73620138693494
2013-05-02,121.75068503352715
2013-05-03,120.52832515467408
2013-05-06,120.64295408697569
2013-05-07,120.15881586523848
2013-05-08,119.65741463095294
2013-05-09,118.86429136147638
2013-05-10,118.03871619752545
2013-05-13,118.20696081348632
2013-05-14,117.53662609219323
2013-05-15,118.67201879531892
2013-05-16,118.35184985511165
2013-05-17,117.88218762046006
2013-05-20,116.30817540527941
2013-05-21,116.85536173904013
2013-05-22,116.62337758887003
2013-05-23,116.35341864814538
2013-05-24,117.9340469016277
2013-05-27,118.17804069205219
2013-05-28,117.53390902107202
2013-05-29,118.2049932500238
2013-05-30,117.1453622358433
2013-05-31,117.17619538861311
2013-06-03,119.28684526837303
2013-06-04,119.21980554193625
2013-06-05,118.02630032587834
2013-06-06,120.30240646304367
2013-06-07,119.48329053613615
2013-06-10,118.60245503758091
2013-06-11,118.18535068356522
2013-06-12,119.23358378325953
2013-06-13,120.28879366463221
2013-06-14,119.52909118424456
2013-06-17,119.58009521362423
2013-06-18,120.67982498571142
2013-06-19,120.36402700080059
2013-06-20,120.92976687456127
2013-06-21,122.92163270937694
2013-06-24,123.09452883921207
2013-06-25,121.28166551929151
2013-06-26,122.03145382357813
2013-06-27,120.66142930360397
2013-06-28,120.37592707313394
2013-07-01,121.45439329585638
2013-07-02,122.0328988765429
2013-07-03,121.4089309732225
2013-07-04,119.61164885297424
2013-07-05,120.5201656397328
2013-07-08,120.22556686319633
2013-07-09,119.28959052666048
2013-07-10,118.89072224317088
2013-07-11,119.35785075983378
2013-07-12,118.48842008936022
2013-07-15,117.50938329652568
2013-07-16,116.76111213521209
2013-07-17,116.88668363874015
2013-07-18,116.07245727748358
2013-07-19,116.38087882315337
2013-07-22,114.03565453644461
2013-07-23,113.08729640411381
2013-07-24,111.23961570987343
2013-07-25,111.35645336637528
2013-07-26,112.90438321333511
2013-07-29,112.01731367511033
2013-07-30,110.6919709404744
2013-07-31,109.74049319292688
2013-08-01,109.64604464815407
2013-08-02,109.62105146753744
2013-08-05,109.39864614168316
2013-08-06,110.74948770353096
2013-08-07,110.28777641801743
2013-08-08,109.3711039731823
2013-08-09,107.49050095224445
2013-08-12,106.91498685347274
2013-08-13,105.46915925587406
2013-08-14,105.32111872769666
2013-08-15,105.58331123033238
2013-08-16,104.30180864602227
2013-08-19,105.1242042253793
2013-08-20,106.33435571737104
2013-08-21,106.53277904434951
2013-08-22,105.51793216978858
2013-08-23,104.87531308966166
2013-08-26,104.8053810939225
2013-08-27,105.42300811222657
2013-08-28,104.31234732266012
2013-08-29,104.44655375740483
2013-08-30,105.78554647141885
2013-09-02,105.4091381555627
2013-09-03,105.51398386323318
2013-09-04,104.94780483819015
2013-09-05,103.62730346463296
2013-09-06,102.97720724328164
2013-09-09,103.01510003665844
2013-09-10,102.62712707226166
2013-09-11,102.63108147473997
2013-09-12,102.39891192417765
2013-09-13,102.91603091761417
2013-09-16,103.26524002043278
2013-09-17,103.90970665054336
2013-09-18,103.97793430905921
2013-09-19,103.39659750987154
2013-09-20,103.73059435023042
2013-09-23,103.00199728626282
2013-09-24,102.41221355099255
2013-09-25,102.58754546805004
2013-09-26,102.68076951290138
2013-09-27,102.12195696564638
2013-09-30,102.77738677406782
2013-10-01,101.26539454620472
2013-10-02,100.40563412785816
2013-10-03,100.12500228407986
2013-10-04,99.52124225653547
2013-10-07,99.00492841250465
2013-10-08,98.77272631881219
2013-10-09,98.18794175381163
2013-10-10,97.374466792186
2013-10-11,97.63431927839389
2013-10-14,97.63827803764194
2013-10-15,95.92331034452663
2013-10-16,96.25119141214668
2013-10-17,97.0641129108665
2013-10-18,97.88575135358961
2013-10-21,98.38202045507533
2013-10-22,99.1726903110776
2013-10-23,100.06336016077802
2013-10-24,98.75440149588447
2013-10-25,99.8267364910056
2013-10-28,100.12237007470732
2013-10-29,99.35508097538938
2013-10-30,99.39968619820627
2013-10-31,100.09545364239109
2013-11-01,99.53284399175179
2013-11-04,101.7533188694113
2013-11-05,102.42461281193133
2013-11-06,101.85609149519334
2013-11-07,101.03083306205143
2013-11-08,102.316987067636
2013-11-11,102.19859188594309
2013-11-12,101.45876671998958
2013-11-13,101.84818421865732
2013-11-14,101.45873627142788
2013-11-15,101.1907577124571
2013-11-18,99.76672201655701
2013-11-19,99.59557701533602
2013-11-20,100.32134536952582
2013-11-21,100.52363324038375
2013-11-22,100.97197502491171
2013-11-25,100.95035885987372
2013-11-26,100.06234408926875
2013-11-27,99.63562776018492
2013-11-28,98.97002120424108
2013-11-29,98.96146228867731
2013-12-02,99.19235059529838
2013-12-03,100.37853268187293
2013-12-04,99.36262035056866
2013-12-05,99.44401718571622
2013-12-06,98.98416788167927
2013-12-09,97.94917262433684
2013-12-10,98.31747663898156
2013-12-11,98.99855757462741
2013-12-12,99.30960878354365
2013-12-13,100.50602798573507
2013-12-16,100.8017086535588
2013-12-17,100.0204128493183
2013-12-18,99.92474675800287
2013-12-19,99.87707992777278
2013-12-20,99.66328063696099
2013-12-23,99.01281475681634
2013-12-24,98.75623645770388
2013-12-25,98.75623645770388
2013-12-26,99.02878877265834
2013-12-27,99.09998479650592
2013-12-30,98.97026897054079
2013-12-31,98.96162788702932
2014-01-01,98.96162788702932
2014-01-02,97.27908832782023
2014-01-03,95.87050976621697
2014-01-06,95.11251730168021
2014-01-07,94.58642422448796
2014-01-08,94.42910617274755
2014-01-09,95.20804273208715
2014-01-10,95.69349599684465
2014-01-13,95.24676092249354
2014-01-14,94.56500423805984
2014-01-15,93.46133369626925
2014-01-16,94.2346776535166
2014-01-17,93.4937325514521
2014-01-20,95.05671998442051
2014-01-21,95.21979392934391
2014-01-22,93.75132622316441
2014-01-23,94.07650601744082
2014-01-24,94.79175424542078
2014-01-27,95.00978409992409
2014-01-28,94.42953725547999
2014-01-29,94.56244865139327
2014-01-30,94.47151773418925
2014-01-31,94.08494666114169
2014-02-03,95.32102403082072
2014-02-04,95.54210305785953
2014-02-05,96.29644111540554
2014-02-06,95.29390348320186
2014-02-07,95.05653797574469
2014-02-10,95.93298866237453
2014-02-11,95.0997718243317
2014-02-12,94.27836465053157
2014-02-13,93.84248534608665
2014-02-14,93.41115254946617
2014-02-17,93.53944036661514
2014-02-18,93.08179033163137
2014-02-19,93.25759011362418
2014-02-20,93.06117808000758
2014-02-21,92.48763498352481
2014-02-24,93.37356326379061
2014-02-25,93.76890561022108
2014-02-26,94.5208343280873
2014-02-27,94.87647742868621
2014-02-28,94.51400156909405
2014-03-03,94.97122884312715
2014-03-04,95.24615341758147
2014-03-05,95.01682442346328
2014-03-06,95.04338850288961
2014-03-07,96.00645265663825
2014-03-10,95.2837825469029
2014-03-11,95.09714009460579
2014-03-12,95.17050261182592
2014-03-13,95.2302631490716
2014-03-14,96.04715656483171
2014-03-17,95.58789578716976
2014-03-18,94.66237300050615
2014-03-19,94.68001181250767
2014-03-20,94.35679831453585
2014-03-21,94.55792987898204
2014-03-24,95.48918360544336
2014-03-25,95.83219199267192
2014-03-26,95.04591366513966
2014-03-27,94.67074032400548
2014-03-28,94.26924852290553
2014-03-31,93.52813399614763
2014-04-01,92.39276483489182
2014-04-02,92.25520596739256
2014-04-03,91.93053471776359
2014-04-04,91.94834709355727
2014-04-07,92.78449985634653
2014-04-08,94.4049680469959
2014-04-09,95.72903427546993
2014-04-10,96.32933052149778
2014-04-11,95.91043765517747
2014-04-14,99.20085451554046
2014-04-15,100.0765726237852
2014-04-16,98.40923019953766
2014-04-17,97.21491020164348
2014-04-18,97.21491020164348
2014-04-21,97.42884056745797
2014-04-22,96.75538779635652
2014-04-23,98.08109559696658
2014-04-24,97.6975859225796
2014-04-25,97.71428677769057
2014-04-28,99.03564759961172
2014-04-29,98.08156204497024
2014-04-30,97.81402325979546
2014-05-01,98.32203393689711
2014-05-02,97.81920742604129
2014-05-05,98.50628265187873
2014-05-06,98.70895812962316
2014-05-07,98.84175807705034
2014-05-08,98.30897581471177
2014-05-09,98.69540658029253
2014-05-12,98.55147656001556
2014-05-13,97.87922105809554
2014-05-14,97.88211714203932
2014-05-15,98.76871286006332
2014-05-16,99.34078915748402
2014-05-19,98.37916957241775
2014-05-20,98.46993178848791
2014-05-21,99.45613089080855
2014-05-22,99.70018497525098
2014-05-23,99.24186961867774
2014-05-26,97.76362531264328
2014-05-27,97.96601235604784
2014-05-28,97.66768061344334
2014-05-29,98.3074546785944
2014-05-30,98.77907638142331
2014-06-02,98.87900919517466
2014-06-03,99.08520634623154
2014-06-04,99.43429942869808
2014-06-05,98.91565547139504
2014-06-06,97.57575010448389
2014-06-09,97.33726251986032
2014-06-10,97.71094406437491
2014-06-11,99.19789663951263
2014-06-12,98.70225730620109
2014-06-13,98.62965031242136
2014-06-16,99.27547984264841
2014-06-17,99.57351312685192
2014-06-18,99.51290708317426
2014-06-19,99.29914335635739
2014-06-20,100.27199886171084
2014-06-23,100.24346246153276
2014-06-24,99.62555849120776
2014-06-25,100.0511120695623
2014-06-26,100.18018105748268
2014-06-27,99.93539894736351
2014-06-30,100.11704990782428
2014-07-01,99.47831524775546
2014-07-02,99.56175332878892
2014-07-03,99.0384250070124
2014-07-04,99.67055406162493
2014-07-07,100.33502444325651
2014-07-08,101.07052379112744
2014-07-09,101.05338046037342
2014-07-10,101.17270668214897
2014-07-11,101.10067276621048
2014-07-14,100.8027370101759
2014-07-15,100.66198089961507
2014-07-16,99.15401956135109
2014-07-17,99.60276220581827
2014-07-18,100.24461342816616
2014-07-21,100.85859251335886
2014-07-22,100.18526478465039
2014-07-23,100.36611553596681
2014-07-24,99.87173298229274
2014-07-25,98.8756773280931
2014-07-28,99.45656275722425
2014-07-29,99.52399603734969
2014-07-30,100.30898679470347
2014-07-31,100.33909315694854
2014-08-01,102.04952379395348
2014-08-04,102.07421871831247
2014-08-05,102.87226537484757
2014-08-06,103.50904722457555
2014-08-07,104.18781227379841
2014-08-08,104.02295752093596
2014-08-11,103.4004992316349
2014-08-12,104.40278325638712
2014-08-13,103.88228567382565
2014-08-14,103.84837201526041
2014-08-15,104.63323591008938
2014-08-18,104.18909671985165
2014-08-19,103.92102843970794
2014-08-20,104.03899668398189
2014-08-21,103.33965819741758
2014-08-22,103.47102041718952
2014-08-25,102.79784387689836
2014-08-26,102.96239275048345
2014-08-27,102.83807385291642
2014-08-28,103.5672782523142
2014-08-29,103.82869718058768
2014-09-01,104.76778009543614
2014-09-02,105.22225240604388
2014-09-03,103.91432682640128
2014-09-04,103.85492235234743
2014-09-05,103.20718768648285
2014-09-08,103.03746598339124
2014-09-09,103.14230685583819
2014-09-10,103.47778005445778
2014-09-11,102.84700151737624
2014-09-12,103.30937541857323
2014-09-15,104.26026551283881
2014-09-16,104.29374443681459
2014-09-17,103.40277742540579
2014-09-18,103.25229662919018
2014-09-19,103.69466473292381
2014-09-22,103.98095058427671
2014-09-23,104.03278993783232
2014-09-24,103.94631228758375
2014-09-25,103.80064652372715
2014-09-26,104.10706831427504
2014-09-29,104.23342584767786
2014-09-30,104.27746605287052
2014-10-01,104.40374338772028
2014-10-02,105.5117113812874
2014-10-03,105.40354670413704
2014-10-06,106.21369478110883
2014-10-07,106.54912738195732
2014-10-08,107.5436513009155
2014-10-09,108.31167349543989
2014-10-10,109.45683508108536
2014-10-13,108.46615927399151
2014-10-14,107.55604133774776
2014-10-15,109.49682589610434
2014-10-16,110.07036962710868
2014-10-17,108.5182419385117
2014-10-20,109.00441186173441
2014-10-21,107.88663180605083
2014-10-22,107.46105812256016
2014-10-23,106.9040812348914
2014-10-24,106.7455390966076
2014-10-27,107.68109786592419
2014-10-28,105.95907925110723
2014-10-29,106.23582403867606
2014-10-30,107.25235132098419
2014-10-31,106.56176969921529
2014-11-03,106.50530616233625
2014-11-04,107.57484180377367
2014-11-05,106.48117620089134
2014-11-06,105.9832543354262
2014-11-07,106.22313705812104
2014-11-10,107.22524540663136
2014-11-11,107.89550196477451
2014-11-12,109.12784989117874
2014-11-13,109.50505368985895
2014-11-14,108.38034675963978
2014-11-17,106.95580372895262
2014-11-18,106.40898826292317
2014-11-19,106.57352589286899
2014-11-20,106.33535681482579
2014-11-21,104.6412960788129
2014-11-24,104.18053246787565
2014-11-25,103.60683764365875
2014-11-26,102.98518767255133
2014-11-27,103.52158647389432
2014-11-28,104.05002792948262
2014-12-01,104.1522782738393
2014-12-02,103.5696711590482
2014-12-03,103.05234345739946
2014-12-04,104.14609025697095
2014-12-05,102.58457873583185
2014-12-08,102.69109922970979
2014-12-09,103.74115406769154
2014-12-10,104.13342316043335
2014-12-11,103.94832147008871
2014-12-12,104.44985885472515
2014-12-15,105.808390935648
2014-12-16,103.61355497930953
2014-12-17,104.38787357615017
2014-12-18,103.43718124251149
2014-12-19,102.68881308059716
2014-12-22,103.12664373866227
2014-12-23,102.53836203744972
2014-12-24,102.44570271464545
2014-12-25,102.44570271464545
2014-12-26,102.59252640029875
2014-12-29,102.83136708915389
2014-12-30,103.18814974324414
2014-12-31,103.46100004903417
2015-01-01,103.46100004903417
2015-01-02,103.6089515479451
2015-01-05,106.0464875864459
2015-01-06,105.11040135768131
2015-01-07,105.66566051828265
2015-01-08,104.11821610879038
2015-01-09,104.32294244696692
2015-01-12,103.76746003552437
2015-01-13,103.41593539805977
2015-01-14,104.37184879614995
2015-01-15,103.37251591814447
2015-01-16,102.76398660465112
2015-01-19,102.70985281929251
2015-01-20,101.843390316981
2015-01-21,101.68590780568603
2015-01-22,99.75772483693967
2015-01-23,100.0670710105057
2015-01-26,99.43903342954418
2015-01-27,99.83036042036836
2015-01-28,99.20030692219026
2015-01-29,99.36253103320959
2015-01-30,99.53916649403307
2015-02-02,98.57228521246815
2015-02-03,96.61840535473411
2015-02-04,96.2398753748781
2015-02-05,97.03902391688555
2015-02-06,96.12239803719388
2015-02-09,96.47959347134778
2015-02-10,95.41108265953885
2015-02-11,95.22852498902604
2015-02-12,94.30141107753981
2015-02-13,93.91464469438645
2015-02-16,93.14576453122397
2015-02-17,93.75943389335073
2015-02-18,92.96609403577155
2015-02-19,93.5888418481524
2015-02-20,93.22977018968214
2015-02-23,93.16255511511902
2015-02-24,93.10663389178767
2015-02-25,94.10700742804022
2015-02-26,93.95901833360267
2015-02-27,93.14352103369932
2015-03-02,92.54992110663237
2015-03-03,93.12284901327213
2015-03-04,92.43476881271958
2015-03-05,92.63630210599796
2015-03-06,91.88781602152862
2015-03-09,91.63735384661541
2015-03-10,90.72251196429895
2015-03-11,89.01487734930083
2015-03-12,89.55630009056068
2015-03-13,89.76347460208852
2015-03-16,90.38311603526854
2015-03-17,91.40154542359781
2015-03-18,92.63273795341439
2015-03-19,92.23010137910859
2015-03-20,92.10131782799124
2015-03-23,92.86922912598781
2015-03-24,92.31566079717663
2015-03-25,92.32498585320968
2015-03-26,91.79178034857844
2015-03-27,92.18726159163324
2015-03-30,91.5267654448147
2015-03-31,92.34808663561961
2015-04-01,91.66093520200319
2015-04-02,91.9224438276849
2015-04-03,91.9224438276849
2015-04-06,92.18609549405058
2015-04-07,92.01691344011869
2015-04-08,93.17600939525535
2015-04-09,92.95630512693141
2015-04-10,93.30331215417809
2015-04-13,92.77914062699534
2015-04-14,93.25168654552493
2015-04-15,92.93387178710583
2015-04-16,93.00012121139625
2015-04-17,93.57241899368894
2015-04-20,93.0730413768192
2015-04-21,93.04983113852724
2015-04-22,92.95614566288184
2015-04-23,93.59906734758597
2015-04-24,93.36670943337919
2015-04-27,92.33270279000823
2015-04-28,92.56656494973907
2015-04-29,93.58800952890022
2015-04-30,92.72227401677308
2015-05-01,92.88180790372617
2015-05-04,93.13151707416807
2015-05-05,92.88597214187367
2015-05-06,92.6610662977464
2015-05-07,92.1956442940953
2015-05-08,92.17262080097828
2015-05-11,91.48394237777102
2015-05-12,91.61854809555817
2015-05-13,91.40747485680967
2015-05-14,91.53990297018638
2015-05-15,91.99915685419867
2015-05-18,91.81767509853064
2015-05-19,90.96616664495808
2015-05-20,91.40683141432157
2015-05-21,91.43977846897225
2015-05-22,92.12521607132355
2015-05-25,92.22458187612945
2015-05-26,92.27990237885602
2015-05-27,91.78703167646188
2015-05-28,92.05555311197121
2015-05-29,92.44693788596722
2015-06-01,93.07943473547913
2015-06-02,92.9373381638842
2015-06-03,93.34700714594476
2015-06-04,92.69455367643572
2015-06-05,93.20267025862275
2015-06-08,94.78559566157004
2015-06-09,94.94285681679828
2015-06-10,94.48535716536087
2015-06-11,94.38657484660632
2015-06-12,94.15288576391846
2015-06-15,94.89179255798753
2015-06-16,94.82823660345811
2015-06-17,95.31918221419713
2015-06-18,95.50395193658375
2015-06-19,94.62388203350825
2015-06-22,92.18396197927444
2015-06-23,92.08370037241649
2015-06-24,92.91719539378366
2015-06-25,91.99843202356155
2015-06-26,92.23876307610757
2015-06-29,93.13815059813298
2015-06-30,93.25443628102946
2015-07-01,92.75111028470842
2015-07-02,93.34974309795808
2015-07-03,93.4050889885612
2015-07-06,94.56651899046791
2015-07-07,96.29834805559236
2015-07-08,96.03993235400408
2015-07-09,95.24130984465012
2015-07-10,94.48952736888388
2015-07-13,95.37725617032181
2015-07-14,95.78670555057583
2015-07-15,95.15434708777981
2015-07-16,94.07996149489773
2015-07-17,94.35860367701349
2015-07-20,94.81999757645264
2015-07-21,94.6771297048345
2015-07-22,94.79164073807046
2015-07-23,94.93851739413151
2015-07-24,96.23077904542326
2015-07-27,97.47139879032585
2015-07-28,96.66938497476525
2015-07-29,96.46152951829717
2015-07-30,96.11412744168275
2015-07-31,96.3445530051031
2015-08-03,96.13791849319792
2015-08-04,96.23391538264787
2015-08-05,95.49417438476323
2015-08-06,96.11577858642326
2015-08-07,95.45621998680353
2015-08-10,95.2495806241105
2015-08-11,95.8670161458792
2015-08-12,96.17867490601286
2015-08-13,96.22187427590528
2015-08-14,96.5716213205753
2015-08-17,96.9277598187479
2015-08-18,97.24168517855294
2015-08-19,98.0949799724792
2015-08-20,98.55526811022847
2015-08-21,98.6010699508613
2015-08-24,99.28778772574286
2015-08-25,97.23270304823865
2015-08-26,98.12771116088317
2015-08-27,97.21377876696252
2015-08-28,96.6632741744378
2015-08-31,96.8422138876403
2015-09-01,96.79246731670551
2015-09-02,97.17394299069475
2015-09-03,96.02738685088391
2015-09-04,96.64159645502275
2015-09-07,96.52540502658675
2015-09-08,95.87704373801053
2015-09-09,95.87014080988544
2015-09-10,96.15412306597355
2015-09-11,96.20453527328871
2015-09-14,95.97867046817102
2015-09-15,96.11397303463883
2015-09-16,97.02798279141726
2015-09-17,97.11771161169041
2015-09-18,98.90152092476177
2015-09-21,99.83545270275212
2015-09-22,101.9082537331744
2015-09-23,101.7355222361424
2015-09-24,103.64185784632114
2015-09-25,103.15465087531393
2015-09-28,103.98476394982845
2015-09-29,104.21573722657351
2015-09-30,104.1795083234873
2015-10-01,105.19546941458856
2015-10-02,105.59113411967196
2015-10-05,104.55927089565691
2015-10-06,103.18330564663154
2015-10-07,102.2372909290598
2015-10-08,102.24766492679966
2015-10-09,101.03378233981667
2015-10-12,101.64923655582145
2015-10-13,101.91911776490922
2015-10-14,102.40349194868843
2015-10-15,102.19641959846228
2015-10-16,101.74833920725968
2015-10-19,102.22073123493817
2015-10-20,101.61341840874529
2015-10-21,100.73332149947454
2015-10-22,100.05696304945863
2015-10-23,99.99143759196818
2015-10-26,100.73084090300104
2015-10-27,101.46827286155288
2015-10-28,101.58045167915215
2015-10-29,102.91084998763276
2015-10-30,101.36134163970154
2015-11-02,100.40757727508436
2015-11-03,100.88312764838858
2015-11-04,100.89885219895469
2015-11-05,102.47476476152913
2015-11-06,100.49114734921056
2015-11-09,100.59640669067832
2015-11-10,100.31306613859519
2015-11-11,100.09084443172009
2015-11-12,100.50422084531142
2015-11-13,99.98057608663547
