Date,Recommendation
2013-01-04,96.52249129087087
2013-01-07,96.79944368157544
2013-01-08,96.30144287644
2013-01-09,96.86286234204145
2013-01-10,97.01514356400793
2013-01-11,97.08050889315875
2013-01-14,97.4613916649785
2013-01-15,97.86924621038342
2013-01-16,97.61576439891373
2013-01-17,97.17636473068836
2013-01-18,97.28559939599779
2013-01-21,96.97152527566412
2013-01-22,97.84628140841664
2013-01-23,98.13349973331796
2013-01-24,98.01365144723464
2013-01-25,97.64506190608874
2013-01-28,97.97020711787265
2013-01-29,98.07963304680368
2013-01-30,97.74265904746156
2013-01-31,98.20626846601051
2013-02-01,98.63986703640386
2013-02-04,98.4370119386461
2013-02-05,98.32083168560908
2013-02-06,98.55640736395958
2013-02-07,98.44198428948432
2013-02-08,97.90317722169124
2013-02-11,98.23666135258227
2013-02-12,97.61558494988417
2013-02-13,97.38573426262059
2013-02-14,97.30267041733757
2013-02-15,96.8150422367815
2013-02-18,96.7190610823968
2013-02-19,96.78764600259117
2013-02-20,96.78681245855724
2013-02-21,98.10454006610114
2013-02-22,97.2503974834733
2013-02-25,96.97830080554057
2013-02-26,97.54634459505256
2013-02-27,97.30270286598615
2013-02-28,96.88903045350519
2013-03-01,96.44295338502081
2013-03-04,96.42661633687237
2013-03-05,96.4713561702966
2013-03-06,96.68262726790965
2013-03-07,96.99225692251396
2013-03-08,96.86793584482268
2013-03-11,97.23729275124164
2013-03-12,97.39233146097504
2013-03-13,98.21294332705736
2013-03-14,98.02569735587612
2013-03-15,98.62075222738179
2013-03-18,98.8166347075998
2013-03-19,99.07523667937443
2013-03-20,98.73882501166882
2013-03-21,98.64636959198386
2013-03-22,98.09461016152635
2013-03-25,98.14033540779508
2013-03-26,98.09051966607231
2013-03-27,98.40057070233615
2013-03-28,98.42249523666212
2013-03-29,98.42249523666212
2013-04-01,98.59288742120818
2013-04-02,98.8025321210223
2013-04-03,98.47176039581579
2013-04-04,98.61399063895321
2013-04-05,98.74441465958493
2013-04-08,98.94625491526453
2013-04-09,99.08725238651432
2013-04-10,98.338016282684
2013-04-11,98.10958667802747
2013-04-12,98.07952819083805
2013-04-15,97.80825849796122
2013-04-16,98.37750760181402
2013-04-17,98.84779900677792
2013-04-18,98.37641615861052
2013-04-19,98.59656455758885
2013-04-22,98.13831544117438
2013-04-23,98.25425779605784
2013-04-24,98.55397814080473
2013-04-25,98.31386453618931
2013-04-26,98.06620530798475
2013-04-29,97.67066939063565
2013-04-30,97.88363347378096
2013-05-01,97.73010900334457
2013-05-02,98.84883756584149
2013-05-03,99.14546299680873
2013-05-06,99.50604387394694
2013-05-07,99.87518597875909
2013-05-08,99.9621128417934
2013-05-09,100.11676172334055
2013-05-10,99.41405515917775
2013-05-13,99.45827128576884
2013-05-14,99.19833136734158
2013-05-15,99.48417169030202
2013-05-16,100.10268621087877
2013-05-17,100.14073219359594
2013-05-20,99.68814008375575
2013-05-21,99.62147828428056
2013-05-22,99.76417947980396
2013-05-23,99.71109278031183
2013-05-24,99.73151474438643
2013-05-27,99.65854720336704
2013-05-28,99.18018277054789
2013-05-29,99.1553502981505
2013-05-30,99.79685298067602
2013-05-31,99.63509373747652
2013-06-03,100.10675007009131
2013-06-04,99.85882756881352
2013-06-05,99.357671244144
2013-06-06,98.96093092381322
2013-06-07,99.37144933787248
2013-06-10,99.61203958581787
2013-06-11,99.53171540673722
2013-06-12,98.95278571096817
2013-06-13,99.0692608817113
2013-06-14,99.09777618545311
2013-06-17,98.75661274269099
2013-06-18,98.4763368316371
2013-06-19,98.48933219763167
2013-06-20,98.60630970588662
2013-06-21,99.01159260536718
2013-06-24,99.41423891029913
2013-06-25,98.65806577112302
2013-06-26,98.728704190843
2013-06-27,98.90762716708703
2013-06-28,98.96844629907153
2013-07-01,99.21101959846703
2013-07-02,98.96603625047952
2013-07-03,98.72322844887326
2013-07-04,98.48264956404769
2013-07-05,98.24348104026974
2013-07-08,98.29335561598772
2013-07-09,98.29496185744561
2013-07-10,97.91943222926908
2013-07-11,98.28166406120175
2013-07-12,98.64446105238376
2013-07-15,98.60731140537997
2013-07-16,98.70687897186768
2013-07-17,98.91886613864818
2013-07-18,99.23028784177706
2013-07-19,98.14140069451447
2013-07-22,98.01614605609063
2013-07-23,98.02034149383196
2013-07-24,97.4836387788737
2013-07-25,96.70011629795684
2013-07-26,96.23058268275702
2013-07-29,96.74831208531366
2013-07-30,96.57865677709538
2013-07-31,96.9910037252087
2013-08-01,97.55832504113131
2013-08-02,97.63657193366673
2013-08-05,97.6315399806225
2013-08-06,97.48212872851181
2013-08-07,97.09709217094853
2013-08-08,96.93773736033205
2013-08-09,97.47350328273102
2013-08-12,97.69848167988704
2013-08-13,97.35999411773508
2013-08-14,97.512814889516
2013-08-15,97.3624291065855
2013-08-16,97.0742505879163
2013-08-19,96.88013742337773
2013-08-20,97.02944123700497
2013-08-21,96.70638576318005
2013-08-22,96.92404380874319
2013-08-23,97.42832603200078
2013-08-26,97.26428963862715
2013-08-27,97.17358674197492
2013-08-28,96.73723677607788
2013-08-29,96.58225416280658
2013-08-30,96.86179898219707
2013-09-02,96.63867979911778
2013-09-03,96.17805292998172
2013-09-04,96.24212123783232
2013-09-05,95.55875204077472
2013-09-06,95.03509609088752
2013-09-09,95.74687780896369
2013-09-10,95.98752683236084
2013-09-11,95.25182864093762
2013-09-12,95.23121519663833
2013-09-13,95.19696699867785
2013-09-16,95.42160063220607
2013-09-17,95.40911920868484
2013-09-18,95.7395444431934
2013-09-19,95.34834824862178
2013-09-20,94.90763646797211
2013-09-23,95.525280787009
2013-09-24,95.27422846554106
2013-09-25,95.10612348569781
2013-09-26,94.63943612570245
2013-09-27,94.23178177789868
2013-09-30,94.1939027364862
2013-10-01,94.10425114010827
2013-10-02,94.8853865709874
2013-10-03,94.93522794855394
2013-10-04,94.730807469216
2013-10-07,94.03425720860453
2013-10-08,94.23601493047889
2013-10-09,93.8458269452469
2013-10-10,93.93743639758013
2013-10-11,94.27713574464492
2013-10-14,94.12078720608493
2013-10-15,93.58890974809358
2013-10-16,93.4951006061197
2013-10-17,93.55177516486768
2013-10-18,93.76149920479396
2013-10-21,94.04613446640352
2013-10-22,94.39723176794776
2013-10-23,94.34880683609788
2013-10-24,93.80700289758846
2013-10-25,94.6845308397402
2013-10-28,95.07979853264142
2013-10-29,94.7948445596174
2013-10-30,94.55316482243087
2013-10-31,94.73232242345216
2013-11-01,95.03313662369476
2013-11-04,94.93105076861666
2013-11-05,95.24789542448143
2013-11-06,95.64776355508681
2013-11-07,96.1013345226257
2013-11-08,96.0641061308223
2013-11-11,95.99168524748768
2013-11-12,96.24799527182667
2013-11-13,96.23182091563962
2013-11-14,96.15586188746178
2013-11-15,96.12209908221531
2013-11-18,95.64080249437434
2013-11-19,95.78903485373047
2013-11-20,95.88100441985408
2013-11-21,95.38813056681488
2013-11-22,95.4044491582935
2013-11-25,95.6405652107712
2013-11-26,95.8312234307618
2013-11-27,96.00983115668909
2013-11-28,96.06715175314001
2013-11-29,96.31077254361071
2013-12-02,96.02257192382525
2013-12-03,96.12660600062556
2013-12-04,96.4224287843512
2013-12-05,96.59726575846267
2013-12-06,96.99632464336123
2013-12-09,96.83091278957656
2013-12-10,97.10175487846978
2013-12-11,96.80493842809187
2013-12-12,96.64452188579708
2013-12-13,96.8055678741599
2013-12-16,97.05556405517376
2013-12-17,96.92831630400721
2013-12-18,96.76638591086929
2013-12-19,96.45350970652467
2013-12-20,97.12046145240288
2013-12-23,97.05898447546126
2013-12-24,96.96488570388884
2013-12-25,96.96488570388884
2013-12-26,97.18269469235891
2013-12-27,97.22372240176752
2013-12-30,97.40237892847033
2013-12-31,97.28345817054729
2014-01-01,97.28345817054729
2014-01-02,98.09473203424625
2014-01-03,97.78317351338428
2014-01-06,97.63105310088804
2014-01-07,97.8673510530671
2014-01-08,97.23518179770902
2014-01-09,97.17774494248891
2014-01-10,97.27798058562784
2014-01-13,96.45384970814825
2014-01-14,96.1828937329689
2014-01-15,96.29374934630226
2014-01-16,95.95113026105392
2014-01-17,96.40456048611384
2014-01-20,96.29021143669283
2014-01-21,96.36948647407665
2014-01-22,95.86416066658956
2014-01-23,95.5933848484437
2014-01-24,95.19864737510639
2014-01-27,95.77606459543738
2014-01-28,96.0620604438024
2014-01-29,95.81386497415097
2014-01-30,95.74822798972028
2014-01-31,95.47073050311008
2014-02-03,94.72035032657894
2014-02-04,94.99796371790772
2014-02-05,95.01839447928012
2014-02-06,94.74878823920996
2014-02-07,94.70422023616972
2014-02-10,94.88572989046794
2014-02-11,94.89800745270365
2014-02-12,95.36342796155058
2014-02-13,95.19388664580471
2014-02-14,95.65768118780112
2014-02-17,95.74427161221594
2014-02-18,95.66827592621316
2014-02-19,95.33329786749928
2014-02-20,94.92723334659411
2014-02-21,94.52005396478745
2014-02-24,94.53846539747032
2014-02-25,94.62405810407542
2014-02-26,95.11461430922205
2014-02-27,94.81617022552338
2014-02-28,95.22059996261001
2014-03-03,95.11007928051306
2014-03-04,95.06286862306501
2014-03-05,95.25945933814985
2014-03-06,94.84200424913678
2014-03-07,95.17200161997447
2014-03-10,95.03053293367816
2014-03-11,94.38531563931689
2014-03-12,94.16509733071155
2014-03-13,93.88038761458844
2014-03-14,93.88329086926198
2014-03-17,94.39840933800845
2014-03-18,94.4711047542344
2014-03-19,93.43190814081694
2014-03-20,93.91369814200274
2014-03-21,94.1575822135737
2014-03-24,94.28144116661397
2014-03-25,94.31155396878881
2014-03-26,94.09762936138566
2014-03-27,94.51308030344768
2014-03-28,94.45957116205128
2014-03-31,94.64622115502024
2014-04-01,94.80724494627368
2014-04-02,94.81477950038577
2014-04-03,94.79411149337206
2014-04-04,94.80016199808973
2014-04-07,94.98191905862397
2014-04-08,95.9202021288378
2014-04-09,95.87983773946127
2014-04-10,95.68582025417575
2014-04-11,95.71260330119262
2014-04-14,95.96242886438448
2014-04-15,95.33268968527072
2014-04-16,95.00969826002938
2014-04-17,94.36618710229791
2014-04-18,94.36618710229791
2014-04-21,94.31403182962542
2014-04-22,93.69208738967802
2014-04-23,93.91926878818646
2014-04-24,94.20620627269192
2014-04-25,94.48947636952839
2014-04-28,94.71402657562106
2014-04-29,94.80330935244335
2014-04-30,95.31786565881896
2014-05-01,95.16323674181534
2014-05-02,95.10874540356615
2014-05-05,94.75021572122225
2014-05-06,94.38820602751247
2014-05-07,94.80633155554048
2014-05-08,94.69109728196618
2014-05-09,94.35130387007068
2014-05-12,94.81477202857012
2014-05-13,94.91597509927739
2014-05-14,94.56838636392615
2014-05-15,94.6631957366484
2014-05-16,94.92469913581263
2014-05-19,94.54277365225914
2014-05-20,93.88762130657557
2014-05-21,93.53625024198286
2014-05-22,92.98584867236092
2014-05-23,93.21153112051044
2014-05-26,93.4074987150866
2014-05-27,93.27584876558436
2014-05-28,93.03768760317706
2014-05-29,93.04241815772326
2014-05-30,93.1663386660653
2014-06-02,93.1176957453214
2014-06-03,93.02997638318986
2014-06-04,93.25478492892374
2014-06-05,93.45386903018533
2014-06-06,93.24483122842305
2014-06-09,93.26531319632966
2014-06-10,93.12957482543011
2014-06-11,93.15122603632162
2014-06-12,92.82263909151555
2014-06-13,92.82872105907093
2014-06-16,93.33406318656678
2014-06-17,93.52458170342454
2014-06-18,93.36060912839164
2014-06-19,92.94240329392265
2014-06-20,93.40926024551938
2014-06-23,93.45004778868739
2014-06-24,93.27963644816064
2014-06-25,93.96789157502359
2014-06-26,93.72446283041928
2014-06-27,93.73846255990387
2014-06-30,93.99357070886808
2014-07-01,93.99759295859839
2014-07-02,94.17054196159762
2014-07-03,94.24078367828636
2014-07-04,94.62733083236883
2014-07-07,94.55449414360395
2014-07-08,94.65880786712133
2014-07-09,94.89259033894452
2014-07-10,95.22875894119824
2014-07-11,95.37954046165929
2014-07-14,95.49109726537198
2014-07-15,95.24738370674898
2014-07-16,95.03502924771432
2014-07-17,95.3049000966197
2014-07-18,95.69682568430399
2014-07-21,95.47328756555942
2014-07-22,95.17804642302633
2014-07-23,95.10925756507503
2014-07-24,94.32720663227865
2014-07-25,94.16193784356877
2014-07-28,93.94709331864973
2014-07-29,93.61599484123593
2014-07-30,93.16858861174305
2014-07-31,92.20065594192552
2014-08-01,92.78176331513433
2014-08-04,92.34871589013287
2014-08-05,92.38462222493693
2014-08-06,92.66116281785058
2014-08-07,92.6448942995678
2014-08-08,93.22850068793544
2014-08-11,92.96108097666541
2014-08-12,93.00723016891173
2014-08-13,92.89496614251377
2014-08-14,93.33830715349325
2014-08-15,93.03371429289655
2014-08-18,93.45564609351547
2014-08-19,93.2709710160323
2014-08-20,93.38366693245987
2014-08-21,93.47079639438114
2014-08-22,93.44044902361722
2014-08-25,93.49724798722131
2014-08-26,93.3597718095509
2014-08-27,93.32142676064575
2014-08-28,92.99584321488402
2014-08-29,93.21676588992315
2014-09-01,92.99479318189339
2014-09-02,93.1052779702746
2014-09-03,92.72416392179613
2014-09-04,92.8973666534002
2014-09-05,92.64479414649894
2014-09-08,92.9238393668031
2014-09-09,93.1232054699158
2014-09-10,92.66650152642438
2014-09-11,92.83288332520172
2014-09-12,92.76719501786073
2014-09-15,92.53588502218975
2014-09-16,92.59484329774371
2014-09-17,92.80140217486078
2014-09-18,92.84019331088706
2014-09-19,92.53913112573471
2014-09-22,92.42531782483226
2014-09-23,92.9585531582837
2014-09-24,92.93507754112944
2014-09-25,92.58616667346195
2014-09-26,92.42830494349452
2014-09-29,92.62474076926065
2014-09-30,92.6485846710169
2014-10-01,92.44210345241876
2014-10-02,93.00277224279488
2014-10-03,93.22928112604046
2014-10-06,93.0104948915801
2014-10-07,93.06013721400939
2014-10-08,93.84340124684975
2014-10-09,93.60490178109339
2014-10-10,93.63098995772643
2014-10-13,93.96804639760536
2014-10-14,94.10084124080427
2014-10-15,94.32903011622113
2014-10-16,94.61630341330815
2014-10-17,94.28703969003897
2014-10-20,94.34942554273478
2014-10-21,94.4952375061555
2014-10-22,93.66077135723116
2014-10-23,93.31561848179442
2014-10-24,93.56784993248004
2014-10-27,93.789758420914
2014-10-28,93.78066451536168
2014-10-29,95.57798296284363
2014-10-30,95.37541579187564
2014-10-31,95.70582764441355
2014-11-03,96.02239975007421
2014-11-04,96.62935772728362
2014-11-05,96.61569761091043
2014-11-06,97.23025299895798
2014-11-07,97.22888011528728
2014-11-10,97.10640591493554
2014-11-11,97.09423763094993
2014-11-12,97.77427129557967
2014-11-13,98.5528167743026
2014-11-14,99.00546535060533
2014-11-17,99.01036096444064
2014-11-18,99.1348123486347
2014-11-19,99.19786851782261
2014-11-20,99.46064364269836
2014-11-21,99.27924609631908
2014-11-24,99.06203154335903
2014-11-25,98.38053064121073
2014-11-26,98.33834578132988
2014-11-27,98.46749662080536
2014-11-28,99.18741165148002
2014-12-01,98.70305893177402
2014-12-02,98.70305411344599
2014-12-03,98.32941101123113
2014-12-04,97.64989663537585
2014-12-05,96.94356220114163
2014-12-08,97.36100955574939
2014-12-09,97.79783308904543
2014-12-10,97.07571810740131
2014-12-11,96.9137067809216
2014-12-12,97.63800335869809
2014-12-15,97.62167704862874
2014-12-16,97.06603477626477
2014-12-17,96.6774221077054
2014-12-18,96.13378029477038
2014-12-19,95.6372404718159
2014-12-22,96.04015237653043
2014-12-23,95.9077604800837
2014-12-24,95.82408901806971
2014-12-25,95.82408901806971
2014-12-26,95.85842260043229
2014-12-29,96.05199139217436
2014-12-30,96.36467089696045
2014-12-31,96.2879146448684
2015-01-01,96.2879146448684
2015-01-02,96.25886283174738
2015-01-05,96.45057968775873
2015-01-06,96.65427037924194
2015-01-07,97.05248047852344
2015-01-08,97.51239111261899
2015-01-09,97.04892659721608
2015-01-12,97.28991988925888
2015-01-13,97.17825373666113
2015-01-14,97.36068880940311
2015-01-15,97.25224796156633
2015-01-16,96.97865272505604
2015-01-19,96.45973850794839
2015-01-20,96.40696675403602
2015-01-21,96.72533348355914
2015-01-22,97.2958870487693
2015-01-23,97.08286611069279
2015-01-26,96.89192366571736
2015-01-27,96.69101963341123
2015-01-28,96.6914802998625
2015-01-29,96.7928378506835
2015-01-30,96.38190003801488
2015-02-02,96.5796873460275
2015-02-03,96.52495294438002
2015-02-04,96.54240471549171
2015-02-05,96.55161436402007
2015-02-06,96.27394201775716
2015-02-09,96.78260265835672
2015-02-10,96.4032350366153
2015-02-11,96.58954676017751
2015-02-12,96.57657046289593
2015-02-13,96.9467088701252
2015-02-16,96.98691881567963
2015-02-17,96.80400127762394
2015-02-18,96.52478183341255
2015-02-19,96.4445380331129
2015-02-20,97.12241805937217
2015-02-23,96.97998150271148
2015-02-24,96.75826362478894
2015-02-25,96.67820483421809
2015-02-26,96.80351931021394
2015-02-27,96.456894470956
2015-03-02,96.9145020186254
2015-03-03,97.50368107252076
2015-03-04,97.23003958827698
2015-03-05,97.48916459634391
2015-03-06,97.60181242881674
2015-03-09,98.11908119393624
2015-03-10,98.3363009544555
2015-03-11,98.16364996629538
2015-03-12,98.60130159579239
2015-03-13,98.44242514693798
2015-03-16,98.94904243969826
2015-03-17,98.87481163733604
2015-03-18,98.6054481457962
2015-03-19,97.79996459589648
2015-03-20,97.98012549976153
2015-03-23,97.87660947494753
2015-03-24,98.04107501268874
2015-03-25,96.81576998972422
2015-03-26,96.45757972651244
2015-03-27,96.93682529465296
2015-03-30,97.63513231770102
2015-03-31,97.37979264970156
2015-04-01,97.07046969579554
2015-04-02,97.18634925551585
2015-04-03,97.18634925551585
2015-04-06,97.41280517686914
2015-04-07,96.43144610985003
2015-04-08,96.56194864938941
2015-04-09,96.51420151995613
2015-04-10,96.70180162076993
2015-04-13,96.12342000688678
2015-04-14,96.1361860596672
2015-04-15,95.80330097652009
2015-04-16,95.90366094741326
2015-04-17,95.73400360512322
2015-04-20,96.2011323287434
2015-04-21,96.20903282463439
2015-04-22,96.51159109487484
2015-04-23,95.3986015036055
2015-04-24,96.17177953679625
2015-04-27,96.0590814189193
2015-04-28,96.69684520715965
2015-04-29,96.72761690472488
2015-04-30,97.17500285262994
2015-05-01,97.4133701081328
2015-05-04,97.19927346096983
2015-05-05,97.30438985585529
2015-05-06,96.97122425300107
2015-05-07,96.92430587991083
2015-05-08,96.36640503111946
2015-05-11,96.35229029442402
2015-05-12,96.21524232567427
2015-05-13,96.08834474879234
2015-05-14,96.79994974054449
2015-05-15,97.101290862222
2015-05-18,97.16489560416034
2015-05-19,96.72025813052574
2015-05-20,96.38683085671833
2015-05-21,96.48555030808338
2015-05-22,96.41456370728699
2015-05-25,96.58472535138671
2015-05-26,96.88812903563753
2015-05-27,96.76945255768237
2015-05-28,96.81647943732692
2015-05-29,96.84837634773969
2015-06-01,96.68869266991966
2015-06-02,96.36525243726398
2015-06-03,96.46351461349323
2015-06-04,96.77742976032408
2015-06-05,96.60885706706235
2015-06-08,96.70433404300428
2015-06-09,96.59913364793353
2015-06-10,96.66951007861053
2015-06-11,97.05532978256535
2015-06-12,97.06702753312953
2015-06-15,97.2378409048854
2015-06-16,97.24478158091594
2015-06-17,97.38396159976853
2015-06-18,97.78537726182779
2015-06-19,97.42556984788862
2015-06-22,96.95304986424283
2015-06-23,96.90401943635224
2015-06-24,96.4617323647713
2015-06-25,96.71993390597174
2015-06-26,96.80796574438327
2015-06-29,96.76441662121582
2015-06-30,96.57747720065824
2015-07-01,96.91667546623623
2015-07-02,96.19581273904721
2015-07-03,96.44559959076727
2015-07-06,97.12834770469621
2015-07-07,97.30983682547595
2015-07-08,97.53820485036756
2015-07-09,96.98731935473486
2015-07-10,96.76752321273366
2015-07-13,97.02376166582565
2015-07-14,97.07861209821675
2015-07-15,97.24388876098845
2015-07-16,96.78013406317653
2015-07-17,96.88391605986038
2015-07-20,96.65991456679832
2015-07-21,96.55098591794686
2015-07-22,96.33373098625282
2015-07-23,96.05997969742087
2015-07-24,95.63558410191649
2015-07-27,95.50035399920363
2015-07-28,96.05001854219726
2015-07-29,95.81655226142456
2015-07-30,95.9934589238608
2015-07-31,95.52813093218204
2015-08-03,95.11524240351015
2015-08-04,95.10729644806702
2015-08-05,95.32897818678575
2015-08-06,94.91220954673727
2015-08-07,95.05657510469437
2015-08-10,95.23225049488008
2015-08-11,95.52967755977073
2015-08-12,95.18081890672504
2015-08-13,95.49239597545665
2015-08-14,95.79443636963663
2015-08-17,95.7542433604597
2015-08-18,96.14378009948511
2015-08-19,95.74427962646361
2015-08-20,95.1957820226835
2015-08-21,95.1945460894778
2015-08-24,95.68200949760137
2015-08-25,94.80103232103451
2015-08-26,95.77136058946911
2015-08-27,95.28288768676262
2015-08-28,95.16710679267825
2015-08-31,95.35072162234128
2015-09-01,95.02358753234431
2015-09-02,95.21486523576145
2015-09-03,95.17205811243544
2015-09-04,95.29353879285769
2015-09-07,95.47101491118568
2015-09-08,95.48732477190786
2015-09-09,95.00468324644888
2015-09-10,95.13919578168102
2015-09-11,96.22901547737104
2015-09-14,96.39987985171759
2015-09-15,97.22164050767513
2015-09-16,97.51920134917148
2015-09-17,96.2883018088669
2015-09-18,96.37288160516749
2015-09-21,96.96471551799313
2015-09-22,97.06083594689304
2015-09-23,96.92042148780087
2015-09-24,96.86952248568466
2015-09-25,96.26801226125366
2015-09-28,95.18920292317112
2015-09-29,95.3975446043918
2015-09-30,95.79058822321367
2015-10-01,95.43614064770092
2015-10-02,95.7175159576818
2015-10-05,96.24406677943504
2015-10-06,95.67061567352837
2015-10-07,95.48765837867059
2015-10-08,95.91200451297084
2015-10-09,96.14387750699355
2015-10-12,95.34815038646644
2015-10-13,96.28381543352474
2015-10-14,94.8551835501586
2015-10-15,95.50529681257166
2015-10-16,95.39836918392194
2015-10-19,95.35364466908628
2015-10-20,94.86134677468003
2015-10-21,94.7500299727397
2015-10-22,95.84926460092863
2015-10-23,96.31699806418283
2015-10-26,96.23639476009552
2015-10-27,96.19879832208427
2015-10-28,96.4237901591511
2015-10-29,96.7234591139605
2015-10-30,96.33623622076519
2015-11-02,96.49646130223289
2015-11-03,96.93968096036893
2015-11-04,97.04561395265502
2015-11-05,97.49862180756978
2015-11-06,97.37625622689114
2015-11-09,97.33583887611306
2015-11-10,97.37793642816044
2015-11-11,97.56043245125639
2015-11-12,97.66433472086803
2015-11-13,97.3619983731668
2015-11-16,97.6342215428918
