Date,Momentum
2013-01-04,100.68456908463175
2013-01-07,101.22801004613456
2013-01-08,100.55925340587582
2013-01-09,101.82515581135354
2013-01-10,102.16698232057152
2013-01-11,102.26943591051335
2013-01-14,102.22363977844766
2013-01-15,102.36966687657466
2013-01-16,101.12912266568452
2013-01-17,100.47303292730822
2013-01-18,101.2894915755322
2013-01-21,101.27918121556488
2013-01-22,101.27845416311169
2013-01-23,100.47766283324967
2013-01-24,100.98755019807186
2013-01-25,101.21290031739382
2013-01-28,101.76581912287796
2013-01-29,102.17987214014063
2013-01-30,101.36573130596305
2013-01-31,101.23692280388849
2013-02-01,101.31061228987676
2013-02-04,99.72074407941355
2013-02-05,99.31439652637134
2013-02-06,99.18243101725
2013-02-07,98.73682659896001
2013-02-08,98.5515816034518
2013-02-11,99.66269140447064
2013-02-12,99.52608569611785
2013-02-13,98.74975378980183
2013-02-14,99.53596658666275
2013-02-15,99.351083645577
2013-02-18,100.47437558076139
2013-02-19,100.65138334536985
2013-02-20,100.30499985498277
2013-02-21,99.9033383851636
2013-02-22,99.65936401834225
2013-02-25,100.18123202566007
2013-02-26,98.17773307061849
2013-02-27,98.7654045435448
2013-02-28,99.104348188167
2013-03-01,97.87132134330436
2013-03-04,97.02873553470494
2013-03-05,98.14686176715932
2013-03-06,98.42631252195606
2013-03-07,98.46540560756951
2013-03-08,100.32537417720006
2013-03-11,100.14960617804948
2013-03-12,100.47756478148249
2013-03-13,99.53829767548251
2013-03-14,100.36634648214702
2013-03-15,100.1151148946944
2013-03-18,99.3769414039828
2013-03-19,98.27279919935225
2013-03-20,98.57659035287924
2013-03-21,98.0861519522532
2013-03-22,97.32131857309312
2013-03-25,95.98383406722198
2013-03-26,95.603862627693
2013-03-27,94.79798527171265
2013-03-28,94.01182062602267
2013-03-29,94.01182062602267
2013-04-01,94.14249847966181
2013-04-02,93.86947955025654
2013-04-03,92.74535917627651
2013-04-04,93.20014558507147
2013-04-05,93.37941528581841
2013-04-08,93.0486397368783
2013-04-09,93.50840909867567
2013-04-10,94.02446721200512
2013-04-11,94.51957566022334
2013-04-12,93.27289975334033
2013-04-15,92.16667419717412
2013-04-16,92.96724446145983
2013-04-17,93.05195368897431
2013-04-18,93.09420461874915
2013-04-19,93.89179010676494
2013-04-22,94.72270438916263
2013-04-23,95.49821203768444
2013-04-24,95.76328221392254
2013-04-25,95.59180704841657
2013-04-26,95.22021766359411
2013-04-29,95.30389727406023
2013-04-30,94.5773661732509
2013-05-01,94.88706224571258
2013-05-02,94.87137190870021
2013-05-03,96.04449628963631
2013-05-06,95.96563683597483
2013-05-07,96.96792837829076
2013-05-08,96.57701567617744
2013-05-09,96.35355025398371
2013-05-10,96.08775396512372
2013-05-13,95.66946967942111
2013-05-14,96.0909623385434
2013-05-15,96.27850349225751
2013-05-16,96.96348384715346
2013-05-17,97.37093429149691
2013-05-20,97.46653372306051
2013-05-21,96.80007603114421
2013-05-22,96.96397613731634
2013-05-23,96.3530485700995
2013-05-24,95.55742542489557
2013-05-27,95.63520835428993
2013-05-28,96.05771283047736
2013-05-29,96.33323182150326
2013-05-30,96.50234069595899
2013-05-31,96.13383027555837
2013-06-03,95.8063515782663
2013-06-04,96.39028213960856
2013-06-05,96.17142705808801
2013-06-06,95.69503016072571
2013-06-07,96.67726885500699
2013-06-10,95.86221994840685
2013-06-11,95.77429579513583
2013-06-12,95.34065049034456
2013-06-13,95.61577470694692
2013-06-14,96.09293013693316
2013-06-17,96.2365911391464
2013-06-18,96.33317004385161
2013-06-19,96.44557631243495
2013-06-20,96.1695646883093
2013-06-21,95.74256334260554
2013-06-24,95.19352219623362
2013-06-25,95.2974500094411
2013-06-26,94.86264415095451
2013-06-27,93.97655957946512
2013-06-28,93.98188538360596
2013-07-01,94.81626495143281
2013-07-02,94.25735300113804
2013-07-03,93.95835183541591
2013-07-04,95.27860169449099
2013-07-05,94.2753517013076
2013-07-08,94.58241659503278
2013-07-09,94.91110302374985
2013-07-10,94.32057630491909
2013-07-11,93.9815541661964
2013-07-12,93.79189297361333
2013-07-15,94.30506516569109
2013-07-16,93.94071805566523
2013-07-17,94.20899583714586
2013-07-18,95.7663530210242
2013-07-19,96.3558793960786
2013-07-22,96.46745729942253
2013-07-23,96.725175556225
2013-07-24,96.92408927026595
2013-07-25,96.93857671970292
2013-07-26,97.19622289790472
2013-07-29,97.29518564185956
2013-07-30,97.05118714030482
2013-07-31,97.24498487175838
2013-08-01,97.42208945988384
2013-08-02,96.9074455916887
2013-08-05,96.7313285793848
2013-08-06,96.77453787869402
2013-08-07,97.052947089655
2013-08-08,97.94154318908488
2013-08-09,98.82146989861376
2013-08-12,98.52395465686071
2013-08-13,98.3388766571387
2013-08-14,98.12055604360116
2013-08-15,98.82437017216002
2013-08-16,99.32000735486308
2013-08-19,97.66980385167939
2013-08-20,96.5629574831093
2013-08-21,96.59408701636262
2013-08-22,97.65272756675144
2013-08-23,97.96972074486494
2013-08-26,97.54618212942567
2013-08-27,97.03121039094191
2013-08-28,97.98668065311338
2013-08-29,97.90933068672133
2013-08-30,97.37067968308783
2013-09-02,97.87653624123847
2013-09-03,97.89184400570625
2013-09-04,98.30165647266884
2013-09-05,99.20947682889208
2013-09-06,99.21371441734036
2013-09-09,99.13908125168822
2013-09-10,99.22997433212073
2013-09-11,99.16910117287182
2013-09-12,98.64912522822259
2013-09-13,98.66319538659837
2013-09-16,99.24575828864094
2013-09-17,98.75463564285683
2013-09-18,98.65416385852548
2013-09-19,98.4952822951027
2013-09-20,98.57224117792285
2013-09-23,98.1619188900164
2013-09-24,98.19030966375695
2013-09-25,98.85702902930221
2013-09-26,98.33013519476681
2013-09-27,98.21545978746984
2013-09-30,97.3989416000323
2013-10-01,97.86703301349318
2013-10-02,98.67601028236118
2013-10-03,98.84919048251187
2013-10-04,99.92645048219156
2013-10-07,100.26384897599748
2013-10-08,100.21479321631296
2013-10-09,100.75386396829407
2013-10-10,101.33158241210592
2013-10-11,100.61786083849009
2013-10-14,100.58766408037374
2013-10-15,101.2497862954012
2013-10-16,101.76493035495258
2013-10-17,102.19129785472202
2013-10-18,102.12805315326676
2013-10-21,101.5652453498343
2013-10-22,101.36807435342081
2013-10-23,100.95829190510136
2013-10-24,101.14613170560062
2013-10-25,100.9186335514626
2013-10-28,100.38457234641578
2013-10-29,101.08180494395145
2013-10-30,101.11733153448023
2013-10-31,100.52885971856007
2013-11-01,100.83932480068098
2013-11-04,101.19238763616792
2013-11-05,100.76085595655046
2013-11-06,100.7758556924701
2013-11-07,100.85218429090439
2013-11-08,100.55495371529962
2013-11-11,100.84770135210512
2013-11-12,101.1875278568536
2013-11-13,99.77950371490113
2013-11-14,99.67172046979532
2013-11-15,99.49794570193544
2013-11-18,99.61809660871907
2013-11-19,99.25785934600485
2013-11-20,98.8689811429128
2013-11-21,98.26513172441324
2013-11-22,98.48890459139272
2013-11-25,98.0115145907112
2013-11-26,97.51376085105589
2013-11-27,97.28029523740598
2013-11-28,97.01365689314366
2013-11-29,96.82379135489991
2013-12-02,96.02456620771065
2013-12-03,95.6189927309347
2013-12-04,95.33467028791374
2013-12-05,94.58481803214174
2013-12-06,95.25410376967987
2013-12-09,95.20593585589671
2013-12-10,95.14461342331826
2013-12-11,95.53768849766706
2013-12-12,95.66093880574049
2013-12-13,96.08282088023469
2013-12-16,97.04968673801162
2013-12-17,96.84940647054242
2013-12-18,96.8229904844384
2013-12-19,96.83585163920424
2013-12-20,97.12608586619913
2013-12-23,97.25750490471026
2013-12-24,97.3444944916988
2013-12-25,97.3444944916988
2013-12-26,97.29696986769902
2013-12-27,97.50495212620903
2013-12-30,97.29301013050794
2013-12-31,97.44253268461412
2014-01-01,97.44253268461412
2014-01-02,97.1146025474246
2014-01-03,97.21869691026743
2014-01-06,97.27039554112935
2014-01-07,98.68317010475923
2014-01-08,99.3038389772058
2014-01-09,99.2659250473734
2014-01-10,99.29986876284752
2014-01-13,100.23648514607257
2014-01-14,99.76014165784618
2014-01-15,100.10254267748034
2014-01-16,100.07677905820097
2014-01-17,100.93133900044195
2014-01-20,100.34341800189115
2014-01-21,99.94326484631547
2014-01-22,99.89283950297944
2014-01-23,99.65281958050471
2014-01-24,98.64093168605379
2014-01-27,98.3949124704935
2014-01-28,99.4562983451122
2014-01-29,99.36006760472145
2014-01-30,98.11353373670019
2014-01-31,97.43220757905308
2014-02-03,96.91359094868524
2014-02-04,97.52760516863215
2014-02-05,97.48564974338147
2014-02-06,97.85943011018921
2014-02-07,97.85299997308681
2014-02-10,97.48749487681378
2014-02-11,97.90539492022386
2014-02-12,98.80205195782156
2014-02-13,98.04213197085788
2014-02-14,98.66089631937436
2014-02-17,98.83499577591422
2014-02-18,99.50632489784715
2014-02-19,99.33348034323083
2014-02-20,99.58793357671205
2014-02-21,99.55143871313032
2014-02-24,99.31325862602974
2014-02-25,98.53147279851015
2014-02-26,98.18205522900944
2014-02-27,97.6207074935051
2014-02-28,96.8037646511064
2014-03-03,96.03102047176154
2014-03-04,95.95929626065768
2014-03-05,96.0130694595932
2014-03-06,96.63297400350274
2014-03-07,96.26884350726968
2014-03-10,95.87649119651847
2014-03-11,95.73368522688494
2014-03-12,95.20505307994287
2014-03-13,94.73580779879204
2014-03-14,94.19859499586975
2014-03-17,94.74082283675949
2014-03-18,94.63168136783077
2014-03-19,94.44594365049622
2014-03-20,94.82678125441987
2014-03-21,94.89416184961536
2014-03-24,95.13082460040766
2014-03-25,95.31280013422477
2014-03-26,95.80848813524484
2014-03-27,95.87243670040968
2014-03-28,95.85629642255643
2014-03-31,95.8350228332005
2014-04-01,96.44052994862005
2014-04-02,96.31067106652509
2014-04-03,96.98443339211528
2014-04-04,97.96163423298084
2014-04-07,97.90701474074187
2014-04-08,97.68956422497321
2014-04-09,97.80925097582103
2014-04-10,98.05276765799658
2014-04-11,98.43517463505484
2014-04-14,98.47089786001264
2014-04-15,98.16594044354522
2014-04-16,98.7452805879191
2014-04-17,99.76638494339065
2014-04-18,99.76638494339065
2014-04-21,99.82624298411652
2014-04-22,98.80168719078922
2014-04-23,98.92842329843297
2014-04-24,97.77263827679337
2014-04-25,97.68138477627437
2014-04-28,96.86128571079455
2014-04-29,98.04622615165243
2014-04-30,97.77850815439874
2014-05-01,97.65923536484844
2014-05-02,98.35081600461226
2014-05-05,98.26868138736084
2014-05-06,98.58038489403381
2014-05-07,98.48206290428567
2014-05-08,99.53272328154873
2014-05-09,98.92903954391775
2014-05-12,98.4809531509819
2014-05-13,98.63267091119334
2014-05-14,98.64245718434417
2014-05-15,97.13040740252174
2014-05-16,96.81090373969664
2014-05-19,97.45496660786966
2014-05-20,97.05584595013555
2014-05-21,96.85246042781218
2014-05-22,96.60030705189051
2014-05-23,97.06701064757397
2014-05-26,97.56679633257865
2014-05-27,97.65769364586397
2014-05-28,98.00482654705853
2014-05-29,97.68261528675146
2014-05-30,97.31919884989601
2014-06-02,97.45742735035454
2014-06-03,97.35976855190991
2014-06-04,97.1057966475074
2014-06-05,97.86717713953895
2014-06-06,98.12141726961782
2014-06-09,97.99380493120368
2014-06-10,97.28687581218418
2014-06-11,96.70097813517837
2014-06-12,96.71681498860893
2014-06-13,96.64058506951604
2014-06-16,96.1755038319931
2014-06-17,95.96463164833588
2014-06-18,95.85907168200933
2014-06-19,96.0028172497485
2014-06-20,95.57841872631988
2014-06-23,95.59688190650493
2014-06-24,95.05803857229868
2014-06-25,95.15030996084558
2014-06-26,95.06255850789714
2014-06-27,94.74832329338804
2014-06-30,94.45075437831058
2014-07-01,95.03452939472689
2014-07-02,94.98723785765088
2014-07-03,94.86724817401135
2014-07-04,94.20869543230276
2014-07-07,93.88343296017486
2014-07-08,93.4039431877902
2014-07-09,93.9055844502404
2014-07-10,93.64302854098348
2014-07-11,93.4231422602901
2014-07-14,93.44758136833866
2014-07-15,93.14578228703662
2014-07-16,93.1236870675447
2014-07-17,92.35642933117357
2014-07-18,92.09871019117718
2014-07-21,91.46238790134262
2014-07-22,91.4446771717598
2014-07-23,92.0667471044426
2014-07-24,92.68283022312784
2014-07-25,92.64408972265582
2014-07-28,92.4280714433116
2014-07-29,92.62687925580855
2014-07-30,91.59330159049831
2014-07-31,91.35331926807049
2014-08-01,91.24802609638773
2014-08-04,91.41073849496257
2014-08-05,91.25332984108246
2014-08-06,91.66532004495845
2014-08-07,91.8013150129005
2014-08-08,92.24529542272032
2014-08-11,91.80888595635491
2014-08-12,91.25931392671583
2014-08-13,90.798294112129
2014-08-14,90.61319795495619
2014-08-15,90.32197606655733
2014-08-18,90.115663024496
2014-08-19,89.76666244648302
2014-08-20,89.58446138553121
2014-08-21,89.5789040729308
2014-08-22,89.64292952714779
2014-08-25,90.01960621498152
2014-08-26,90.3093084728073
2014-08-27,90.20942509506615
2014-08-28,89.82355504583316
2014-08-29,89.64541614675188
2014-09-01,89.3602537354852
2014-09-02,89.67156077846931
2014-09-03,90.3452833101514
2014-09-04,90.9109656749992
2014-09-05,91.18085046626229
2014-09-08,90.76317148965832
2014-09-09,90.7254663599277
2014-09-10,90.5904827830473
2014-09-11,90.28418337572346
2014-09-12,89.95783503615081
2014-09-15,89.81476957597367
2014-09-16,89.6275694425027
2014-09-17,89.55817176863137
2014-09-18,89.71243310698566
2014-09-19,89.98611211861741
2014-09-22,89.21091568863115
2014-09-23,89.04890724650043
2014-09-24,88.98146901535189
2014-09-25,89.15522465211626
2014-09-26,89.10727556225237
2014-09-29,88.54740634548571
2014-09-30,88.36918968635742
2014-10-01,88.14532176332784
2014-10-02,87.49056832506471
2014-10-03,87.6037554292962
2014-10-06,88.0783923283896
2014-10-07,88.30247401298216
2014-10-08,88.09962788313098
2014-10-09,87.53011442517733
2014-10-10,87.84315621275401
2014-10-13,88.18832560301877
2014-10-14,87.92030247557649
2014-10-15,87.20512018261242
2014-10-16,86.86283498936625
2014-10-17,86.98240951402093
2014-10-20,86.51101074168318
2014-10-21,87.04696374316696
2014-10-22,86.61815201738074
2014-10-23,86.84765723971029
2014-10-24,87.18008025272057
2014-10-27,85.98362147206733
2014-10-28,85.99788671944395
2014-10-29,85.4839066827483
2014-10-30,84.94881746023816
2014-10-31,85.40152387918167
2014-11-03,85.27458123371187
2014-11-04,84.12972041026944
2014-11-05,84.62549171709917
2014-11-06,84.68713831162653
2014-11-07,84.95384843505767
2014-11-10,84.63455151884523
2014-11-11,84.48849970355157
2014-11-12,84.08929147840207
2014-11-13,83.99699049206707
2014-11-14,84.8977809346042
2014-11-17,84.79726507975029
2014-11-18,84.57967983223598
2014-11-19,84.54072223221279
2014-11-20,84.115567777262
2014-11-21,85.47566048223135
2014-11-24,85.48083379097423
2014-11-25,85.05426970976474
2014-11-26,84.78104680496033
2014-11-27,84.17582289882826
2014-11-28,83.31862900389405
2014-12-01,83.0231822712804
2014-12-02,83.29095023273375
2014-12-03,83.19793334626125
2014-12-04,82.43892298975386
2014-12-05,82.91349457528034
2014-12-08,82.32311954196165
2014-12-09,81.67310556385777
2014-12-10,80.67413866630005
2014-12-11,80.14595525260947
2014-12-12,79.17904868027738
2014-12-15,78.86701344008384
2014-12-16,80.6777488787029
2014-12-17,80.84220927991787
2014-12-18,80.5014359580327
2014-12-19,81.45125509925886
2014-12-22,80.83908028400413
2014-12-23,81.62571646614442
2014-12-24,81.88873867410075
2014-12-25,81.88873867410075
2014-12-26,81.73261172705577
2014-12-29,81.23086532205298
2014-12-30,80.98505189597998
2014-12-31,81.24480301455216
2015-01-01,81.24480301455216
2015-01-02,81.2808376169432
2015-01-05,79.63715192504824
2015-01-06,80.28979071236931
2015-01-07,80.97248950035676
2015-01-08,81.39506243913964
2015-01-09,80.54282377237382
2015-01-12,80.29881508027358
2015-01-13,80.42304516662396
2015-01-14,79.76610302003363
2015-01-15,80.67568448102922
2015-01-16,81.58670244686087
2015-01-19,81.35495693320465
2015-01-20,81.80807537814812
2015-01-21,82.55237672307547
2015-01-22,82.99047634714546
2015-01-23,82.57795478121717
2015-01-26,82.69090136210853
2015-01-27,83.3359599465322
2015-01-28,82.58264511249533
2015-01-29,81.7111317798656
2015-01-30,81.36203887070528
2015-02-02,81.58230548941467
2015-02-03,84.15229721518281
2015-02-04,83.61796242731417
2015-02-05,84.2681434459929
2015-02-06,84.55821332920858
2015-02-09,85.00403791462995
2015-02-10,84.34151403103724
2015-02-11,84.49640720700579
2015-02-12,85.08870997970041
2015-02-13,85.57777644225611
2015-02-16,85.80821019398633
2015-02-17,85.09705721426668
2015-02-18,85.21263726632483
2015-02-19,84.71240729503451
2015-02-20,84.50055561793295
2015-02-23,83.48730751483171
2015-02-24,83.43294399992821
2015-02-25,83.16953746276437
2015-02-26,83.49846339206773
2015-02-27,84.08615674585852
2015-03-02,83.85193422485658
2015-03-03,83.6306128548406
2015-03-04,84.21610530179709
2015-03-05,84.47923750686242
2015-03-06,85.24242598385555
2015-03-09,85.58967176450994
2015-03-10,85.0083075939915
2015-03-11,85.39629097237757
2015-03-12,84.95135853266608
2015-03-13,84.16269308572957
2015-03-16,83.86959275065392
2015-03-17,83.85137941099126
2015-03-18,83.29114470725959
2015-03-19,83.45748695367574
2015-03-20,84.18708386809199
2015-03-23,84.72198931890965
2015-03-24,84.75094570296531
2015-03-25,85.3293882025862
2015-03-26,85.58679818486723
2015-03-27,84.33997665126783
2015-03-30,84.58982535160806
2015-03-31,84.51319603756761
2015-04-01,85.04651627327794
2015-04-02,84.97043400618318
2015-04-03,84.97043400618318
2015-04-06,84.92972383355158
2015-04-07,84.98575419813783
2015-04-08,84.04732481726484
2015-04-09,84.07174244377752
2015-04-10,84.02096051047303
2015-04-13,84.41180002096631
2015-04-14,84.3705885537583
2015-04-15,84.99427131663555
2015-04-16,85.14739174952797
2015-04-17,85.17559273339018
2015-04-20,84.82914818295096
2015-04-21,84.64733055382116
2015-04-22,84.1493172662336
2015-04-23,84.64774161805607
2015-04-24,84.12736786392924
2015-04-27,84.27231985270433
2015-04-28,85.07645017975382
2015-04-29,85.54737590987243
2015-04-30,85.90452942930264
2015-05-01,85.69911334609897
2015-05-04,85.30881760807344
2015-05-05,85.54688589745659
2015-05-06,86.32263852699958
2015-05-07,85.73562737791023
2015-05-08,85.91052161728987
2015-05-11,85.35893899726537
2015-05-12,85.0428310786838
2015-05-13,84.99871853910656
2015-05-14,84.67690210457688
2015-05-15,84.680978329858
2015-05-18,83.99443260898734
2015-05-19,84.23314006477929
2015-05-20,84.25367947335265
2015-05-21,84.40023139109492
2015-05-22,83.6713483792003
2015-05-25,83.34410001863002
2015-05-26,83.30021822330554
2015-05-27,83.35713599056626
2015-05-28,82.81241668445469
2015-05-29,82.74740925879568
2015-06-01,82.1307663989157
2015-06-02,82.9603536605987
2015-06-03,83.06549710906737
2015-06-04,83.0429449326905
2015-06-05,83.0552793945217
2015-06-08,83.09305810921303
2015-06-09,83.41428190264429
2015-06-10,83.7761306794976
2015-06-11,83.83330051466588
2015-06-12,84.05308212998916
2015-06-15,83.99235590806397
2015-06-16,83.60221319860437
2015-06-17,83.80870772041689
2015-06-18,83.45132190975308
2015-06-19,84.03102013283
2015-06-22,84.85374288146899
2015-06-23,84.80280623246671
2015-06-24,85.20840793724531
2015-06-25,84.99238111646638
2015-06-26,85.09458966488226
2015-06-29,84.65260298178067
2015-06-30,84.0825967831929
2015-07-01,83.88566843305298
2015-07-02,83.40329010389844
2015-07-03,83.25593449189105
2015-07-06,82.55209440668183
2015-07-07,81.89723650527431
2015-07-08,82.58801847843912
2015-07-09,83.28279537124735
2015-07-10,83.35836475240761
2015-07-13,83.23336327358068
2015-07-14,83.51018963630261
2015-07-15,83.36803510460875
2015-07-16,82.76819870796474
2015-07-17,82.6667121434645
2015-07-20,82.44191534135157
2015-07-21,83.03320122761514
2015-07-22,83.01500690998556
2015-07-23,82.61380399822733
2015-07-24,81.63491545251777
2015-07-27,81.25111372900706
2015-07-28,82.20450363504251
2015-07-29,82.22588634933857
2015-07-30,81.60764146209274
2015-07-31,81.1684844612724
2015-08-03,80.80932240779957
2015-08-04,80.45831593354582
2015-08-05,80.62539981867944
2015-08-06,81.08016661492056
2015-08-07,81.26937970264915
2015-08-10,81.02365353821988
2015-08-11,80.76895939118782
2015-08-12,80.37638306627737
2015-08-13,79.93370512578359
2015-08-14,79.60473245355084
2015-08-17,78.95018443858932
2015-08-18,78.67718269101569
2015-08-19,78.2457277969886
2015-08-20,78.03554275398946
2015-08-21,78.03101619403628
2015-08-24,77.07634604195634
2015-08-25,78.19571001547094
2015-08-26,77.01364136393344
2015-08-27,77.6334759912747
2015-08-28,77.6640507272465
2015-08-31,77.8748792747205
2015-09-01,77.14188680069499
2015-09-02,75.86060414108846
2015-09-03,76.19905877211326
2015-09-04,75.44466551346108
2015-09-07,75.74331196148563
2015-09-08,75.77612466080478
2015-09-09,76.4927080750856
2015-09-10,75.34103500735533
2015-09-11,74.89908046354726
2015-09-14,74.86230838525037
2015-09-15,74.99199446425914
2015-09-16,75.63266980708691
2015-09-17,75.41884209537474
2015-09-18,74.35348137950821
2015-09-21,73.30931502438719
2015-09-22,72.5561895542652
2015-09-23,72.66292410551131
2015-09-24,72.24026884586111
2015-09-25,72.4893485121325
2015-09-28,71.0328406592123
2015-09-29,71.43542261771778
2015-09-30,71.6940218344519
2015-10-01,71.97979848871732
2015-10-02,72.40530082627016
2015-10-05,73.53818312949187
2015-10-06,74.97691522570875
2015-10-07,76.60472882109627
2015-10-08,76.78843817561184
2015-10-09,76.75844192745444
2015-10-12,75.58140431283188
2015-10-13,75.65110927124269
2015-10-14,76.06752296796347
2015-10-15,75.8743426282859
2015-10-16,76.04618483241063
2015-10-19,75.19126484870131
2015-10-20,75.15939059247727
2015-10-21,75.57076583210075
2015-10-22,76.16243054380234
2015-10-23,75.08198586375245
2015-10-26,74.30840093528296
2015-10-27,73.86621306670148
2015-10-28,73.89829200899906
2015-10-29,73.65624396744845
2015-10-30,74.00903610840678
2015-11-02,74.12618617838234
2015-11-03,73.63392013045271
2015-11-04,73.26350864620092
2015-11-05,72.53536330246517
2015-11-06,73.34344930211441
2015-11-09,73.26725444095618
2015-11-10,73.26996089558513
2015-11-11,73.05305158998092
2015-11-12,72.32676974948276
2015-11-13,72.51856149763539
2015-11-16,72.32735463547093
