Date,Quality
2013-01-04,97.83474656579206
2013-01-07,98.33174234722901
2013-01-08,99.75712393363436
2013-01-09,98.40786058337967
2013-01-10,98.2939344088529
2013-01-11,98.99449861816369
2013-01-14,99.30027857223865
2013-01-15,99.33044317011681
2013-01-16,100.47969536768763
2013-01-17,99.91577177663724
2013-01-18,99.36261432941399
2013-01-21,99.48111536847307
2013-01-22,99.97313457397999
2013-01-23,100.6446243351243
2013-01-24,99.849817813259
2013-01-25,99.12570162487764
2013-01-28,98.69535002549435
2013-01-29,98.01742793527296
2013-01-30,98.39651002588326
2013-01-31,97.83832645197357
2013-02-01,96.85997426177909
2013-02-04,98.34799473183853
2013-02-05,97.88771094614384
2013-02-06,98.0153955439586
2013-02-07,97.7484681816567
2013-02-08,97.16770906314352
2013-02-11,96.04034311487868
2013-02-12,95.5360928155129
2013-02-13,95.92941462471414
2013-02-14,95.43420132197178
2013-02-15,95.15977427069095
2013-02-18,92.64226656973825
2013-02-19,91.88246722666042
2013-02-20,91.25768125576226
2013-02-21,92.15474214966775
2013-02-22,92.36671452619174
2013-02-25,91.40254507010485
2013-02-26,94.01058383460823
2013-02-27,91.83651039999188
2013-02-28,90.99642006705012
2013-03-01,91.49840089567388
2013-03-04,92.51131479805214
2013-03-05,91.07612608927913
2013-03-06,90.61587017519493
2013-03-07,89.44132541591546
2013-03-08,88.19618824159508
2013-03-11,87.65355326845598
2013-03-12,86.6758235457219
2013-03-13,86.30733505969306
2013-03-14,85.2812971962998
2013-03-15,84.78507906357046
2013-03-18,85.38434107211307
2013-03-19,86.13349426233333
2013-03-20,86.4695008943905
2013-03-21,86.20778470346258
2013-03-22,87.54820451276467
2013-03-25,88.90565768411304
2013-03-26,89.38173607436192
2013-03-27,90.43157837609003
2013-03-28,91.28974884635693
2013-03-29,91.28974884635693
2013-04-01,90.86465411026354
2013-04-02,90.32665173166227
2013-04-03,91.60031875181602
2013-04-04,92.34987502552924
2013-04-05,92.24278444790414
2013-04-08,92.9184655978554
2013-04-09,93.17084993262866
2013-04-10,92.30464395158202
2013-04-11,92.48592215250589
2013-04-12,94.65446495102421
2013-04-15,94.9864912771103
2013-04-16,95.04803619025817
2013-04-17,95.41561028205936
2013-04-18,95.93577545631047
2013-04-19,97.61825339427658
2013-04-22,96.5212350823732
2013-04-23,95.78060654149006
2013-04-24,93.9920515927991
2013-04-25,93.54453559263844
2013-04-26,94.0926752794728
2013-04-29,93.77301880375714
2013-04-30,94.8841018854216
2013-05-01,94.15230320033834
2013-05-02,94.60310145967351
2013-05-03,92.72150878847805
2013-05-06,93.18192967111627
2013-05-07,91.87590537027228
2013-05-08,91.90461485333933
2013-05-09,91.77455105510988
2013-05-10,93.02009792862573
2013-05-13,93.38209720789952
2013-05-14,92.93041003150891
2013-05-15,92.66239862265357
2013-05-16,92.98551427559086
2013-05-17,93.04713665598223
2013-05-20,92.41220094370078
2013-05-21,92.72347369919416
2013-05-22,92.17926616779704
2013-05-23,92.80944073408261
2013-05-24,93.38516797523631
2013-05-27,92.92938364833137
2013-05-28,91.70939072496488
2013-05-29,91.56035678901496
2013-05-30,91.04104286025832
2013-05-31,90.63786493270966
2013-06-03,91.6034246527108
2013-06-04,90.81358011168129
2013-06-05,91.3003306009929
2013-06-06,92.87071331440946
2013-06-07,91.24297562735104
2013-06-10,91.59996895793921
2013-06-11,92.4769134287044
2013-06-12,93.33457220443408
2013-06-13,93.16242786828118
2013-06-14,91.54610569999268
2013-06-17,91.63704869488978
2013-06-18,91.56381706094969
2013-06-19,91.439961487576
2013-06-20,92.07323816647316
2013-06-21,93.17959035774702
2013-06-24,93.57711280928133
2013-06-25,93.17507408049993
2013-06-26,93.20263880714046
2013-06-27,93.81412224064601
2013-06-28,94.33426479188304
2013-07-01,93.77344579097223
2013-07-02,94.74974606535497
2013-07-03,95.44209921165867
2013-07-04,93.19242170780682
2013-07-05,95.17977251732819
2013-07-08,94.35153374454751
2013-07-09,93.76693555954164
2013-07-10,94.12548685726816
2013-07-11,94.91407428089396
2013-07-12,95.10909194143339
2013-07-15,94.09004727641286
2013-07-16,93.83641025525792
2013-07-17,93.23844314327785
2013-07-18,91.10926955890564
2013-07-19,89.11739291932574
2013-07-22,90.04413235229919
2013-07-23,89.8309645486646
2013-07-24,89.10938527751642
2013-07-25,88.59675095109655
2013-07-26,89.45818482742828
2013-07-29,89.81267044158047
2013-07-30,89.8405023726955
2013-07-31,89.69177815180755
2013-08-01,88.95479534111561
2013-08-02,88.85869896124996
2013-08-05,88.84916591665592
2013-08-06,90.89332658707193
2013-08-07,90.95607689866839
2013-08-08,90.19065779615795
2013-08-09,90.65029263597258
2013-08-12,91.47097993338885
2013-08-13,90.68849937634259
2013-08-14,90.63365888697939
2013-08-15,90.00641217584503
2013-08-16,88.6697915076925
2013-08-19,90.24150208133226
2013-08-20,91.73560866547955
2013-08-21,91.80557190562035
2013-08-22,90.83385169202467
2013-08-23,90.54308834132236
2013-08-26,91.16030733798165
2013-08-27,91.87241957882883
2013-08-28,91.96862928693307
2013-08-29,91.75552514811869
2013-08-30,92.6440297242863
2013-09-02,91.35332921746158
2013-09-03,91.17946670473505
2013-09-04,91.63321425795202
2013-09-05,89.74990870267749
2013-09-06,88.29733026313457
2013-09-09,88.70346911158107
2013-09-10,87.93817171467887
2013-09-11,87.55523766419711
2013-09-12,87.99936914514294
2013-09-13,88.18701230153823
2013-09-16,87.35347468468373
2013-09-17,88.06524905034706
2013-09-18,88.27113217807685
2013-09-19,88.40313955884754
2013-09-20,88.51265197760577
2013-09-23,89.076977392955
2013-09-24,88.35410344271041
2013-09-25,87.32172627125175
2013-09-26,87.30825729133849
2013-09-27,87.45967412577839
2013-09-30,88.55075217414532
2013-10-01,87.57415993143786
2013-10-02,87.27148035953284
2013-10-03,87.31748253923283
2013-10-04,86.25452662944396
2013-10-07,84.38677362760092
2013-10-08,84.31511050903664
2013-10-09,84.65271984817146
2013-10-10,84.59484397576028
2013-10-11,85.37376276490453
2013-10-14,85.32826408923644
2013-10-15,83.7940177023019
2013-10-16,83.56997452287118
2013-10-17,83.22940500335606
2013-10-18,83.6405016491736
2013-10-21,84.71400801112213
2013-10-22,83.92543396665431
2013-10-23,83.56901488797506
2013-10-24,84.00563132467317
2013-10-25,84.44105347993033
2013-10-28,85.43594510238026
2013-10-29,84.7523690175112
2013-10-30,84.1692945560703
2013-10-31,83.79505651227426
2013-11-01,84.57930933434999
2013-11-04,84.61337757746342
2013-11-05,84.52742040882983
2013-11-06,84.75408151501374
2013-11-07,83.72357132737784
2013-11-08,83.73113798915813
2013-11-11,83.56287782396322
2013-11-12,83.53555247436049
2013-11-13,84.36903966341711
2013-11-14,84.58154972622472
2013-11-15,84.66772610907834
2013-11-18,83.18866566137743
2013-11-19,83.7922536430337
2013-11-20,84.09940081152034
2013-11-21,84.52933125395462
2013-11-22,83.67966707171462
2013-11-25,83.53950167846962
2013-11-26,83.89654303390265
2013-11-27,83.40151938223065
2013-11-28,83.25107861109022
2013-11-29,83.42064646063898
2013-12-02,84.3054206018684
2013-12-03,85.990960418858
2013-12-04,86.24432777655875
2013-12-05,86.71769320612826
2013-12-06,86.606076106805
2013-12-09,86.49862623612584
2013-12-10,86.67862799563211
2013-12-11,85.84908142976525
2013-12-12,85.52408287580126
2013-12-13,85.32449601749694
2013-12-16,84.85258092303022
2013-12-17,85.4018614609787
2013-12-18,85.21800600046677
2013-12-19,85.33808195365243
2013-12-20,84.98439789610701
2013-12-23,84.84608297775992
2013-12-24,84.94701451709122
2013-12-25,84.94701451709122
2013-12-26,85.1657832394693
2013-12-27,85.00952278108039
2013-12-30,85.70786724078907
2013-12-31,85.82740993620749
2014-01-01,85.82740993620749
2014-01-02,86.60242629572436
2014-01-03,86.42856039955906
2014-01-06,86.16771159288422
2014-01-07,85.93089020112583
2014-01-08,86.10783692172258
2014-01-09,86.38360908763758
2014-01-10,85.97881802207327
2014-01-13,84.68662030122536
2014-01-14,84.74908106839472
2014-01-15,84.12359526595539
2014-01-16,84.18515318894715
2014-01-17,83.27511147269958
2014-01-20,83.87056911087585
2014-01-21,83.70008821766412
2014-01-22,83.45332425312525
2014-01-23,83.67835482370604
2014-01-24,85.41242535230006
2014-01-27,84.80185109603195
2014-01-28,83.42118962098934
2014-01-29,83.88460066975925
2014-01-30,84.34890550123413
2014-01-31,85.09257174593226
2014-02-03,84.27247257820785
2014-02-04,83.60258751677695
2014-02-05,84.48624829177203
2014-02-06,83.60969792853129
2014-02-07,83.86072929605896
2014-02-10,84.1921146157122
2014-02-11,83.01302275901442
2014-02-12,82.0730029796623
2014-02-13,81.90015050301214
2014-02-14,80.85529303448496
2014-02-17,80.92649570123668
2014-02-18,80.11122257151052
2014-02-19,79.76736408433482
2014-02-20,80.36192637364947
2014-02-21,80.0311871215976
2014-02-24,79.85514020953254
2014-02-25,80.57156567850917
2014-02-26,80.67490443946797
2014-02-27,81.02108353467513
2014-02-28,81.09654511617236
2014-03-03,81.846202708384
2014-03-04,81.44179955142586
2014-03-05,81.18841959088213
2014-03-06,81.26403916584228
2014-03-07,82.83385603402233
2014-03-10,83.53901218721545
2014-03-11,83.0895416442997
2014-03-12,83.56823994005782
2014-03-13,83.98705760380344
2014-03-14,84.1192045457258
2014-03-17,83.57364609947355
2014-03-18,83.71743332327853
2014-03-19,83.51613224533298
2014-03-20,82.81858512112714
2014-03-21,82.73204303041005
2014-03-24,83.08178123499096
2014-03-25,82.6599443920541
2014-03-26,81.48600879248434
2014-03-27,81.54131372722199
2014-03-28,80.8926138053025
2014-03-31,81.95992537375422
2014-04-01,80.91182497499025
2014-04-02,81.25353426735103
2014-04-03,80.83356163654025
2014-04-04,79.7474762962546
2014-04-07,80.28589180939268
2014-04-08,81.46304049832047
2014-04-09,81.10138817321102
2014-04-10,80.56036949984657
2014-04-11,80.4847604798045
2014-04-14,81.66296471742427
2014-04-15,83.22849144020054
2014-04-16,81.91108455168093
2014-04-17,81.47215722220312
2014-04-18,81.47215722220312
2014-04-21,81.51650601778229
2014-04-22,81.77433871667598
2014-04-23,81.80322272159297
2014-04-24,82.81084355787762
2014-04-25,83.43788615401735
2014-04-28,84.85273211781531
2014-04-29,83.65184961448301
2014-04-30,84.51776287963361
2014-05-01,84.2941535640388
2014-05-02,84.93546208481253
2014-05-05,84.9519049044348
2014-05-06,84.27088519241815
2014-05-07,84.01985800172059
2014-05-08,83.97072022361702
2014-05-09,85.18211565727626
2014-05-12,85.18794300284011
2014-05-13,83.65293696934387
2014-05-14,84.10260005301095
2014-05-15,86.28265859235889
2014-05-16,86.8675617733035
2014-05-19,86.2479683142625
2014-05-20,85.48755667360311
2014-05-21,84.822977909918
2014-05-22,84.64624902564358
2014-05-23,84.11760666982389
2014-05-26,83.40654233685413
2014-05-27,83.26458588756219
2014-05-28,82.86189991017602
2014-05-29,83.03649264295099
2014-05-30,83.34977342184283
2014-06-02,83.12041969105529
2014-06-03,83.53983427108383
2014-06-04,83.82852086734526
2014-06-05,82.57906281544085
2014-06-06,82.64029710539809
2014-06-09,82.90028193794178
2014-06-10,83.56923332952763
2014-06-11,84.29421674479168
2014-06-12,84.32851328710092
2014-06-13,84.90333801081678
2014-06-16,85.40467613583995
2014-06-17,85.35811548181613
2014-06-18,84.93169326138907
2014-06-19,84.36762625639554
2014-06-20,84.39210072078963
2014-06-23,84.70611594454469
2014-06-24,85.22670096058697
2014-06-25,86.19890875964336
2014-06-26,85.87071030224732
2014-06-27,85.78534668841536
2014-06-30,86.19184174005846
2014-07-01,85.36436664901932
2014-07-02,84.73563990802965
2014-07-03,84.33441703907032
2014-07-04,84.29244807236059
2014-07-07,85.11952971802191
2014-07-08,85.72934365792483
2014-07-09,85.85929985631093
2014-07-10,86.39621496964793
2014-07-11,86.04806505983652
2014-07-14,86.00641780672136
2014-07-15,86.01459662921674
2014-07-16,86.63508618057453
2014-07-17,87.5594905037126
2014-07-18,87.79821661934965
2014-07-21,88.21273695380515
2014-07-22,87.21932143617968
2014-07-23,87.141050781549
2014-07-24,86.30545781766838
2014-07-25,87.3118743196027
2014-07-28,87.47770760713306
2014-07-29,87.07995814546281
2014-07-30,88.20205716354279
2014-07-31,89.16071428162687
2014-08-01,89.71525917263716
2014-08-04,89.30731725468941
2014-08-05,90.24177636200686
2014-08-06,91.30690892503027
2014-08-07,91.59207465229932
2014-08-08,91.24033534634016
2014-08-11,90.70005742363831
2014-08-12,91.12580823852393
2014-08-13,90.23366477454053
2014-08-14,89.77213775816388
2014-08-15,90.10486299850864
2014-08-18,90.01901178305056
2014-08-19,89.98241551414594
2014-08-20,90.50851494076069
2014-08-21,90.24323308061157
2014-08-22,90.22571615098633
2014-08-25,89.4505122556978
2014-08-26,88.42219876509755
2014-08-27,88.38683944785896
2014-08-28,89.31210732585951
2014-08-29,89.4653464175391
2014-09-01,89.6754655434566
2014-09-02,89.45028524698988
2014-09-03,87.90654103334793
2014-09-04,86.87447974679858
2014-09-05,86.55478116769838
2014-09-08,86.86135946509108
2014-09-09,87.28524873211701
2014-09-10,87.91999832202127
2014-09-11,88.00016126361801
2014-09-12,88.46874178231168
2014-09-15,88.95719681151517
2014-09-16,89.58963249859951
2014-09-17,89.96198032672999
2014-09-18,89.01258719637703
2014-09-19,89.22777462458959
2014-09-22,90.0187026758215
2014-09-23,90.75921041571151
2014-09-24,90.60292393067955
2014-09-25,89.9376403044123
2014-09-26,90.55551547430389
2014-09-29,91.26205243380353
2014-09-30,91.59726828496487
2014-10-01,91.83079010482206
2014-10-02,93.31592687579976
2014-10-03,93.55178384168444
2014-10-06,92.96986280353283
2014-10-07,93.02947635617733
2014-10-08,93.8978874551071
2014-10-09,94.03052374461808
2014-10-10,94.75076793980809
2014-10-13,93.92139964049565
2014-10-14,93.80660721796819
2014-10-15,95.615773848166
2014-10-16,95.56631452961106
2014-10-17,95.46100636607517
2014-10-20,97.75244091234777
2014-10-21,97.33955862843413
2014-10-22,96.86108580683934
2014-10-23,97.11259302309547
2014-10-24,98.84563782002293
2014-10-27,100.84308538143489
2014-10-28,100.02092349098821
2014-10-29,100.0609391100827
2014-10-30,101.37731755086237
2014-10-31,100.05474769683283
2014-11-03,100.49730651875967
2014-11-04,101.62327442815263
2014-11-05,101.0301472573773
2014-11-06,100.49125566410302
2014-11-07,100.85727025201315
2014-11-10,100.94801976168324
2014-11-11,100.98003816664463
2014-11-12,102.67040738337387
2014-11-13,103.22248445131007
2014-11-14,102.58182581014438
2014-11-17,103.49230274770872
2014-11-18,103.26302065404684
2014-11-19,102.68191722471374
2014-11-20,103.0706818364206
2014-11-21,100.63850808987021
2014-11-24,100.23026168369744
2014-11-25,99.41492049985828
2014-11-26,99.87557620930097
2014-11-27,99.76582038311994
2014-11-28,101.0291749865754
2014-12-01,100.83589293743935
2014-12-02,101.58652176035352
2014-12-03,101.40293199918125
2014-12-04,102.06654316140653
2014-12-05,100.76631120742452
2014-12-08,101.72499457045384
2014-12-09,103.10781025933261
2014-12-10,103.62342744583705
2014-12-11,105.09502398217992
2014-12-12,106.10735488600427
2014-12-15,108.02041570224465
2014-12-16,104.39239180902489
2014-12-17,105.68548918810495
2014-12-18,105.89254788886075
2014-12-19,104.81217507478752
2014-12-22,105.44349441458513
2014-12-23,104.22280645090088
2014-12-24,104.32952943051643
2014-12-25,104.32952943051643
2014-12-26,104.51086336403918
2014-12-29,104.66153466638993
2014-12-30,105.37785826411245
2014-12-31,104.74002205895388
2015-01-01,104.74002205895388
2015-01-02,104.84146480184967
2015-01-05,106.96095426967264
2015-01-06,106.30552871617834
2015-01-07,106.42430283297662
2015-01-08,105.34105655644868
2015-01-09,106.64498704128637
2015-01-12,106.87229453771084
2015-01-13,106.9679862314846
2015-01-14,108.16513178591252
2015-01-15,104.79377406042407
2015-01-16,103.11689457184184
2015-01-19,103.82314877823589
2015-01-20,102.98206561809029
2015-01-21,102.28937034261436
2015-01-22,101.64040129672664
2015-01-23,101.16959374393049
2015-01-26,101.11105884142698
2015-01-27,99.33642943492214
2015-01-28,97.5026782812586
2015-01-29,98.03745381479581
2015-01-30,97.64324417179628
2015-02-02,97.52341349964993
2015-02-03,97.1958628260991
2015-02-04,98.09262535730296
2015-02-05,99.0532033638089
2015-02-06,98.38592847833561
2015-02-09,98.83523764836819
2015-02-10,99.23233865564447
2015-02-11,98.63612853539232
2015-02-12,98.26029632837822
2015-02-13,99.00304663829196
2015-02-16,98.63540583744431
2015-02-17,98.42092295457903
2015-02-18,97.74319330482588
2015-02-19,97.4465586854905
2015-02-20,98.01321879836688
2015-02-23,98.18159236987786
2015-02-24,97.71731839562898
2015-02-25,97.66368643685247
2015-02-26,97.72206519349574
2015-02-27,96.10190186385364
2015-03-02,97.13682815223638
2015-03-03,97.2734660624158
2015-03-04,96.27968039363391
2015-03-05,95.31961178484389
2015-03-06,94.65187074926794
2015-03-09,94.06430944361932
2015-03-10,93.73258457835902
2015-03-11,92.12562610978006
2015-03-12,92.48367260659356
2015-03-13,92.41236575162688
2015-03-16,92.36884526062927
2015-03-17,93.24172361985215
2015-03-18,94.41297886590216
2015-03-19,94.2199390778012
2015-03-20,93.82066266592001
2015-03-23,94.67880396171995
2015-03-24,94.19278544586199
2015-03-25,93.28898636790323
2015-03-26,93.3421358780091
2015-03-27,94.67051397064385
2015-03-30,93.66047759394827
2015-03-31,94.36381256256814
2015-04-01,93.62026467883699
2015-04-02,94.40760921839664
2015-04-03,94.40760921839664
2015-04-06,94.33793260584787
2015-04-07,93.5288091527554
2015-04-08,93.77591093666194
2015-04-09,92.75796860969332
2015-04-10,92.86286820782951
2015-04-13,92.68349565404007
2015-04-14,92.51485126198322
2015-04-15,92.66948777043746
2015-04-16,92.4080493174917
2015-04-17,93.24830770982565
2015-04-20,93.3173514076643
2015-04-21,93.52375538632656
2015-04-22,94.46947278343362
2015-04-23,96.04730963766401
2015-04-24,97.41872675892857
2015-04-27,96.7177963929824
2015-04-28,96.12356176549436
2015-04-29,96.93084105938149
2015-04-30,97.13830133877433
2015-05-01,98.07570593821191
2015-05-04,98.38960201017336
2015-05-05,98.57868705293005
2015-05-06,97.52022861405649
2015-05-07,97.49437511412665
2015-05-08,96.62814200041217
2015-05-11,97.1916576377908
2015-05-12,97.73176675436429
2015-05-13,98.74782183137393
2015-05-14,98.09149180504716
2015-05-15,98.87626511941433
2015-05-18,99.93265939573433
2015-05-19,98.4541645160727
2015-05-20,98.25828607830682
2015-05-21,97.74665991375173
2015-05-22,98.52118263078337
2015-05-25,98.85037462255325
2015-05-26,99.09671373182324
2015-05-27,99.29461875263976
2015-05-28,99.8656055536168
2015-05-29,100.64750794223885
2015-06-01,101.26337792930579
2015-06-02,100.94553960372211
2015-06-03,100.46868725977055
2015-06-04,100.92170166898147
2015-06-05,101.24811120067912
2015-06-08,101.890673278303
2015-06-09,101.70194701499562
2015-06-10,101.28931925417764
2015-06-11,101.17081342338582
2015-06-12,101.15278938812736
2015-06-15,101.5570107090119
2015-06-16,101.13476157660342
2015-06-17,101.85569338267833
2015-06-18,102.1080938949985
2015-06-19,101.52933698629752
2015-06-22,99.85600156692742
2015-06-23,99.67686547947429
2015-06-24,99.31088023689622
2015-06-25,99.47084508386762
2015-06-26,99.54413371022288
2015-06-29,100.66443571497894
2015-06-30,101.34230503519962
2015-07-01,100.62733087330467
2015-07-02,100.73140303374818
2015-07-03,101.43231304728543
2015-07-06,102.62051373474826
2015-07-07,103.89272025168417
2015-07-08,103.22718134603026
2015-07-09,101.01657519889439
2015-07-10,99.9756381455205
2015-07-13,100.04040519678918
2015-07-14,100.34143796805174
2015-07-15,99.66672183216387
2015-07-16,100.97667042577919
2015-07-17,101.88583139545919
2015-07-20,102.18797551377668
2015-07-21,101.49854738606695
2015-07-22,101.56356559063872
2015-07-23,102.23346086891395
2015-07-24,104.00667325659113
2015-07-27,105.29078722753201
2015-07-28,104.5351211053593
2015-07-29,106.0122000373741
2015-07-30,107.40199292348228
2015-07-31,107.52099399238332
2015-08-03,107.84638796597307
2015-08-04,107.17041216098579
2015-08-05,105.16810236415745
2015-08-06,104.30458374323915
2015-08-07,104.68940312806741
2015-08-10,105.07417425027506
2015-08-11,105.4815289198416
2015-08-12,107.92775074783462
2015-08-13,109.18435839742027
2015-08-14,110.14662056788015
2015-08-17,111.81977625248878
2015-08-18,112.32237047634091
2015-08-19,115.0020044451726
2015-08-20,115.55806618240081
2015-08-21,115.77795438587431
2015-08-24,119.04905761467947
2015-08-25,114.16410420149482
2015-08-26,118.32666413043006
2015-08-27,116.73090996903025
2015-08-28,116.6855650620391
2015-08-31,117.33054899002887
2015-09-01,117.54602142584447
2015-09-02,120.87349784324516
2015-09-03,118.37683325165034
2015-09-04,120.46735782568071
2015-09-07,119.19303690887028
2015-09-08,118.86455786760405
2015-09-09,117.34273055154205
2015-09-10,119.5662860903805
2015-09-11,121.61985730585127
2015-09-14,122.24085589962917
2015-09-15,123.45109959740239
2015-09-16,125.21466999372423
2015-09-17,122.46583547272296
2015-09-18,125.44082936858422
2015-09-21,128.28491038661073
2015-09-22,131.91351200315304
2015-09-23,131.1107433539482
2015-09-24,131.94468042134983
2015-09-25,131.11077186663192
2015-09-28,136.2524797682165
2015-09-29,134.25246433208432
2015-09-30,131.7120484710796
2015-10-01,131.64576162447648
2015-10-02,129.20564945905016
2015-10-05,125.79071950438201
2015-10-06,123.73557418385685
2015-10-07,120.23079132059499
2015-10-08,119.84210693942518
2015-10-09,118.30831630554438
2015-10-12,118.55685654872174
2015-10-13,119.57745231132189
2015-10-14,118.6176474042115
2015-10-15,119.24786897534578
2015-10-16,119.05371546787177
2015-10-19,121.18278041794304
2015-10-20,121.26607228236698
2015-10-21,119.86970975096999
2015-10-22,119.24334819707016
2015-10-23,120.96443650037281
2015-10-26,121.91532115319
2015-10-27,123.77678841088319
2015-10-28,123.84693548938567
2015-10-29,124.25546470026131
2015-10-30,121.63293682106682
2015-11-02,119.68700304899752
2015-11-03,120.4684051892231
2015-11-04,120.82160971109954
2015-11-05,121.76465792175983
2015-11-06,120.413965560249
2015-11-09,121.45388662728658
2015-11-10,122.71432302069437
2015-11-11,121.86340100110887
2015-11-12,124.06861986460004
2015-11-13,123.35514154897261
2015-11-16,124.14168470559217
